Mardi	NOMcom	mardi
taille	NOMcom	taille
ou	PRE.DETdef	en.le
païz	VERppe	päir
d'	PRE	de
Auvergne	NOMpro	Auvergne
pour	PRE	pour
faire	VERinf	faire
la	DETdef	le
widange	NOMcom	vidange
du	PRE.DETdef	de.le
Chastel	NOMpro	Chastel
nuef	ADJqua	nuef
,	PONfbl	,
de	PRE	de
Barbeguiere	NOMpro	Barbéguere
et	CONcoo	et
autres	PROind	autre
par	PRE	par
le	DETdef	le
connestable	NOMcom	connétable
,	PONfbl	,
et	CONcoo	et
de	PRE	de
l'	DETdef	le
execution	NOMcom	exécution
d'	PRE	de
icellui	PROdem	cil
et	CONcoo	et
autres	DETind	autre
griefs	NOMcom	grief
les	DETdef	le
bonnes	ADJqua	bon
villes	NOMcom	ville
d'	PRE	de
Auvergne	NOMpro	Auvergne
avoient	VERcjg	avoir
appellé	VERppe	appeler
et	CONcoo	et
avoient	VERcjg	avoir
obtenu	VERppe	obtenir
adjornement	NOMcom	adjornement
en	PRE	en
cas	NOMcom	cas
d'	PRE	de
appel	NOMcom	appel
et	CONcoo	et
d'	PRE	de
attemptas	NOMcom	attempte
,	PONfbl	,
et	CONcoo	et
le	PROper	il
avoient	VERcjg	avoir
fait	VERppe	faire
executer	VERinf	exécuter
,	PONfbl	,
ont	VERcjg	avoir
esté	VERppe	être
apportées	VERppe	apporter
lettres	NOMcom	lettre
patentes	NOMcom	patente
de	PRE	de
par	PRE	par
le	DETdef	le
Roy	NOMcom	roi
ce	DETdem	ce
jour	NOMcom	jour
,	PONfbl	,
par	PRE	par
lesquelles	PROrel	lequel
le	DETdef	le
Roy	NOMcom	roi
mande	VERcjg	mander
et	CONcoo	et
welt	VERcjg	vouloir
que	CONsub	que
lesdiz	DETcom	ledit
appellans	VERppa	appeler
ne	ADVneg	ne
soient	VERcjg	estre
en	PRE	en
rien	PROind	rien
oïz	VERppe	öir
,	PONfbl	,
ne	CONcoo	ne
comme	CONsub	comme
opposans	VERppa	oposer
ne	CONcoo	ne
comme	CONsub	comme
appellans	VERppa	appeler
,	PONfbl	,
à	PRE	à
dire	VERinf	dire
contre	PRE	contre
ledit	DETcom	ledit
impost	NOMcom	impost
ne	CONcoo	ne
l'	DETdef	le
execution	NOMcom	exécution
d'	PRE	de
icellui	PROdem	cil
.	PONfrt	.

Et	CONcoo	et
pour	PRE	pour
ce	PROdem	ce
que	CONsub	que
ceste	DETdem	cest
lettre	NOMcom	lettre
touchoit	VERcjg	toucher
lesdiz	DETcom	ledit
appellans	VERppa	appeler
,	PONfbl	,
ont	VERcjg	avoir
esté	VERppe	être
mandez	VERppe	mander
en	PRE	en
la	DETdef	le
Chambre	NOMcom	chambre
,	PONfbl	,
et	CONcoo	et
leur	PROper	leur
a	VERcjg	avoir
esté	VERppe	être
monstrée	VERppe	montrer
ladicte	DETcom	ladit
lettre	NOMcom	lettre
pour	PRE	pour
en	PROadv	en
revenir	VERinf	revenir
dire	VERinf	dire
si	ADVgen	si
l'	PROper	il
ont	VERcjg	avoir
veue	VERppe	voir
.	PONfrt	.

Et	CONcoo	et
pour	PRE	pour
ce	PROdem	ce
proposent	VERcjg	proposer
contre	PRE	contre
icelle	DETdem	cil
lettre	NOMcom	lettre
lesdictes	DETcom	ledit
bonnes	ADJqua	bon
villes	NOMcom	ville
et	CONcoo	et
dient	VERcjg	dire
que	CONsub	que
le	DETdef	le
païz	NOMcom	päis
d'	PRE	de
Auvergne	NOMpro	Auvergne
est	VERcjg	estre
et	CONcoo	et
a	VERcjg	avoir
esté	VERppe	être
dès	PRE	dès
long	ADJqua	long
temps	NOMcom	temps
moult	ADVgen	moult
foulé	VERppe	fouler
et	CONcoo	et
gasté	VERppe	gaster
tant	ADVgen	tant
de	PRE	de
tailles	NOMcom	taille
que	CONsub	que
aultrement	ADVgen	autrement
,	PONfbl	,
et	CONcoo	et
telement	ADVgen	telement
que	CONsub	que
merveille	NOMcom	merveille
est	VERcjg	estre
comment	ADVsub	comment
y	PROadv	y
puent	VERcjg	pouvoir
demourer	VERinf	demeurer
les	DETdef	le
gens	NOMcom	gens
,	PONfbl	,
car	CONcoo	car
par	PRE	par
continuation	NOMcom	continuation
de	PRE	de
telx	DETind	tel
tailles	NOMcom	taille
ne	ADVneg	ne
pourroient	VERcjg	pouvoir
durer	VERinf	durer
et	CONcoo	et
faudra	VERcjg	faillir
que	CONsub	que
s'	PROper	soi
en	PROadv	en
fuyent	VERcjg	fuir
bien	ADVgen	bien
brief	ADVgen	bref
,	PONfbl	,
car	CONcoo	car
mesme	ADJind	même
derriennement	ADVgen	derrienment
,	PONfbl	,
l'	DETdef	le
an	NOMcom	an
passé	VERppe	passer
,	PONfbl	,
falu	ADJqua	falus
que	CONsub	que
chascun	DETind	chascun
feu	NOMcom	feu
paiast	VERcjg	payer
XLVIIJ	DETcar	quarante-huit
frans	NOMcom	franc
,	PONfbl	,
sans	PRE	sans
ce	PROdem	ce
qu'	CONsub	que
il	PROper	il
ayent	VERcjg	avoir
eu	VERppe	avoir
ayde	NOMcom	aide
ne	CONcoo	ne
subside	NOMcom	subide
d'	PRE	de
aucuns	PROind	aucun
dehors	ADVgen	defors
de	PRE	de
leur	PROper	leur
dit	VERppe	dire
païz	VERppe	päir
.	PONfrt	.

Dient	VERcjg	dire
que	CONsub	que
le	DETdef	le
Chastel	NOMcom	chastel
nuef	ADJqua	nuef
de	PRE	de
Barbeguiere	NOMpro	Barbéguere
et	CONcoo	et
IJ	DETcar	deux
ou	CONcoo	o
IIJ	DETcar	deux
autres	PROind	autre
,	PONfbl	,
de	PRE	de
la	DETdef	le
widange	NOMcom	vidange
desquelx	PRE.PROrel	de.lequel
est	VERcjg	estre
question	NOMcom	question
,	PONfbl	,
sont	VERcjg	estre
hors	ADVgen	hors
dudit	PRE.DETcom	de.ledit
païz	NOMcom	päis
et	CONcoo	et
arrieres	ADVgen	ariere
d'	PRE	de
eulx	PROper	eux
,	PONfbl	,
et	CONcoo	et
ancor	ADVgen	encore
pour	PRE	pour
les	PROper	il
wider	VERinf	vider
et	CONcoo	et
soubz	PRE	sous
umbre	NOMcom	ombre
de	PRE	de
ce	PROdem	ce
furent	VERcjg	estre
baillez	VERppe	bailler
l'	DETdef	le
an	NOMcom	an
passé	VERppe	passer
audit	PRE.DETcom	à.ledit
connestable	NOMcom	connétable
XXX	DETcar	trente
mil	DETcar	mille
frans	NOMcom	franc
,	PONfbl	,
dont	PROrel	dont
n'	ADVneg	ne
a	VERcjg	avoir
rien	PROind	rien
esté	VERppe	être
emploié	VERppe	employer
à	PRE	à
ladicte	DETcom	ladit
widange	NOMcom	vidange
,	PONfbl	,
et	CONcoo	et
se	CONsub	se
à	PRE	à
contribuer	VERinf	contribour
faloit	VERcjg	faillir
,	PONfbl	,
ce	PROdem	ce
deveroit	VERcjg	devoir
estre	VERinf	estre
par	PRE	par
ceulx	PROdem	celui
des	PRE.DETdef	de.le
païz	NOMcom	päis
auxquelx	PRE.PROrel	à.lequel
aydent	VERcjg	aider
ou	CONcoo	o
nuysent	VERcjg	nuire
lesdiz	DETcom	ledit
chasteaulx	NOMcom	château
,	PONfbl	,
non	ADVneg	non
pas	ADVneg	pas
à	PRE	à
eulx	PROper	eux
,	PONfbl	,
à	PRE	à
qui	PROrel	que
ne	ADVneg	ne
font	VERcjg	faire
ne	CONcoo	ne
froit	NOMcom	froit
ne	CONcoo	ne
chaut	NOMcom	chaut
,	PONfbl	,
et	CONcoo	et
si	ADVgen	si
ne	ADVneg	ne
leur	PROper	leur
ayderent	VERcjg	aider
onques	ADVgen	onque
in	PRE	en
similibus	ADJqua	similibeux
les	DETdef	le
voisins	NOMcom	voisin
desdiz	PRE.DETcom	de.ledit
chasteaulx	NOMcom	château
,	PONfbl	,
et	CONcoo	et
si	ADVgen	si
a	VERcjg	avoir
une	DETcar	un
ou	CONcoo	o
IJ	DETcar	deux
grosses	ADJqua	gros
rivieres	NOMcom	riviere
entre	PRE	entre
lesdiz	DETcom	ledit
chasteaulx	NOMcom	château
et	CONcoo	et
eulx	PROper	eux
.	PONfrt	.

Et	CONcoo	et
neantmoins	ADVgen	néanmoins
maistre	NOMcom	maître
Pierre	NOMpro	Pierre
Le	DETdef	le
Gayant	NOMpro	Gahand
les	PROper	il
wolt	VERcjg	vouloir
imposer	VERinf	imposer
à	PRE	à
taille	NOMcom	taille
ou	CONcoo	o
subside	NOMcom	subide
pour	PRE	pour
le	DETdef	le
connestable	NOMcom	connétable
,	PONfbl	,
dont	PROrel	dont
appellerent	VERcjg	appeler
ceans	ADVgen	céans
,	PONfbl	,
ou	PRE.DETdef	en.le
contempt	NOMcom	contempt
de	PRE	de
quoy	PROrel	quoi
prist	VERcjg	prendre
et	CONcoo	et
fit	VERcjg	fïer
pranre	VERinf	prendre
pluseurs	PROind	plusieurs
de	PRE	de
leurs	DETpos	leur
biens	NOMcom	bien
,	PONfbl	,
pluseurs	PROind	plusieurs
d'	PRE	de
eulx	PROper	eux
emprisonna	VERcjg	emprisonner
,	PONfbl	,
sur	PRE	sur
quoy	PROrel	quoi
empetrerent	VERcjg	empetre
adjornemant	NOMcom	adjornement
en	PRE	en
cas	NOMcom	cas
d'	PRE	de
appel	NOMcom	appel
et	CONcoo	et
d'	PRE	de
attemptas	NOMcom	attempte
;	PONfbl	;
auquel	PRE.PROrel	à.lequel
executer	VERinf	exécuter
Jaques	NOMpro	Jacques
de	PRE	de
Riz	NOMpro	Riz
dist	VERcjg	dire
que	CONsub	que
de	PRE	de
l'	DETdef	le
appel	NOMcom	appel
ne	CONcoo	ne
de	PRE	de
l'	DETdef	le
adjornement	NOMcom	adjornement
ne	ADVneg	ne
tenoit	VERcjg	tenir
compte	NOMcom	conte
d'	PRE	de
un	DETndf	un
bouton	NOMcom	bouton
,	PONfbl	,
sur	PRE	sur
quoy	PROrel	quoi
ont	VERcjg	avoir
esté	VERppe	être
faictes	VERppe	faire
informations	NOMcom	information
,	PONfbl	,
mais	CONcoo	mais
l'en	PROind	loin
a	VERcjg	avoir
volu	VERppe	vouloir
batre	VERinf	batre
ceulx	PROdem	celui
qui	PROrel	que
de	PRE	de
ce	PROdem	ce
se	PROper	soi
voloient	VERcjg	voloir
ayder	VERinf	aider
.	PONfrt	.

Et	CONcoo	et
quant	CONsub	cant
aux	PRE.DETdef	à.le
lettres	NOMcom	lettre
ilz	PROper	il
se	PROper	soi
doivent	VERcjg	devoir
entendre	VERinf	entendre
de	PRE	de
ceulx	PROdem	celui
qui	PROrel	que
y	PROadv	y
doivent	VERcjg	devoir
contribuer	VERinf	contribour
,	PONfbl	,
et	CONcoo	et
qui	PROrel	que
s'	PROper	soi
aydent	VERcjg	aider
ou	CONcoo	o
se	PROper	soi
puent	VERcjg	pouvoir
ayder	VERinf	aider
desdiz	PRE.DETcom	de.ledit
chasteaulx	NOMcom	château
et	CONcoo	et
de	PRE	de
ceulx	PROdem	celui
à	PRE	à
qui	PROrel	que
puent	VERcjg	pouvoir
nuire	VERinf	nuire
.	PONfrt	.

Si	ADVgen	si
dient	VERcjg	dire
,	PONfbl	,
que	CONcoo	que
attendu	VERppe	attendre
les	DETdef	le
ordonnances	NOMcom	ordonnance
escriptes	VERppe	écrire
,	PONfbl	,
que	CONsub	que
à	PRE	à
telx	DETind	tel
lettres	NOMcom	lettre
l'en	PROind	loin
ne	ADVneg	ne
doit	VERcjg	devoir
point	ADVneg	point
obeir	VERinf	obéir
,	PONfbl	,
doivent	VERcjg	devoir
estre	VERinf	estre
oyz	VERppe	ouïr
en	PRE	en
leur	DETpos	leur
cas	NOMcom	cas
d'	PRE	de
appel	NOMcom	appel
et	CONcoo	et
d'	PRE	de
attemptas	NOMcom	attempte
,	PONfbl	,
et	CONcoo	et
ce	PROdem	ce
supplient	VERcjg	supplier
et	CONcoo	et
que	CONsub	que
justice	NOMcom	justice
leur	PROper	leur
soit	VERcjg	estre
faicte	VERppe	faire
,	PONfbl	,
car	CONcoo	car
ceste	DETdem	cest
Court	NOMpro	Court
est	VERcjg	estre
ordonnée	VERppe	ordonner
pour	PRE	pour
faire	VERinf	faire
justice	NOMcom	justice
à	PRE	à
tous	PROind	tous
et	CONcoo	et
par	PRE	par
especial	NOMcom	especïal
en	PRE	en
causes	NOMcom	cause
d'	PRE	de
appeaulx	NOMcom	appeau
,	PONfbl	,
et	CONcoo	et
aussy	ADVgen	aussi
requierent	VERcjg	requerre
qu'	CONsub	que
il	PROper	il
soient	VERcjg	estre
oïz	VERppe	öir
à	PRE	à
l'	DETdef	le
enterinement	NOMcom	enterinement
desdictes	PRE.DETcom	de.ledit
lettres	NOMcom	lettre
.	PONfrt	.

Sur	PRE	sur
quoy	PROrel	quoi
a	VERcjg	avoir
dit	VERppe	dire
la	DETdef	le
Court	NOMcom	cour
que	CONsub	que
ce	PROdem	ce
qu'	PROrel	que
ont	VERcjg	avoir
dit	VERppe	dire
sera	VERcjg	estre
relaté	VERppe	relater
au	PRE.DETdef	a
Roy	NOMcom	roi
ou	CONcoo	o
à	PRE	à
son	DETpos	son
Conseil	NOMcom	conseil
qui	PROrel	que
en	PROadv	en
ordonnera	VERcjg	ordonner
ce	PROdem	ce
que	PROrel	que
voudra	VERcjg	vouloir
.	PONfrt	.

Tandem	VERcjg	tendre
,	PONfbl	,
furent	VERcjg	estre
lesdictes	DETcom	ledit
lettres	NOMcom	lettre
enterinées	VERppe	enteriner
sans	PRE	sans
le	DETdef	le
prejudice	NOMcom	préjudice
desdictes	PRE.DETcom	de.ledit
villes	NOMcom	ville
,	PONfbl	,
hac	ADVgen	ais
vice	NOMcom	vice
et	CONcoo	et
quod	PROrel	que
non	ADVneg	non
trahat	VERcjg	trahir
ad	PRE	à
consequentiam	NOMcom	conseintiem
.	PONfrt	.

Venredi	VERcjg	vendredire
,	PONfbl	,
XXIXe	DETcar	vingt-et-un
jour	NOMcom	jour
de	PRE	de
may	NOMcom	mai
.	PONfrt	.

Cedit	DETdem	cedit
jour	NOMcom	jour
,	PONfbl	,
avant	PRE	avant
la	DETdef	le
pronunciation	NOMcom	prononciation
des	PRE.DETdef	de.le
arrests	NOMcom	arrêt
,	PONfbl	,
ont	VERcjg	avoir
esté	VERppe	être
presentées	VERppe	présenter
à	PRE	à
la	DETdef	le
Court	NOMpro	Court
lettres	NOMcom	lettre
de	PRE	de
par	PRE	par
monseigneur	NOMcom	monseigneur
le	DETdef	le
duc	NOMcom	duc
d'	PRE	de
Orleans	NOMpro	Orléans
,	PONfbl	,
lettres	NOMcom	lettre
patentes	NOMcom	patente
contenens	ADJqua	contenien
que	PROrel	que
ledit	DETcom	ledit
d'	PRE	de
Orleans	NOMpro	Orléans
avoit	VERcjg	avoir
escript	VERppe	écrire
au	PRE.DETdef	a
Roy	NOMcom	roi
nostre	DETpos	notre
Sire	NOMcom	seignor
que	PROrel	que
le	PROper	il
woulsist	VERcjg	vouloir
avoir	VERinf	avoir
pour	PRE	pour
excusé	VERppe	excuser
de	PRE	de
ce	PROdem	ce
que	PROrel	que
ne	ADVneg	ne
avoit	VERcjg	avoir
fait	VERppe	faire
,	PONfbl	,
ne	CONcoo	ne
ne	ADVneg	ne
faisoit	VERcjg	faire
la	DETdef	le
response	NOMcom	response
à	PRE	à
ce	PROdem	ce
que	PROrel	que
les	DETdef	le
ambaxiateurs	NOMcom	ambator
du	PRE.DETdef	de.le
Roy	NOMcom	roi
lui	PROper	il
avoient	VERcjg	avoir
dit	VERppe	dire
,	PONfbl	,
relaté	VERppe	relater
et	CONcoo	et
requiz	VERppe	requérir
de	PRE	de
par	PRE	par
lui	PROper	il
,	PONfbl	,
car	CONcoo	car
ou	PRE.DETdef	en.le
Conseil	NOMcom	conseil
du	PRE.DETdef	de.le
Roy	NOMcom	roi
avoit	VERcjg	avoir
pluseurs	PROind	plusieurs
de	PRE	de
ses	DETpos	son
ennemiz	NOMcom	ennemi
que	CONsub	que
le	DETdef	le
Roy	NOMcom	roi
devoit	VERcjg	devoir
tenir	VERinf	tenir
ses	DETpos	son
ennemiz	NOMcom	ennemi
,	PONfbl	,
auxquelx	PRE.PROrel	à.lequel
ne	ADVneg	ne
voudroit	VERcjg	vouloir
ses	DETpos	son
faiz	NOMcom	fait
,	PONfbl	,
response	NOMcom	response
et	CONcoo	et
intentions	NOMcom	intention
aucunement	ADVgen	aucunement
estre	VERinf	estre
communiqués	VERppe	communiquer
,	PONfbl	,
ne	CONcoo	ne
par	PRE	par
eulx	PROper	eux
sceuz	VERppe	savoir
ou	CONcoo	o
cogneux	ADJqua	conneux
;	PONfbl	;
ne	CONcoo	ne
aussy	ADVgen	aussi
ne	ADVneg	ne
devoient	VERcjg	devoir
estre	VERinf	estre
ou	PRE.DETdef	en.le
conseil	NOMcom	conseil
ne	CONcoo	ne
ou	PRE.DETdef	en.le
service	NOMcom	service
du	PRE.DETdef	de.le
Roy	NOMcom	roi
.	PONfrt	.

Et	CONcoo	et
estoient	VERcjg	être
les	DETdef	le
noms	NOMcom	nom
de	PRE	de
ceulx	PROdem	celui
que	PROrel	que
declaroit	VERcjg	déclarer
:	PONfbl	:
l'	DETdef	le
evesque	NOMcom	évêque
de	PRE	de
Tournay	NOMpro	Tournai
,	PONfbl	,
le	DETdef	le
vidame	NOMcom	vidame
d'	PRE	de
Amiens	NOMpro	Amiens
,	PONfbl	,
J.	NOMpro	Jidus
de	PRE	de
Nielles	NOMpro	Nielles
,	PONfbl	,
le	DETdef	le
sire	NOMcom	seignor
de	PRE	de
Helly	NOMpro	Helli
,	PONfbl	,
Charles	NOMpro	Charles
de	PRE	de
Savoisy	NOMpro	Savoisy
,	PONfbl	,
Anthoinne	NOMpro	Antoine
de	PRE	de
Craon	NOMpro	Craon
,	PONfbl	,
Anthoinne	NOMpro	Antoine
des	PRE.DETdef	de.le
Essars	NOMpro	Essart
,	PONfbl	,
J.	NOMpro	Jidus
de	PRE	de
Courselles	NOMpro	Courselles
,	PONfbl	,
Pierre	NOMpro	Pierre
de	PRE	de
Fontenay	NOMpro	Fontenay
et	CONcoo	et
Morisse	NOMpro	Morisse
de	PRE	de
Ruilly	NOMpro	Rouilly
,	PONfbl	,
tous	DETind	tous
chevaliers	NOMcom	chevalier
,	PONfbl	,
hors	PRE	hors
lesdiz	DETcom	ledit
evesque	NOMcom	évêque
,	PONfbl	,
Anthoinne	NOMpro	Antoine
des	PRE.DETdef	de.le
Essars	NOMpro	Essart
et	CONcoo	et
Ruilly	NOMpro	Rouilly
;	PONfbl	;
et	CONcoo	et
des	PRE.DETdef	de.le
dessusdiz	NOMcom	dessous-dit
chargoit	VERcjg	charger
lesdiz	DETcom	ledit
J.	NOMpro	Jidus
de	PRE	de
Nyelles	NOMpro	Nielles
et	CONcoo	et
Hely	NOMpro	Eli
estre	VERinf	estre
coulpables	NOMcom	coupable
de	PRE	de
la	DETdef	le
mort	NOMcom	mort
de	PRE	de
son	DETpos	son
pere	NOMcom	père
,	PONfbl	,
le	DETdef	le
feu	ADJqua	feu
duc	NOMcom	duc
d'	PRE	de
Orleans	NOMpro	Orléans
.	PONfrt	.

Si	ADVgen	si
supplioit	VERcjg	supplier
au	PRE.DETdef	a
Roy	NOMcom	roi
que	CONsub	que
les	PROper	il
feist	VERcjg	faire
pranre	VERinf	prendre
et	CONcoo	et
en	PROadv	en
faire	VERinf	faire
bonne	ADJqua	bon
justice	NOMcom	justice
,	PONfbl	,
et	CONcoo	et
de	PRE	de
esloigner	VERinf	esloignier
d'	PRE	de
entour	PRE	entour
le	DETdef	le
Roy	NOMcom	roi
leur	DETpos	leur
complices	NOMcom	complice
et	CONcoo	et
favorables	ADJqua	favorable
à	PRE	à
monseigneur	NOMcom	monseigneur
le	DETdef	le
duc	NOMcom	duc
de	PRE	de
Bourgoigne	NOMpro	Burgonde
,	PONfbl	,
et	CONcoo	et
autres	DETind	autre
choses	NOMcom	chose
contenues	VERppe	contenir
esdictes	PRE.DETcom	en.ledit
lettres	NOMcom	lettre
;	PONfbl	;
les	DETdef	le
pareilles	NOMcom	pareille
auxquelles	PRE.PROrel	à.lequel
receurent	VERcjg	recevoir
pluseurs	DETind	plusieurs
autres	PROind	autre
,	PONfbl	,
comme	CONsub	comme
l'en	PROind	loin
disoit	VERcjg	dire
.	PONfrt	.

Venredi	VERcjg	vendredire
,	PONfbl	,
XXVJe	DETcar	vingt-six
jour	NOMcom	jour
de	PRE	de
juin	NOMcom	jüin
.	PONfrt	.

Ce	DETdem	ce
jour	NOMcom	jour
,	PONfbl	,
par	PRE	par
maistre	NOMcom	maître
André	NOMpro	André
Cotin	NOMpro	Cotin
,	PONfbl	,
advocat	VERcjg	avocher
,	PONfbl	,
pour	PRE	pour
moy	PROper	moi
N.	CONcoo	ne
de	PRE	de
Baye	NOMpro	Baye
,	PONfbl	,
graphier	VERinf	graphier
de	PRE	de
Parlement	NOMpro	Parlement
,	PONfbl	,
fu	VERcjg	estre
proposé	VERppe	proposer
contre	PRE	contre
maistre	NOMcom	maître
J.	NOMpro	Jidus
Martin	NOMpro	Martin
,	PONfbl	,
chanoinne	NOMcom	chanoine
de	PRE	de
Cambray	NOMpro	Cambray
,	PONfbl	,
que	PROrel	que
comme	CONsub	comme
ja	ADVgen	ja
pieça	ADVgen	piéça
eust	VERcjg	avoir
esté	VERppe	être
pourveu	VERppe	pourvoir
audit	PRE.DETcom	à.ledit
graphier	VERinf	graphier
de	PRE	de
la	DETdef	le
prebende	NOMcom	prébende
et	CONcoo	et
canonie	NOMcom	chanoine
de	PRE	de
Tournay	NOMpro	Tournai
,	PONfbl	,
par	PRE	par
vertu	NOMcom	vertu
de	PRE	de
certainne	DETind	certain
grace	NOMcom	grâce
apostolique	NOMcom	apostoluse
à	PRE	à
lui	PROper	il
faicte	VERppe	faire
ou	PRE.DETdef	en.le
roole	NOMcom	roole
de	PRE	de
la	DETdef	le
Court	NOMcom	cour
,	PONfbl	,
et	CONcoo	et
à	PRE	à
cause	NOMcom	cause
et	CONcoo	et
occasion	NOMcom	occasion
de	PRE	de
ce	PROdem	ce
ledit	DETcom	ledit
maistre	NOMcom	maître
J.	PROper	je
Martin	NOMpro	Martin
l'	PROper	il
eust	VERcjg	avoir
fait	VERppe	faire
pieça	ADVgen	piéça
citer	VERinf	citer
en	PRE	en
Court	NOMpro	Court
de	PRE	de
Romme	NOMpro	Rome
,	PONfbl	,
et	CONcoo	et
pendent	VERcjg	pendre
le	DETdef	le
procès	NOMcom	processe
feust	VERcjg	être
alé	VERppe	aler
l'	DETdef	le
evesque	NOMcom	évêque
de	PRE	de
Tournay	NOMpro	Tournai
en	PRE	en
juillet	NOMcom	juilet
derrienement	ADVgen	derriement
passé	VERppe	passer
de	PRE	de
vie	NOMcom	vie
à	PRE	à
trespas	NOMcom	trespas
,	PONfbl	,
et	CONcoo	et
par	PRE	par
ce	PROdem	ce
eust	VERcjg	avoir
esté	VERppe	être
ouverte	VERppe	ouvrir
la	DETdef	le
regale	NOMcom	regale
en	PRE	en
l'	DETdef	le
eglise	NOMcom	église
de	PRE	de
Tournay	NOMpro	Tournai
,	PONfbl	,
par	PRE	par
vertu	NOMcom	vertu
de	PRE	de
quoy	PROrel	quoi
le	DETdef	le
Roy	NOMcom	roi
m'	PROper	je
eust	VERcjg	avoir
donné	VERppe	donner
ladicte	DETcom	ladit
prebende	NOMcom	prébende
vacant	VERppa	vacher
en	PRE	en
regale	NOMcom	regale
mesme	ADJind	même
au	PRE.DETdef	a
regart	NOMcom	regart
dudit	PRE.DETcom	de.ledit
Martin	NOMpro	Martin
,	PONfbl	,
qui	PROrel	que
onques	ADVgen	onque
n'	ADVneg	ne
avoit	VERcjg	avoir
eu	VERppe	avoir
possession	NOMcom	possession
de	PRE	de
ladicte	DETcom	ladit
prebende	NOMcom	prébende
,	PONfbl	,
mais	CONcoo	mais
icellui	PROdem	cil
graphier	VERinf	graphier
seul	ADJqua	sol
en	PROadv	en
fust	VERcjg	estre
en	PRE	en
possession	NOMcom	possession
,	PONfbl	,
et	CONcoo	et
par	PRE	par
vertu	NOMcom	vertu
des	PRE.DETdef	de.le
lettres	NOMcom	lettre
d'	PRE	de
icellui	PROdem	cil
don	PROrel	dont
eust	VERcjg	avoir
esté	VERppe	être
receu	VERppe	recevoir
ledit	DETcom	ledit
graphier	VERinf	graphier
en	PRE	en
ladicte	DETcom	ladit
eglise	NOMcom	église
,	PONfbl	,
et	CONcoo	et
par	PRE	par
vertu	NOMcom	vertu
de	PRE	de
certeinnes	DETind	certain
autres	ADJind	autre
lettres	NOMcom	lettre
royaulx	NOMcom	royau
eust	VERcjg	avoir
fait	VERppe	faire
faire	VERinf	faire
defense	NOMcom	défense
audit	PRE.DETcom	à.ledit
Martin	NOMpro	Martin
qu'	CONsub	que
il	PROper	il
desistast	VERcjg	desister
dudit	PRE.DETcom	de.ledit
procès	NOMcom	processe
,	PONfbl	,
et	CONcoo	et
que	CONsub	que
plus	ADVgen	plus
ne	ADVneg	ne
me	PROper	je
molestast	VERcjg	molester
à	PRE	à
cause	NOMcom	cause
de	PRE	de
ladicte	DETcom	ladit
prebende	NOMcom	prébende
en	PRE	en
autre	DETind	autre
court	NOMcom	cour
que	CONsub	que
en	PRE	en
la	DETdef	le
Court	NOMcom	cour
de	PRE	de
Parlement	NOMpro	Parlement
,	PONfbl	,
à	PRE	à
laquelle	PROrel	lequel
et	CONcoo	et
à	PRE	à
nulle	DETind	nul
autre	PROind	autre
oudit	PRE.DETcom	en.ledit
cas	NOMcom	cas
apartenoit	VERcjg	appartenir
la	DETdef	le
cognoiscence	NOMcom	connaiscence
.	PONfrt	.

Et	CONcoo	et
pour	PRE	pour
ce	PROdem	ce
qu'	CONsub	que
il	PROper	il
s'	PROper	soi
estoit	VERcjg	estre
opposé	VERppe	opposer
,	PONfbl	,
avoit	VERcjg	avoir
esté	VERppe	être
ceans	ADVgen	céans
adjorné	VERppe	adjorner
à	PRE	à
respondre	VERinf	respondre
à	PRE	à
moy	PROper	moi
et	CONcoo	et
au	PRE.DETdef	a
procureur	NOMcom	procureur
du	PRE.DETdef	de.le
Roy	NOMcom	roi
,	PONfbl	,
se	CONsub	se
partie	NOMcom	partie
se	PROper	soi
voloit	VERcjg	voloir
faire	VERinf	faire
,	PONfbl	,
si	ADVgen	si
conclud	VERcjg	conclure
que	CONsub	que
à	PRE	à
bonne	ADJqua	bon
cause	NOMcom	cause
eussent	VERcjg	avoir
esté	VERppe	être
faictes	VERppe	faire
lesdictes	DETcom	ledit
defenses	NOMcom	défense
et	CONcoo	et
que	CONsub	que
l'	DETdef	le
opposition	NOMcom	opposicïon
dudit	PRE.DETcom	de.ledit
Martin	NOMpro	Martin
fust	VERcjg	estre
dicte	VERppe	dire
tortionniere	NOMcom	tortionnier
,	PONfbl	,
et	CONcoo	et
ancor	ADVgen	encore
lui	PROper	il
fust	VERcjg	estre
faicte	VERppe	faire
defense	NOMcom	défense
et	CONcoo	et
fust	VERcjg	estre
dit	VERppe	dire
mon	DETpos	mon
don	NOMcom	don
bon	ADJqua	bon
et	CONcoo	et
valable	ADJqua	valable
,	PONfbl	,
et	CONcoo	et
fust	VERcjg	estre
condempné	VERppe	condamner
en	PRE	en
mes	DETpos	mon
despens	NOMcom	dépens
ledit	DETcom	ledit
Martin	NOMpro	Martin
.	PONfrt	.

Et	CONcoo	et
pour	PRE	pour
ce	PROdem	ce
que	CONsub	que
après	PRE	après
delay	NOMcom	délai
de	PRE	de
pluseurs	DETind	plusieurs
jours	NOMcom	jour
à	PRE	à
lui	PROper	il
donné	VERppe	donner
ne	ADVneg	ne
wolt	VERcjg	vouloir
ou	CONcoo	o
ne	ADVneg	ne
sceust	VERcjg	savoir
que	PROrel	que
dire	VERinf	dire
,	PONfbl	,
