CHRONIQUE	NOMcom	chonneur
gallie	NOMcom	galie
se	PROper	soi
estoit	VERcjg	estre
partie	VERppe	partir
et	CONcoo	et
l'	PROper	il
avoit	VERcjg	avoir
ainxi	ADVgen	ainsi
trahi	VERppe	träir
et	CONcoo	et
laissié	VERppe	laisser
en	PRE	en
tel	DETind	tel
maniere	NOMcom	manière
comme	CONsub	comme
je	PROper	je
vous	PROper	vous
ay	VERcjg	avoir
conté	VERppe	conter
,	PONfbl	,
si	ADVgen	si
fu	VERcjg	estre
ainxi	ADVgen	ainsi
esbahys	VERppe	esbäir
que	CONsub	que
il	PROper	il
ne	ADVneg	ne
sot	VERcjg	savoir
que	PROrel	que
faire	VERinf	faire
.	PONfrt	.

Lors	ADVgen	lors
enquist	VERcjg	enquérir
tant	ADVgen	tant
que	CONsub	que
il	PROper	il
trova	VERcjg	trover
une	DETndf	un
barque	NOMcom	barque
qui	PROrel	que
le	PROper	il
passa	VERcjg	passer
en	PRE	en
la	DETdef	le
Morée	NOMpro	Morée
.	PONfrt	.

Et	CONcoo	et
quant	CONsub	cant
le	DETdef	le
chapitaine	NOMcom	capitaine
de	PRE	de
Corfo	NOMpro	Corfon
le	PROper	il
sot	VERcjg	savoir
,	PONfbl	,
si	ADVgen	si
vint	VERcjg	venir
au	PRE.DETdef	a
patron	NOMcom	patron
et	CONcoo	et
lui	PROper	il
dist	VERcjg	dire
privéement	ADVgen	privément
et	CONcoo	et
deffendi	VERcjg	défendre
de	PRE	de
non	NOMcom	nom
passer	VERinf	passer
Robert	NOMpro	Robert
.	PONfrt	.

Et	CONcoo	et
quant	CONsub	cant
Robert	NOMpro	Robert
vit	VERcjg	vëoir
la	DETdef	le
traïson	NOMcom	träison
que	PROrel	que
li	DETdef	le
Venicien	NOMpro	Vénitien
lui	PROper	il
avoient	VERcjg	avoir
fait	VERppe	faire
et	CONcoo	et
que	CONsub	que
il	PROper	il
estoit	VERcjg	estre
ainxi	ADVgen	ainsi
comme	CONsub	comme
arrestés	VERppe	arrêter
a	PRE	a
l'	DETdef	le
isle	NOMcom	île
de	PRE	de
Corfo	NOMpro	Corfon
,	PONfbl	,
si	ADVgen	si
pourcacha	VERcjg	pourchasser
tant	ADVgen	tant
que	CONsub	que
il	PROper	il
ot	VERcjg	avoir
une	DETndf	un
barque	NOMcom	barque
qui	PROrel	que
l'	PROper	il
aporta	VERcjg	aporter
au	PRE.DETdef	a
port	NOMcom	port
de	PRE	de
Saint	ADJqua	saint
Zacarie	NOMpro	<unk>acharie
,	PONfbl	,
la	ADVgen	là
ou	PROrel	où
est	VERcjg	estre
la	DETdef	le
ville	NOMcom	ville
de	PRE	de
Clarence	NOMpro	Glarentza
.	PONfrt	.

Et	CONcoo	et
quant	CONsub	cant
il	PROper	il
fu	VERcjg	estre
la	ADVgen	là
arrivés	VERppe	arriver
,	PONfbl	,
si	ADVgen	si
envoia	VERcjg	envoyer
la	ADVgen	là
de	PRE	de
sa	DETpos	son
mesnie	NOMcom	maisniee
en	PRE	en
Andreville	NOMpro	Andravida
a	PRE	a
messire	NOMcom	seignor
Goffroy	NOMpro	Geoffroy
pour	PRE	pour
ce	PROdem	ce
qu'	CONsub	que
il	PROper	il
lui	PROper	il
mandast	VERcjg	mander
chevaux	NOMcom	cheval
pour	PRE	pour
aler	VERinf	aler
vers	PRE	vers
lui	PROper	il
.	PONfrt	.

Mais	CONcoo	mais
messire	NOMcom	seignor
Goffroys	NOMpro	Geoffroy
,	PONfbl	,
qui	PROrel	que
toutes	DETind	tous
ces	DETdem	ce
besongnes	NOMcom	besogne
avoit	VERcjg	avoir
ordonnées	VERppe	ordonner
,	PONfbl	,
si	ADVgen	si
estoit	VERcjg	estre
a	PRE	a
la	DETdef	le
Glisiere	NOMpro	Glisières
,	PONfbl	,
et	CONcoo	et
si	ADVgen	si
tost	ADVgen	tost
comme	CONsub	comme
il	PROper	il
sot	VERcjg	savoir
que	CONsub	que
Robers	NOMpro	Robert
estoit	VERcjg	estre
arivés	VERppe	arriver
au	PRE.DETdef	a
port	NOMcom	port
,	PONfbl	,
si	ADVgen	si
se	PROper	soi
parti	VERcjg	partir
de	PRE	de
la	DETdef	le
Glisiere	NOMcom	glisière
et	CONcoo	et
s'	PROper	soi
en	PROadv	en
ala	VERcjg	aller
a	PRE	a
Calamate	NOMpro	Kalamata
.	PONfrt	.

Et	CONcoo	et
quant	CONsub	cant
la	DETdef	le
gent	NOMcom	gent
de	PRE	de
Robert	NOMpro	Robert
furent	VERcjg	estre
en	PRE	en
Andreville	NOMpro	Andravida
et	CONcoo	et
seurent	VERcjg	savoir
que	CONsub	que
messire	NOMcom	seignor
Goffroys	NOMpro	Geoffroy
n'	ADVneg	ne
i	PROadv	i
estoit	VERcjg	estre
mie	ADVneg	mie
,	PONfbl	,
si	ADVgen	si
troverent	VERcjg	trouver
le	DETdef	le
chapitaine	NOMcom	capitaine
,	PONfbl	,
qui	PROrel	que
la	ADVgen	là
estoit	VERcjg	estre
,	PONfbl	,
si	ADVgen	si
lui	PROper	il
prierent	VERcjg	prier
de	PRE	de
part	NOMcom	part
lor	DETpos	lor
seignor	NOMcom	seignor
qu'	CONsub	que
il	PROper	il
leur	PROper	leur
feist	VERcjg	faire
avoir	VERinf	avoir
chevaux	NOMcom	cheval
pour	PRE	pour
faire	VERinf	faire
venir	VERinf	venir
Robert	NOMpro	Robert
,	PONfbl	,
le	DETdef	le
cousin	NOMcom	cousin
dou	PRE.DETdef	de.le
conte	NOMcom	conte
de	PRE	de
Champaigne	NOMpro	Champagne
,	PONfbl	,
qui	PROrel	que
venoit	VERcjg	venir
comme	CONsub	comme
seignor	NOMcom	seignor
de	PRE	de
la	DETdef	le
Mourée	NOMpro	Morée
.	PONfrt	.

Et	CONcoo	et
quant	CONsub	cant
li	DETdef	le
chapitaines	NOMcom	capitaine
d'	PRE	de
Andreville	NOMpro	Andravida
sot	VERcjg	savoir
ces	DETdem	ce
novelles	NOMcom	nouvelle
,	PONfbl	,
liquelx	PROrel	lequel
estoit	VERcjg	estre
informés	VERppe	informer
de	PRE	de
tous	DETind	tous
ces	DETdem	ce
affaires	NOMcom	affaire
,	PONfbl	,
si	ADVgen	si
fist	VERcjg	faire
une	DETndf	un
grant	ADJqua	grant
joye	NOMcom	joie
pour	PRE	pour
semblant	NOMcom	semblant
de	PRE	de
la	DETdef	le
venue	NOMcom	venue
de	PRE	de
Robert	NOMpro	Robert
,	PONfbl	,
le	DETdef	le
cousin	NOMcom	cousin
dou	PRE.DETdef	de.le
conte	NOMcom	conte
de	PRE	de
Champaigne	NOMpro	Champagne
.	PONfrt	.

Si	ADVgen	si
leur	PROper	leur
fist	VERcjg	faire
delivrer	VERinf	delivrer
chevaux	NOMcom	cheval
.	PONfrt	.

Il	PROper	il
meisme	ADJind	même
prist	VERcjg	prendre
toute	DETind	tout
la	DETdef	le
bonne	ADJqua	bon
gent	NOMcom	gent
qui	PROrel	que
la	ADVgen	là
se	PROper	soi
troverent	VERcjg	trouver
,	PONfbl	,
et	CONcoo	et
alerent	VERcjg	aller
tout	ADVgen	tout
droit	ADVgen	droit
au	PRE.DETdef	a
port	NOMcom	port
de	PRE	de
Saint	ADJqua	saint
Zacarie	NOMpro	<unk>acharie
,	PONfbl	,
et	CONcoo	et
la	PROper	il
troverent	VERcjg	trouver
Robert	NOMpro	Robert
.	PONfrt	.

Si	ADVgen	si
le	PROper	il
reçurent	VERcjg	recevoir
a	PRE	a
moult	ADVgen	moult
grant	ADJqua	grant
joie	NOMcom	joie
.	PONfrt	.

Et	CONcoo	et
puis	ADVgen	puis
le	PROper	il
menerent	VERcjg	mener
en	PRE	en
Andreville	NOMpro	Andravida
.	PONfrt	.

Et	CONcoo	et
quant	CONsub	cant
Robers	NOMpro	Robert
fu	VERcjg	estre
en	PRE	en
Andreville	NOMpro	Andravida
,	PONfbl	,
si	ADVgen	si
cuida	VERcjg	cuidier
estre	VERinf	estre
en	PRE	en
son	DETpos	son
pays	NOMcom	pays
,	PONfbl	,
et	CONcoo	et
qu'	CONsub	que
il	PROper	il
fust	VERcjg	estre
tenus	VERppe	tenir
pour	PRE	pour
seignor	NOMcom	seignor
;	PONfbl	;
mais	CONcoo	mais
il	PROper	il
trova	VERcjg	trover
bien	ADVgen	bien
qui	PROrel	que
lui	PROper	il
dit	VERcjg	dire
et	CONcoo	et
monstra	VERcjg	montrer
les	DETdef	le
pas	NOMcom	pas
et	CONcoo	et
les	DETdef	le
convenances	NOMcom	convenance
que	PROrel	que
messire	NOMcom	seignor
Goffroys	NOMpro	Geoffroy
avoit	VERcjg	avoir
avec	PRE	avec
le	DETdef	le
conte	NOMcom	conte
de	PRE	de
Champaigne	NOMpro	Champagne
,	PONfbl	,
et	CONcoo	et
que	CONsub	que
,	PONfbl	,
se	CONsub	se
il	PROper	il
n'	ADVneg	ne
aloit	VERcjg	aler
a	PRE	a
lui	PROper	il
pour	PRE	pour
despescier	VERinf	despescier
sa	DETpos	son
besongne	NOMcom	besogne
et	CONcoo	et
pour	PRE	pour
la	PROper	il
declairier	VERinf	déclairer
,	PONfbl	,
car	CONcoo	car
autrement	ADVgen	autrement
il	PROper	il
ne	ADVneg	ne
seroit	VERcjg	estre
tenus	VERppe	tenir
pour	PRE	pour
seignor	NOMcom	seignor
dou	PRE.DETdef	de.le
pays	NOMcom	pays
.	PONfrt	.

Et	CONcoo	et
quant	CONsub	cant
Robers	NOMpro	Robert
sot	VERcjg	savoir
pour	PRE	pour
certain	ADJqua	certain
la	DETdef	le
verité	NOMcom	verité
de	PRE	de
cez	DETdem	cist
affaires	NOMcom	affaire
,	PONfbl	,
si	ADVgen	si
se	PROper	soi
ne	ADVneg	ne
vout	VERcjg	voloir
plus	ADVgen	plus
sejourner	VERinf	séjourner
en	PRE	en
Andreville	NOMpro	Andravida
,	PONfbl	,
ains	ADVgen	ains
requist	VERcjg	requérir
la	DETdef	le
bonne	ADJqua	bon
gent	NOMcom	gent
et	CONcoo	et
le	DETdef	le
chapitaine	NOMcom	capitaine
de	PRE	de
prester	VERinf	prester
lui	PROper	il
chevaux	NOMcom	cheval
,	PONfbl	,
et	CONcoo	et
faire	VERinf	faire
lui	PROper	il
compaignie	NOMcom	compagnie
jusques	PRE	jusque
la	ADVgen	là
ou	PROrel	où
messire	NOMcom	seignor
Goffroys	NOMpro	Geoffroy
le	DETdef	le
bail	NOMcom	bail
estoit	VERcjg	estre
.	PONfrt	.

Lors	ADVgen	lors
le	DETdef	le
chapitaine	NOMcom	capitaine
,	PONfbl	,
qui	PROrel	que
autre	PROind	autre
ne	ADVneg	ne
pooit	VERcjg	pöoir
faire	VERinf	faire
,	PONfbl	,
si	ADVgen	si
envoïa	VERcjg	envoyer
de	PRE	de
present	NOMcom	présent
.j	PROcar	un
.	PONfrt	.

message	NOMcom	message
a	VERcjg	avoir
messire	NOMcom	seignor
Goffroy	NOMpro	Geoffroy
,	PONfbl	,
et	CONcoo	et
puis	ADVgen	puis
donna	VERcjg	donner
chevaux	NOMcom	cheval
et	CONcoo	et
compaignie	NOMcom	compagnie
a	PRE	a
Robert	NOMpro	Robert
pour	PRE	pour
lui	PROper	il
convoïer	VERinf	convoiier
jusques	PRE	jusque
la	ADVgen	là
ou	PROrel	où
messire	NOMcom	seignor
Goffroys	NOMpro	Geoffroy
estoit	VERcjg	estre
.	PONfrt	.

Et	CONcoo	et
le	DETdef	le
chapitaine	NOMcom	capitaine
meisme	ADJind	même
le	PROper	il
convoïa	VERcjg	convoiier
fin	NOMcom	fin
a	PRE	a
la	DETdef	le
Glisiere	NOMpro	Glisières
.	PONfrt	.

Et	CONcoo	et
quant	CONsub	cant
messire	NOMcom	seignor
Goffroys	NOMpro	Geoffroy
sot	VERcjg	savoir
que	CONsub	que
Robers	NOMpro	Robert
venoit	VERcjg	venir
vers	PRE	vers
lui	PROper	il
a	PRE	a
Calamate	NOMpro	Kalamata
,	PONfbl	,
si	ADVgen	si
se	PROper	soi
parti	VERcjg	partir
et	CONcoo	et
de	PRE	de
la	ADVgen	là
s'	PROper	soi
en	PROadv	en
ala	VERcjg	aller
a	PRE	a
Veligurt	NOMpro	Veligosti
.	PONfrt	.

Et	CONcoo	et
cil	PROdem	cel
qui	PROrel	que
acompaignoient	VERcjg	accompagner
Robert	NOMpro	Robert
,	PONfbl	,
le	PROper	il
menerent	VERcjg	mener
en	PRE	en
Calamate	NOMpro	Kalamata
.	PONfrt	.

Et	CONcoo	et
quant	CONsub	cant
il	PROper	il
fu	VERcjg	estre
la	ADVgen	là
et	CONcoo	et
il	PROper	il
ne	ADVneg	ne
trova	VERcjg	trover
monseignor	NOMcom	seignor
Goffroy	NOMpro	Geoffroy
,	PONfbl	,
si	ADVgen	si
en	PROadv	en
fu	VERcjg	estre
moult	ADVgen	moult
courouciés	VERppe	courroucer
.	PONfrt	.

Et	CONcoo	et
cil	PROdem	cel
d'	PRE	de
Andreville	NOMpro	Andravida
qui	PROrel	que
estoient	VERcjg	être
venus	VERppe	venir
avec	PRE	avec
lui	PROper	il
,	PONfbl	,
ne	ADVneg	ne
le	PROper	il
vouldrent	VERcjg	vouloir
plus	ADVgen	plus
acompaignier	VERinf	accompagner
,	PONfbl	,
ains	ADVgen	ains
prinrent	VERcjg	prendre
congié	NOMcom	congié
de	PRE	de
lui	PROper	il
et	CONcoo	et
s'	PROper	soi
en	PROadv	en
tournerent	VERcjg	tourner
.	PONfrt	.

Et	CONcoo	et
quant	CONsub	cant
Robers	NOMpro	Robert
vit	VERcjg	vëoir
que	CONsub	que
il	PROper	il
estoit	VERcjg	estre
ainxi	ADVgen	ainsi
empeschiés	VERppe	empeschier
,	PONfbl	,
si	ADVgen	si
requist	VERcjg	requérir
le	DETdef	le
chapitaine	NOMcom	capitaine
de	PRE	de
Calamate	NOMpro	Kalamata
que	CONsub	que
il	PROper	il
lui	PROper	il
deust	VERcjg	devoir
donner	VERinf	donner
conduit	NOMcom	conduit
de	PRE	de
gent	NOMcom	gent
et	CONcoo	et
lui	PROper	il
feist	VERcjg	faire
avoir	VERinf	avoir
chevaux	NOMcom	cheval
pour	PRE	pour
lui	PROper	il
et	CONcoo	et
pour	PRE	pour
sa	DETpos	son
compaignie	NOMcom	compagnie
,	PONfbl	,
pour	PRE	pour
aler	VERinf	aler
vers	PRE	vers
messire	NOMcom	seignor
Goffroy	NOMpro	Geoffroy
le	DETdef	le
bail	NOMcom	bail
.	PONfrt	.

Et	CONcoo	et
le	DETdef	le
chapitaine	NOMcom	capitaine
de	PRE	de
Calamate	NOMpro	Kalamata
,	PONfbl	,
qui	PROrel	que
autre	PROind	autre
ne	ADVneg	ne
pooit	VERcjg	pöoir
faire	VERinf	faire
,	PONfbl	,
si	ADVgen	si
lui	PROper	il
procacha	VERcjg	procher
chevaux	NOMcom	cheval
et	CONcoo	et
gent	NOMcom	gent
qui	PROrel	que
le	PROper	il
menerent	VERcjg	mener
droit	ADVgen	droit
a	PRE	a
Veligourt	NOMpro	Veligosti
.	PONfrt	.

Et	CONcoo	et
quant	CONsub	cant
il	PROper	il
fu	VERcjg	estre
la	ADVgen	là
,	PONfbl	,
si	ADVgen	si
ne	ADVneg	ne
trova	VERcjg	trover
mie	ADVneg	mie
messire	NOMcom	seignor
Goffroy	NOMpro	Geoffroy
,	PONfbl	,
car	CONcoo	car
il	PROper	il
estoit	VERcjg	estre
alés	VERppe	aller
a	PRE	a
Nicles	NOMpro	Nicli
.	PONfrt	.

Lors	ADVgen	lors
retournerent	VERcjg	retourner
arriere	ADVgen	ariere
cis	PROdem	cist
de	PRE	de
Calamate	NOMpro	Kalamata
;	PONfbl	;
si	ADVgen	si
demoura	VERcjg	demeurer
Robers	NOMpro	Robert
tous	PROind	tous
desconfis	VERppe	déconfire
,	PONfbl	,
et	CONcoo	et
ne	ADVneg	ne
savoit	VERcjg	savoir
que	PROrel	que
faire	VERinf	faire
.	PONfrt	.

Que	PROint	que
vous	PROper	vous
feroie	VERcjg	faire
je	PROper	je
long	ADJqua	long
conte	NOMcom	conte
?	PONfrt	?

Tout	ADVgen	tout
ainxi	ADVgen	ainsi
li	PROper	il
firent	VERcjg	faire
cil	PROdem	cel
de	PRE	de
Veligourt	NOMpro	Veligosti
comme	CONsub	comme
cis	PROdem	cist
de	PRE	de
Calamate	NOMpro	Kalamata
.	PONfrt	.

Et	CONcoo	et
quant	CONsub	cant
il	PROper	il
ala	VERcjg	aller
a	PRE	a
Nicles	NOMpro	Nicli
,	PONfbl	,
si	ADVgen	si
ne	ADVneg	ne
trova	VERcjg	trover
mie	ADVneg	mie
messire	NOMcom	seignor
G	PONfbl	Ge
,	PONfbl	,
car	CONcoo	car
il	PROper	il
estoit	VERcjg	estre
alés	VERppe	aller
a	PRE	a
la	DETdef	le
cité	NOMcom	cité
de	PRE	de
la	DETdef	le
Cremonie	NOMcom	crémonie
.	PONfrt	.

Si	ADVgen	si
lui	PROper	il
convint	VERcjg	convenir
avoir	VERinf	avoir
grant	ADJqua	grant
tribulacion	NOMcom	tribulation
,	PONfbl	,
et	CONcoo	et
recovrer	VERinf	recovrer
chevaux	NOMcom	cheval
et	CONcoo	et
compaignie	NOMcom	compagnie
de	PRE	de
gent	NOMcom	gent
pour	PRE	pour
aler	VERinf	aler
a	PRE	a
la	DETdef	le
Cremonie	NOMcom	crémonie
.	PONfrt	.

Et	CONcoo	et
quant	CONsub	cant
monseignor	NOMcom	seignor
Goffroys	NOMpro	Geoffroy
,	PONfbl	,
qui	PROrel	que
tous	DETind	tous
ces	DETdem	ce
empechemens	NOMcom	empéchement
avoit	VERcjg	avoir
ordinés	VERppe	ordiner
,	PONfbl	,
sot	VERcjg	savoir
de	PRE	de
certain	ADJqua	certain
que	CONsub	que
Robert	NOMpro	Robert
venoit	VERcjg	venir
vers	PRE	vers
lui	PROper	il
,	PONfbl	,
si	ADVgen	si
monta	VERcjg	monter
a	PRE	a
cheval	NOMcom	cheval
ou	CONcoo	o
tant	ADVgen	tant
de	PRE	de
gent	NOMcom	gent
comme	CONsub	comme
il	PROper	il
ot	VERcjg	avoir
,	PONfbl	,
et	CONcoo	et
ala	VERcjg	aller
encontre	PRE	encontre
Robert	NOMpro	Robert
ou	PRE.DETdef	en.le
plus	ADVgen	plus
honnerablement	ADVgen	honorablement
qu'	CONsub	que
il	PROper	il
pot	VERcjg	pöoir
,	PONfbl	,
et	CONcoo	et
lui	PROper	il
fist	VERcjg	faire
moult	ADVgen	moult
grant	ADJqua	grant
joye	NOMcom	joie
par	PRE	par
semblant	NOMcom	semblant
le	DETdef	le
plus	ADVgen	plus
bel	ADVgen	bel
qu'	PROrel	que
il	PROper	il
pot	VERcjg	pöoir
;	PONfbl	;
et	CONcoo	et
puis	ADVgen	puis
le	PROper	il
fist	VERcjg	faire
herbergier	VERinf	herbergier
le	DETdef	le
plus	ADVgen	plus
honnerablement	ADVgen	honorablement
qu'	PROrel	que
il	PROper	il
pot	VERcjg	pöoir
.	PONfrt	.

Et	CONcoo	et
quant	CONsub	cant
vint	VERcjg	venir
a	PRE	a
l'	DETdef	le
endemain	NOMcom	endemain
,	PONfbl	,
Robers	NOMpro	Robert
,	PONfbl	,
cuidant	VERppa	cuider
avoir	VERinf	avoir
la	DETdef	le
seignourie	NOMcom	seigneurie
et	CONcoo	et
bonne	ADJqua	bon
raison	NOMcom	raison
au	PRE.DETdef	a
pays	NOMcom	pays
,	PONfbl	,
et	CONcoo	et
dist	VERcjg	dire
a	PRE	a
monseignor	NOMcom	seignor
Goffroy	NOMpro	Geoffroy
qu'	CONsub	que
il	PROper	il
feist	VERcjg	faire
venir	VERinf	venir
tous	DETind	tous
les	DETdef	le
gentilz	ADJqua	gentil
hommes	NOMcom	homme
qui	PROrel	que
la	ADVgen	là
estoient	VERcjg	être
,	PONfbl	,
a	PRE	a
son	DETpos	son
herberge	NOMcom	héberge
pour	PRE	pour
veoir	VERinf	vëoir
et	CONcoo	et
oïr	VERinf	öir
les	DETdef	le
lettres	NOMcom	lettre
et	CONcoo	et
les	DETdef	le
commandemens	NOMcom	commandement
qu'	PROrel	que
il	PROper	il
leur	PROper	leur
portoit	VERcjg	porter
de	PRE	de
par	PRE	par
lor	DETpos	lor
seignor	NOMcom	seignor
le	DETdef	le
conte	NOMcom	conte
de	PRE	de
Champaigne	NOMpro	Champagne
.	PONfrt	.

Et	CONcoo	et
messire	NOMcom	seignor
Goffroys	NOMpro	Geoffroy
,	PONfbl	,
qui	PROrel	que
tant	ADVgen	tant
fu	VERcjg	estre
sages	ADJqua	sage
et	CONcoo	et
sachans	VERppa	savoir
,	PONfbl	,
voillant	VERppa	voloir
venir	VERinf	venir
a	PRE	a
son	DETpos	son
entendement	NOMcom	entendement
par	PRE	par
sens	NOMcom	sens
et	CONcoo	et
par	PRE	par
mesure	NOMcom	mesure
,	PONfbl	,
si	ADVgen	si
fist	VERcjg	faire
appeller	VERinf	appeler
tous	DETind	tous
lez	DETdef	le
gentilz	ADJqua	gentil
hommes	NOMcom	homme
qui	PROrel	que
la	ADVgen	là
se	PROper	soi
troverent	VERcjg	trouver
.	PONfrt	.

Et	CONcoo	et
de	PRE	de
present	NOMcom	présent
vindrent	VERcjg	venir
devant	PRE	devant
lui	PROper	il
.	PONfrt	.

Si	ADVgen	si
les	PROper	il
prist	VERcjg	prendre
et	CONcoo	et
les	PROper	il
fist	VERcjg	faire
venir	VERinf	venir
a	PRE	a
le	DETdef	le
herberge	NOMcom	héberge
de	PRE	de
Robert	NOMpro	Robert
de	PRE	de
Champaigne	NOMpro	Champagne
.	PONfrt	.

Et	CONcoo	et
cilz	PROdem	cel
qui	PROrel	que
moult	ADVgen	moult
estoient	VERcjg	être
nobles	ADJqua	noble
et	CONcoo	et
de	PRE	de
france	ADJqua	franc
maniere	NOMcom	manière
,	PONfbl	,
si	ADVgen	si
lez	PROper	le
rechut	VERcjg	recevoir
moult	ADVgen	moult
joyeusement	ADVgen	joyeusement
.	PONfrt	.

Et	CONcoo	et
puis	ADVgen	puis
s'	PROper	soi
asirent	VERcjg	assëoir
tout	ADVgen	tout
communaument	ADVgen	communamment
,	PONfbl	,
grant	ADJqua	grant
et	CONcoo	et
petit	ADJqua	petit
.	PONfrt	.

Et	CONcoo	et
puis	ADVgen	puis
après	ADVgen	après
fit	VERcjg	fïer
lever	VERinf	lever
.j	PROcar	un
.	PONfrt	.

clerc	NOMcom	clerc
nés	VERppe	naître
de	PRE	de
Paris	NOMpro	Paris
,	PONfbl	,
liquelx	PROrel	lequel
estoit	VERcjg	estre
moult	ADVgen	moult
sages	ADJqua	sage
et	CONcoo	et
bien	ADVgen	bien
parlans	VERppa	parler
,	PONfbl	,
et	CONcoo	et
lui	PROper	il
commanda	VERcjg	commander
de	PRE	de
retraire	VERinf	retraire
et	CONcoo	et
conter	VERinf	conter
ordinéement	ADVgen	ordinément
comment	ADVsub	comment
et	CONcoo	et
par	PRE	par
quel	DETrel	quel
maniere	NOMcom	manière
le	DETdef	le
conte	NOMcom	conte
de	PRE	de
Champaigne	NOMpro	Champagne
qui	PROrel	que
avoit	VERcjg	avoir
conquesté	VERppe	conquêter
le	DETdef	le
pays	NOMcom	pays
de	PRE	de
la	DETdef	le
Morée	NOMpro	Morée
,	PONfbl	,
benignement	ADVgen	bénignement
commes	CONsub	comme
sires	NOMcom	seignor
qu'	PROrel	que
il	PROper	il
estoit	VERcjg	estre
,	PONfbl	,
si	ADVgen	si
avoit	VERcjg	avoir
donné	VERppe	donner
et	CONcoo	et
acquitté	VERppe	acquitter
a	PRE	a
cellui	DETdem	cil
Robert	NOMpro	Robert
son	DETpos	son
cousin	NOMcom	cousin
,	PONfbl	,
tout	DETind	tout
ycel	DETdem	cil
païs	NOMcom	päis
pour	PRE	pour
venir	VERinf	venir
demourer	VERinf	demeurer
au	PRE.DETdef	a
pays	NOMcom	pays
avec	PRE	avec
les	DETdef	le
gentilz	ADJqua	gentil
hommes	NOMcom	homme
,	PONfbl	,
car	CONcoo	car
cellui	PROdem	celui
ne	ADVneg	ne
leissoit	VERcjg	laisser
mie	ADVneg	mie
le	DETdef	le
roy	NOMcom	roi
de	PRE	de
France	NOMpro	France
partir	VERinf	partir
de	PRE	de
sa	DETpos	son
compaignie	NOMcom	compagnie
.	PONfrt	.

Et	CONcoo	et
puis	ADVgen	puis
qu'	CONsub	que
il	PROper	il
ot	VERcjg	avoir
dit	VERppe	dire
et	CONcoo	et
proposée	VERppe	proposer
sa	DETpos	son
protestacion	NOMcom	protestation
,	PONfbl	,
si	ADVgen	si
prist	VERcjg	prendre
les	DETdef	le
chartres	NOMcom	charte
et	CONcoo	et
les	DETdef	le
comissions	NOMcom	comission
qu'	PROrel	que
il	PROper	il
avoit	VERcjg	avoir
de	PRE	de
part	NOMcom	part
le	DETdef	le
bon	ADJqua	bon
conte	NOMcom	conte
de	PRE	de
Champaigne	NOMpro	Champagne
,	PONfbl	,
et	CONcoo	et
les	DETdef	le
lettres	NOMcom	lettre
aultres	PROind	autre
de	PRE	de
tesmoignance	NOMcom	témoignance
dou	PRE.DETdef	de.le
gentil	ADJqua	gentil
roy	NOMcom	roi
de	PRE	de
France	NOMpro	France
et	CONcoo	et
de	PRE	de
tous	DETind	tous
les	DETdef	le
prelas	NOMcom	prélat
et	CONcoo	et
barons	NOMcom	baron
dou	PRE.DETdef	de.le
dit	VERppe	dire
reaulme	NOMcom	royaume
,	PONfbl	,
comment	ADVsub	comment
il	PROper	il
tesmoignoient	VERcjg	tesmoignier
comment	ADVsub	comment
et	CONcoo	et
par	PRE	par
quel	DETrel	quel
maniere	NOMcom	manière
et	CONcoo	et
pour	PRE	pour
quoy	PROrel	quoi
le	DETdef	le
conte	NOMcom	conte
de	PRE	de
Champaigne	NOMpro	Champagne
avoit	VERcjg	avoir
donné	VERppe	donner
et	CONcoo	et
acquitté	VERppe	acquitter
le	DETdef	le
pays	NOMcom	pays
de	PRE	de
la	DETdef	le
Mourée	NOMpro	Morée
a	PRE	a
Robert	NOMpro	Robert
,	PONfbl	,
son	DETpos	son
cousin	NOMcom	cousin
,	PONfbl	,
et	CONcoo	et
comment	ADVsub	comment
le	DETdef	le
conte	NOMcom	conte
mandoit	VERcjg	mander
et	CONcoo	et
commandoit	VERcjg	commander
à	PRE	à
monseignor	NOMcom	seignor
Goffroy	NOMpro	Geoffroy
de	PRE	de
Villarduin	NOMpro	Villehardouin
son	DETpos	son
bail	NOMcom	bail
,	PONfbl	,
de	PRE	de
rendre	VERinf	rendre
et	CONcoo	et
delivrer	VERinf	delivrer
le	DETdef	le
pays	NOMcom	pays
a	PRE	a
Robert	NOMpro	Robert
et	CONcoo	et
que	CONsub	que
li	DETdef	le
homme	NOMcom	homme
dou	PRE.DETdef	de.le
pays	NOMcom	pays
le	PROper	il
deussent	VERcjg	devoir
recevoir	VERinf	recevoir
pour	PRE	pour
lor	DETpos	lor
seignor	NOMcom	seignor
.	PONfrt	.

Et	CONcoo	et
quant	CONsub	cant
li	DETdef	le
clers	NOMcom	clerc
ot	VERcjg	avoir
parleu	VERppe	parler
les	DETdef	le
lettres	NOMcom	lettre
,	PONfbl	,
messire	NOMcom	seignor
Goffroys	NOMpro	Geoffroy
,	PONfbl	,
qui	PROrel	que
tant	ADVgen	tant
fu	VERcjg	estre
sages	ADJqua	sage
et	CONcoo	et
bien	ADVgen	bien
endoctrinés	VERppe	endoctriner
,	PONfbl	,
si	ADVgen	si
se	PROper	soi
leva	VERcjg	lever
en	PRE	en
estant	VERppa	être
et	CONcoo	et
enclina	VERcjg	encliner
les	DETdef	le
lettres	NOMcom	lettre
et	CONcoo	et
les	DETdef	le
commandemens	NOMcom	commandement
dou	PRE.DETdef	de.le
