LIVRE	NOMcom	livre
,	PONfbl	,
et	CONcoo	et
partie	NOMcom	partie
de	PRE	de
ces	DETdem	ce
fuyans	VERppa	fuir
venoient	VERcjg	venir
le	DETdef	le
chemin	NOMcom	chemin
où	PROrel	où
nous	PROper	nous
avions	VERcjg	avoir
combatu	VERppe	combattre
,	PONfbl	,
le	DETdef	le
long	NOMcom	loin
de	PRE	de
la	DETdef	le
grève	NOMcom	greve
,	PONfbl	,
les	DETdef	le
espées	NOMcom	épée
au	PRE.DETdef	a
poing	NOMcom	poing
;	PONfbl	;
car	CONcoo	car
les	DETdef	le
lances	NOMcom	lance
estoient	VERcjg	être
gectées	VERppe	jecter
.	PONfrt	.

Or	ADVgen	or
vous	PROper	vous
fault	VERcjg	falir
sçavoir	VERinf	savoir
que	CONsub	que
ceulx	PROdem	celui
qui	PROrel	que
assaillirent	VERcjg	assaillir
le	DETdef	le
roy	NOMcom	roi
se	PROper	soi
myrent	VERcjg	mettre
incontinent	ADVgen	incontinent
à	PRE	à
la	DETdef	le
fuyte	NOMcom	fuite
,	PONfbl	,
et	CONcoo	et
furent	VERcjg	estre
merveilleusement	ADVgen	merveilleusement
vivement	ADVgen	vivement
chasséz	VERppe	chasser
,	PONfbl	,
car	CONcoo	car
tout	ADVgen	tout
ala	VERcjg	aller
après	ADVgen	après
.	PONfrt	.

Les	DETdef	le
ungs	PROind	un
prindrent	VERcjg	prendre
le	DETdef	le
chemin	NOMcom	chemin
du	PRE.DETdef	de.le
villaige	NOMcom	village
dont	PROrel	dont
estions	VERcjg	estre
partiz	VERppe	partir
,	PONfbl	,
les	DETdef	le
aultres	PROind	autre
prenoient	VERcjg	prendre
le	DETdef	le
plus	ADVgen	plus
court	ADJqua	court
en	PRE	en
leur	DETpos	leur
ost	NOMcom	ost
;	PONfbl	;
et	CONcoo	et
chassa	VERcjg	chasser
tout	PROind	tout
,	PONfbl	,
excepté	VERppe	excepter
le	DETdef	le
roy	NOMcom	roi
.	PONfrt	.

Avecques	PRE	avec
poy	ADVgen	poi
de	PRE	de
gens	NOMcom	gens
demoura	VERcjg	demeurer
,	PONfbl	,
qui	PROrel	que
se	PROper	soi
mist	VERcjg	mettre
en	PRE	en
grand	ADJqua	grand
peril	NOMcom	peril
pour	PRE	pour
ne	CONcoo	ne
venir	VERinf	venir
quant	ADVgen	cant
et	CONcoo	et
nous	PROper	nous
.	PONfrt	.

L'	DETdef	le
ung	PROind	un
des	PRE.DETdef	de.le
premiers	ADJqua	premier
hommes	NOMcom	homme
tué	VERppe	tüer
fut	VERcjg	être
le	DETdef	le
seigneur	NOMcom	seigneur
Rodof	NOMpro	Rodof
de	PRE	de
Mantoua	NOMpro	Mantoual
,	PONfbl	,
oncle	NOMcom	oncle
dudit	PRE.DETcom	de.ledit
marquis	NOMcom	marquis
,	PONfbl	,
qui	PROrel	que
devoit	VERcjg	devoir
mander	VERinf	mander
à	PRE	à
ce	DETdem	ce
messire	NOMcom	seignor
Anthoyne	NOMpro	Antoine
d'	PRE	de
Urbin	NOMpro	Urbin
quant	CONsub	cant
il	PROimp	il
seroit	VERcjg	estre
temps	NOMcom	temps
qu'	PROrel	que
il	PROper	il
marchast	VERcjg	marchier
:	PONfbl	:
et	CONcoo	et
cuydoient	VERcjg	cuidier
que	CONsub	que
la	DETdef	le
chose	NOMcom	chose
dust	VERcjg	devoir
durer	VERinf	durer
comme	CONsub	comme
font	VERcjg	faire
leurs	DETpos	leur
faictz	NOMcom	fait
d'	PRE	de
armes	NOMcom	arme
d'	PRE	de
Itallie	NOMpro	Itale
.	PONfrt	.

De	PRE	de
cela	PROdem	cel
s'	PROper	soi
est	VERcjg	estre
excusé	VERppe	excuser
ledit	DETcom	ledit
messire	NOMcom	seignor
Anthoine	NOMpro	Antoine
;	PONfbl	;
mais	CONcoo	mais
je	PROper	je
croy	VERcjg	croire
qu'	CONsub	que
il	PROper	il
ne	ADVneg	ne
vit	VERcjg	vëoir
nulz	DETind	nul
signes	NOMcom	signe
pour	PRE	pour
le	PROper	il
faire	VERinf	faire
venir	VERinf	venir
.	PONfrt	.

Nous	PROper	nous
avions	VERcjg	avoir
grant	ADJqua	grant
sequelle	NOMcom	suecueille
de	PRE	de
varletz	NOMcom	valet
et	CONcoo	et
de	PRE	de
serviteurs	NOMcom	serviteur
,	PONfbl	,
qui	PROrel	que
tous	PROind	tous
estoient	VERcjg	être
à	PRE	à
l'	DETdef	le
environ	NOMcom	environ
de	PRE	de
ces	DETdem	ce
hommes	NOMcom	homme
d'	PRE	de
armes	NOMcom	arme
ytaliens	ADJqua	italien
,	PONfbl	,
et	CONcoo	et
en	PROadv	en
tuèrent	VERcjg	tuer
la	DETdef	le
pluspart	NOMcom	plospard
de	PRE	de
ce	PROdem	ce
qui	PROrel	que
en	PROadv	en
fut	VERcjg	être
tué	VERppe	tüer
;	PONfbl	;
et	CONcoo	et
presque	ADVgen	près
tous	PROind	tous
avoient	VERcjg	avoir
des	PRE.DETdef	de.le
haches	NOMcom	hache
pour	PRE	pour
coupper	VERinf	couper
boys	NOMcom	bois
en	PRE	en
la	DETdef	le
main	NOMcom	main
,	PONfbl	,
de	PRE	de
quoy	PROrel	quoi
ilz	PROper	il
faisoient	VERcjg	faire
noz	DETpos	notre
logis	NOMcom	logi
,	PONfbl	,
dont	PROrel	dont
ilz	PROper	il
rompirent	VERcjg	rompre
les	DETdef	le
visières	NOMcom	visière
des	PRE.DETdef	de.le
armetz	NOMcom	armet
,	PONfbl	,
et	CONcoo	et
leur	PROper	leur
en	PROadv	en
donnoient	VERcjg	donner
de	PRE	de
grans	ADJqua	grand
coup	NOMcom	coup
sur	PRE	sur
les	DETdef	le
testes	NOMcom	tête
;	PONfbl	;
car	CONcoo	car
bien	ADVgen	bien
mal	ADVgen	mal
aiséz	VERppe	aiser
estoient	VERcjg	être
à	PRE	à
tuer	VERinf	tüer
,	PONfbl	,
tant	ADVgen	tant
estoient	VERcjg	être
fort	ADVgen	fort
arméz	VERppe	armer
,	PONfbl	,
et	CONcoo	et
ne	ADVneg	ne
viz	VERcjg	vivre
tuer	VERinf	tüer
nul	ADJind	nul
où	PROrel	où
il	PROimp	il
n'	ADVneg	ne
y	PROadv	y
eust	VERcjg	avoir
trois	DETcar	trois
ou	CONcoo	o
quatre	DETcar	quatre
hommes	NOMcom	homme
à	PRE	à
l'	DETdef	le
envyron	NOMcom	environ
;	PONfbl	;
et	CONcoo	et
aussi	ADVgen	aussi
les	DETdef	le
longues	ADJqua	lonc
espées	NOMcom	épée
que	PROrel	que
avoient	VERcjg	avoir
noz	DETpos	notre
archiers	NOMcom	archier
et	CONcoo	et
serviteurs	NOMcom	serviteur
firent	VERcjg	faire
grant	ADJqua	grant
exploict	NOMcom	exploit
.	PONfrt	.

Le	DETdef	le
roy	NOMcom	roi
demoura	VERcjg	demeurer
ung	DETndf	un
peu	PROind	peu
au	PRE.DETdef	a
lieu	NOMcom	lieu
où	PROrel	où
on	PROind	on
l'	PROper	il
avoit	VERcjg	avoir
assailli	VERppe	assalir
,	PONfbl	,
disant	VERppa	dire
ne	ADVneg	ne
vouloir	VERinf	vouloir
point	ADVneg	point
chasser	VERinf	chaser
ne	CONcoo	ne
aussi	ADVgen	aussi
tirer	VERinf	tirer
à	PRE	à
l'	DETdef	le
avangarde	NOMcom	avangarde
,	PONfbl	,
qui	PROrel	que
sembloit	VERcjg	sembler
estre	VERinf	estre
recullée	VERppe	reculer
.	PONfrt	.

Il	PROper	il
avoit	VERcjg	avoir
ordonné	VERppe	ordonner
sept	DETcar	sept
ou	CONcoo	o
huyt	DETcar	huit
gentilzhommes	NOMcom	gentilhomme
jeunes	ADJqua	jeune
pour	PRE	pour
estre	VERinf	estre
près	ADVgen	près
de	PRE	de
luy	PROper	lui
.	PONfrt	.

Il	PROper	il
estoit	VERcjg	estre
bien	ADVgen	bien
eschappé	VERppe	eschapper
au	PRE.DETdef	a
premier	ADJord	premier
choc	NOMcom	choc
,	PONfbl	,
veü	VERppe	vëoir
qu'	CONsub	que
il	PROper	il
estoit	VERcjg	estre
des	PRE.DETdef	de.le
premiers	PROord	premier
,	PONfbl	,
car	CONcoo	car
ce	DETdem	ce
bastard	NOMcom	bastard
de	PRE	de
Bourbon	NOMpro	Bourbon
fut	VERcjg	être
prins	VERppe	prendre
à	PRE	à
moins	ADVgen	moins
de	PRE	de
vingt	DETcar	vingt
pas	NOMcom	pas
de	PRE	de
luy	PROper	lui
et	CONcoo	et
en	PRE	en
emmené	NOMcom	emmené
en	PRE	en
l'	DETdef	le
ost	NOMcom	ost
des	PRE.DETdef	de.le
ennemys	NOMcom	ennemi
.	PONfrt	.

CHAPITRE	NOMcom	chapire
XII	DETcar	douze
Troisième	ADJord	troisime
phase	NOMcom	phase
de	PRE	de
la	DETdef	le
bataille	NOMcom	bataille
de	PRE	de
Fornoue	NOMpro	Fornoue
.	PONfrt	.

Suite	NOMcom	suite
de	PRE	de
la	DETdef	le
victoire	NOMcom	victoire
remportée	VERppe	remporter
à	PRE	à
Fornoue	NOMpro	Fornoue
par	PRE	par
les	DETdef	le
François	NOMpro	Français
;	PONfbl	;
dangier	NOMcom	dangier
où	PROrel	où
se	PROper	soi
trouva	VERcjg	trouver
le	DETdef	le
roy	NOMcom	roi
Charles	NOMpro	Charles
huictiesme	ADJord	huitisme
.	PONfbl	.
”	PONpdr	”
“	PONpga	“
Or	ADVgen	or
se	PROper	soi
trouvoit	VERcjg	trouver
le	DETdef	le
roy	NOMcom	roi
,	PONfbl	,
en	PRE	en
ce	DETdem	ce
lieu	NOMcom	lieu
que	PROrel	que
je	PROper	je
diz	VERcjg	dire
,	PONfbl	,
en	PRE	en
si	ADVgen	si
petite	ADJqua	petit
compaignée	NOMcom	compagnée
qu'	CONsub	que
il	PROper	il
n'	ADVneg	ne
avoit	VERcjg	avoir
pour	PRE	pour
toutes	DETind	tous
gens	NOMcom	gens
que	CONsub	que
ung	DETndf	un
varlet	NOMcom	valet
de	PRE	de
chambre	NOMcom	chambre
appellé	VERppe	appeler
Anthoyne	NOMpro	Antoine
des	PRE.DETdef	de.le
Aubux	NOMpro	Aubug
,	PONfbl	,
petit	ADJqua	petit
homme	NOMcom	homme
et	CONcoo	et
mal	ADVgen	mal
armé	VERppe	armer
;	PONfbl	;
et	CONcoo	et
estoient	VERcjg	être
les	DETdef	le
aultres	PROind	autre
ung	DETndf	un
peu	PROind	peu
espars	ADJqua	espart
,	PONfbl	,
comme	CONsub	comme
me	PROper	je
compta	VERcjg	conter
le	DETdef	le
roy	NOMcom	roi
dès	PRE	dès
le	DETdef	le
soir	NOMcom	soir
devant	PRE	devant
eulx	PROper	eux
mesmes	ADJind	même
,	PONfbl	,
qui	PROrel	que
en	PROadv	en
devoient	VERcjg	devoir
avoir	VERinf	avoir
grant	ADJqua	grant
honte	NOMcom	honte
de	PRE	de
l'	DETdef	le
avoir	VERinf	avoir
ainsi	ADVgen	ainsi
laissé	VERppe	laisser
.	PONfrt	.

Toutesfoiz	ADVgen	toutefoiz
encores	ADVgen	encore
luy	PROper	lui
arrivèrent	VERcjg	arriver
”	PONpdr	”
“	PONpga	“
ilz	PROper	il
à	PRE	à
l'	DETdef	le
heure	NOMcom	heure
,	PONfbl	,
car	CONcoo	car
une	DETndf	un
bande	NOMcom	bende
petite	ADJqua	petit
de	PRE	de
quelzques	DETind	quel
hommes	NOMcom	homme
d'	PRE	de
armes	NOMcom	arme
desrompus	ADJqua	desrompre
,	PONfbl	,
venans	VERppa	venir
au	PRE.DETdef	a
long	NOMcom	loin
de	PRE	de
ladite	DETcom	ledit
grève	NOMcom	greve
qu'	PROrel	que
ilz	PROper	il
veoient	VERcjg	vëoir
toute	ADVgen	tout
nette	ADJqua	net
de	PRE	de
gens	NOMcom	gens
,	PONfbl	,
vindrent	VERcjg	venir
assaillir	VERinf	assaillir
le	DETdef	le
roy	NOMcom	roi
et	CONcoo	et
ce	DETdem	ce
varlet	NOMcom	valet
de	PRE	de
chambre	NOMcom	chambre
.	PONfrt	.

Ledit	DETcom	ledit
seigneur	NOMcom	seigneur
avoit	VERcjg	avoir
le	DETdef	le
meilleur	ADJqua	meilleur
cheval	NOMcom	cheval
du	PRE.DETdef	de.le
monde	NOMcom	monde
pour	PRE	pour
luy	PROper	lui
et	CONcoo	et
se	PROper	soi
remuoit	VERcjg	remüer
et	CONcoo	et
deffendit	VERcjg	défendre
;	PONfbl	;
et	CONcoo	et
arriva	VERcjg	arriver
sur	PRE	sur
l'	DETdef	le
heure	NOMcom	heure
de	PRE	de
ses	DETpos	son
aultres	ADJind	autre
gens	NOMcom	gens
qui	PROrel	que
n'	ADVneg	ne
estoient	VERcjg	être
guères	ADVgen	gaire
loing	ADVgen	loing
de	PRE	de
luy	PROper	lui
;	PONfbl	;
et	CONcoo	et
se	PROper	soi
myrent	VERcjg	mettre
les	DETdef	le
Ytalliens	NOMpro	Italien
à	PRE	à
fouyr	VERinf	fuir
.	PONfrt	.

Et	CONcoo	et
lors	ADVgen	lors
le	DETdef	le
roy	NOMcom	roi
creüt	VERcjg	croire
conseil	NOMcom	conseil
,	PONfbl	,
tira	VERcjg	tirer
à	PRE	à
l'	DETdef	le
avengarde	NOMcom	avengarde
,	PONfbl	,
qui	PROrel	que
jamais	ADVgen	jamais
n'	ADVneg	ne
estoit	VERcjg	estre
bougée	VERppe	bouger
:	PONfbl	:
et	CONcoo	et
au	PRE.DETdef	a
roy	NOMcom	roi
vint	VERcjg	venir
bien	ADVgen	bien
à	PRE	à
point	NOMcom	point
;	PONfbl	;
mais	CONcoo	mais
si	CONsub	si
elle	PROper	elle
fust	VERcjg	estre
marchée	VERppe	marcher
cent	DETcar	cent
pas	NOMcom	pas
,	PONfbl	,
tout	DETind	tout
l'	DETdef	le
ost	NOMcom	ost
des	PRE.DETdef	de.le
ennemys	NOMcom	ennemi
fuyoit	VERcjg	fuir
.	PONfrt	.

Les	DETdef	le
ungs	PROind	un
disent	VERcjg	dire
qu'	CONsub	que
elle	PROper	elle
le	PROper	il
devoit	VERcjg	devoir
faire	VERinf	faire
,	PONfbl	,
les	DETdef	le
aultres	PROind	autre
disent	VERcjg	dire
que	CONsub	que
non	ADVneg	non
.	PONfrt	.

Nostre	DETpos	notre
bande	NOMcom	bende
qui	PROrel	que
chassa	VERcjg	chasser
alla	VERcjg	aller
jusques	PRE	jusque
bien	ADVgen	bien
près	ADVgen	près
du	PRE.DETdef	de.le
bout	NOMcom	bout
de	PRE	de
leur	DETpos	leur
ost	NOMcom	ost
,	PONfbl	,
tirant	VERppa	tirer
vers	PRE	vers
Fornoue	NOMpro	Fornoue
,	PONfbl	,
et	CONcoo	et
ne	ADVneg	ne
veïz	VERcjg	vëoir
oncques	ADVgen	onques
recepvoir	VERinf	recevoir
coup	NOMcom	coup
à	PRE	à
homme	NOMcom	homme
des	PRE.DETdef	de.le
nostres	PROpos	notre
que	CONsub	que
à	PRE	à
Julian	NOMpro	Julien
Bornel	NOMpro	Borneau
,	PONfbl	,
que	PROrel	que
je	PROper	je
veïz	VERcjg	vëoir
cheoir	VERinf	chëoir
mort	NOMcom	mort
d'	PRE	de
ung	DETndf	un
coup	NOMcom	coup
que	PROrel	que
luy	PROper	lui
donna	VERcjg	donner
ung	DETndf	un
Ytalian	NOMpro	Italian
en	PRE	en
passant	VERppa	passer
;	PONfbl	;
aussi	ADVgen	aussi
il	PROper	il
estoit	VERcjg	estre
mal	ADVgen	mal
armé	VERppe	armer
.	PONfrt	.

Et	CONcoo	et
là	ADVgen	là
on	PROind	on
s'	PROper	soi
arresta	VERcjg	arrêter
,	PONfbl	,
disant	VERppa	dire
:	PONfbl	:
“	PONpga	“
Alons	VERcjg	aler
au	PRE.DETdef	a
roy	NOMcom	roi
!	PONfrt	!

”	PONpdr	”
Et	CONcoo	et
à	PRE	à
ceste	DETdem	cest
voix	NOMcom	voix
s'	PROper	soi
arresta	VERcjg	arrêter
tout	PROind	tout
pour	PRE	pour
donner	VERinf	donner
alayne	NOMcom	aleine
aux	PRE.DETdef	à.le
chevaulx	NOMcom	cheval
,	PONfbl	,
qui	PROrel	que
estoient	VERcjg	être
bien	ADVgen	bien
laz	ADJqua	laz
,	PONfbl	,
car	CONcoo	car
ilz	PROper	il
avoient	VERcjg	avoir
grant	ADJqua	grant
piece	NOMcom	piece
couru	VERppe	courir
par	PRE	par
mauvais	ADJqua	mauvais
chemin	NOMcom	chemin
et	CONcoo	et
païs	NOMcom	päis
de	PRE	de
cailloux	NOMcom	caillou
.	PONfrt	.

Auprès	ADVgen	auprès
de	PRE	de
nous	PROper	nous
passa	VERcjg	passer
une	DETndf	un
compaignée	NOMcom	compagnée
de	PRE	de
fuyans	VERppa	fuir
de	PRE	de
quelque	DETind	quel
trente	DETcar	trente
hommes	NOMcom	homme
d'	PRE	de
armes	NOMcom	arme
,	PONfbl	,
à	PRE	à
qui	PROrel	que
on	PROind	on
ne	ADVneg	ne
demanda	VERcjg	demander
riens	PROind	rien
;	PONfbl	;
et	CONcoo	et
estions	VERcjg	estre
en	PRE	en
doubte	NOMcom	doute
.	PONfrt	.

Dès	PRE	dès
que	CONsub	que
les	DETdef	le
chevaulx	NOMcom	cheval
eurent	VERcjg	avoir
ung	DETndf	un
peu	PROind	peu
pris	VERppe	prendre
d'	PRE	de
alayne	NOMcom	aleine
,	PONfbl	,
nous	PROper	nous
mismes	VERcjg	metre
au	PRE.DETdef	a
chemin	NOMcom	chemin
pour	PRE	pour
aller	VERinf	aller
au	PRE.DETdef	a
roy	NOMcom	roi
,	PONfbl	,
que	CONsub	que
ne	ADVneg	ne
savions	VERcjg	savoir
où	PROrel	où
il	PROper	il
estoit	VERcjg	estre
,	PONfbl	,
et	CONcoo	et
allasmes	VERcjg	aller
le	DETdef	le
grant	ADJqua	grant
trot	NOMcom	trot
.	PONfrt	.

Et	CONcoo	et
n'	ADVneg	ne
eusmes	VERcjg	avoir
guères	ADVgen	gaire
allé	VERppe	aller
que	CONsub	que
le	DETdef	le
vismes	NOMcom	visme
de	PRE	de
loing	ADVgen	loing
,	PONfbl	,
et	CONcoo	et
fismes	VERcjg	faire
descendre	VERinf	descendre
des	PRE.DETdef	de.le
varletz	NOMcom	valet
et	CONcoo	et
amasser	VERinf	amasser
des	PRE.DETdef	de.le
lances	NOMcom	lance
par	PRE	par
le	DETdef	le
champ	NOMcom	champ
,	PONfbl	,
dont	PROrel	dont
il	PROimp	il
y	PROadv	y
en	PROadv	en
avoit	VERcjg	avoir
assez	ADVgen	assez
,	PONfbl	,
par	PRE	par
especial	NOMcom	especïal
de	PRE	de
bourdonnasses	NOMcom	bourdonnasse
,	PONfbl	,
qui	PROrel	que
ne	ADVneg	ne
valloient	VERcjg	valoir
guères	ADVgen	gaire
et	CONcoo	et
estoient	VERcjg	être
creuses	ADJqua	croix
et	CONcoo	et
ligières	ADJqua	ligié
,	PONfbl	,
qui	PROrel	que
ne	ADVneg	ne
pesoient	VERcjg	paisier
point	ADVneg	point
une	DETndf	un
javeline	NOMcom	javeline
,	PONfbl	,
mais	CONcoo	mais
bien	ADVgen	bien
painctes	ADJqua	peint
et	CONcoo	et
fusmes	VERcjg	estre
myeulx	ADVgen	mieux
fourniz	VERppe	fournir
de	PRE	de
lances	NOMcom	lance
que	CONsub	que
le	DETdef	le
matin	NOMcom	matin
.	PONfrt	.

Et	CONcoo	et
tirasmes	VERcjg	tirer
droit	ADVgen	droit
au	PRE.DETdef	a
roy	NOMcom	roi
,	PONfbl	,
et	CONcoo	et
en	PRE	en
chemin	NOMcom	chemin
trouvasmes	VERcjg	trouver
ung	DETndf	un
nombre	NOMcom	nombre
de	PRE	de
gens	NOMcom	gens
de	PRE	de
pied	NOMcom	pied
des	PRE.DETdef	de.le
leurs	PROpos	leur
,	PONfbl	,
qui	PROrel	que
traversoient	VERcjg	traverser
le	DETdef	le
champ	NOMcom	champ
et	CONcoo	et
estoient	VERcjg	être
de	PRE	de
ceulx	PROdem	celui
qui	PROrel	que
s'	PROper	soi
estoient	VERcjg	être
cachéz	VERppe	chasser
aux	PRE.DETdef	à.le
coustaulx	NOMcom	coutal
,	PONfbl	,
que	PROrel	que
avoit	VERcjg	avoir
mené	VERppe	mener
le	DETdef	le
marquis	NOMcom	marquis
sur	PRE	sur
le	DETdef	le
roy	NOMcom	roi
.	PONfrt	.

Plusieurs	PROind	plusieurs
furent	VERcjg	estre
tuéz	VERppe	tuer
;	PONfbl	;
aultres	PROind	autre
eschappèrent	VERcjg	échapper
et	CONcoo	et
traversèrent	VERcjg	traverser
la	DETdef	le
rivière	NOMcom	riviere
;	PONfbl	;
et	CONcoo	et
ne	ADVneg	ne
s'	PROper	soi
y	PROadv	y
amusa	VERcjg	amuser
”	PONpdr	”
“	PONpga	“
l'	DETdef	le
on	PROind	on
point	VERcjg	poindre
fort	ADVgen	fort
.	PONfrt	.

Plusieurs	DETind	plusieurs
foiz	NOMcom	foiz
avoit	VERcjg	avoir
esté	VERppe	être
crié	VERppe	crïer
par	PRE	par
aulcuns	PROind	aucun
,	PONfbl	,
en	PRE	en
combatant	VERppa	combattre
:	PONfbl	:
“	PONpga	“
Souviengne	VERcjg	souvenir
”	PONpdr	”
“	PONpga	“
vous	PROper	vous
de	PRE	de
Guynegate	NOMpro	Guinguet
!	PONfrt	!

”	PONpdr	”
C'	PROdem	ce
estoit	VERcjg	estre
pour	PRE	pour
une	DETndf	un
bataille	NOMcom	bataille
perdue	VERppe	perdre
du	PRE.DETdef	de.le
temps	NOMcom	temps
du	PRE.DETdef	de.le
roy	NOMcom	roi
Loys	NOMpro	Loeïs
unziesme	ADJord	onzième
contre	PRE	contre
le	DETdef	le
roy	NOMcom	roi
des	PRE.DETdef	de.le
Romains	NOMpro	Romain
,	PONfbl	,
pour	PRE	pour
soy	PROper	soi
estre	VERinf	estre
mys	VERppe	metre
à	PRE	à
piller	VERinf	piller
le	DETdef	le
bagages	NOMcom	bagage
;	PONfbl	;
mais	CONcoo	mais
icy	ADVgen	ici
n'	ADVneg	ne
y	PROadv	y
eut	VERcjg	avoir
riens	PROind	rien
pris	VERppe	prendre
ne	CONcoo	ne
pillé	VERppe	piller
.	PONfrt	.

.	PONfrt	.

Le	DETdef	le
butin	NOMcom	boutin
et	CONcoo	et
les	DETdef	le
pertes	NOMcom	perte
à	PRE	à
la	DETdef	le
bataille	NOMcom	bataille
de	PRE	de
Fornoue	NOMpro	Fornoue
.	PONfbl	.
”	PONpdr	”
“	PONpga	“
Leurs	DETpos	leur
estradiotz	NOMcom	estradiot
prindrent	VERcjg	prendre
des	PRE.DETdef	de.le
sommiers	NOMcom	sommier
ce	PROdem	ce
qu'	PROrel	que
ilz	PROper	il
voulurent	VERcjg	vouloir
;	PONfbl	;
mais	CONcoo	mais
ilz	PROper	il
n'	ADVneg	ne
en	PROadv	en
emmenèrent	VERcjg	emmener
que	ADVgen	que
cinquante	PROcar	cincante
et	CONcoo	et
cinq	PROcar	cinq
,	PONfbl	,
tous	DETind	tous
les	DETdef	le
meilleurs	ADJqua	meilleur
et	CONcoo	et
myeulx	ADVgen	mieux
couvertz	VERppe	couvrir
,	PONfbl	,
comme	CONsub	comme
ceulx	PROdem	celui
du	PRE.DETdef	de.le
roy	NOMcom	roi
et	CONcoo	et
de	PRE	de
tous	DETind	tous
ses	DETpos	son
chambellans	NOMcom	chambellant
,	PONfbl	,
et	CONcoo	et
ung	DETndf	un
varlet	NOMcom	valet
de	PRE	de
chambre	NOMcom	chambre
du	PRE.DETdef	de.le
roy	NOMcom	roi
,	PONfbl	,
appellé	VERppe	appeler
Gabriel	NOMpro	Gabriel
,	PONfbl	,
qui	PROrel	que
avoit	VERcjg	avoir
ses	DETpos	son
relicques	NOMcom	relicque
sur	PRE	sur
luy	PROper	lui
,	PONfbl	,
qui	PROrel	que
longtemps	ADVgen	lont
avoient	VERcjg	avoir
esté	VERppe	être
aux	PRE.DETdef	à.le
roys	NOMcom	roi
;	PONfbl	;
et	CONcoo	et
conduisoit	VERcjg	conduire
lesdits	DETcom	ledit
sommiers	NOMcom	sommier
pour	PRE	pour
ce	PROdem	ce
que	CONsub	que
le	DETdef	le
lit	NOMcom	lit
du	PRE.DETdef	de.le
roy	NOMcom	roi
y	PROadv	y
estoit	VERcjg	estre
.	PONfrt	.

Grant	ADJqua	grant
nombre	NOMcom	nombre
d'	PRE	de
aultres	DETind	autre
coffres	NOMcom	coffre
y	PROadv	y
eut	VERcjg	avoir
perduz	VERppe	perdre
et	CONcoo	et
gectéz	VERppe	jecter
et	CONcoo	et
robéz	VERppe	rober
par	PRE	par
les	DETdef	le
nostresmesmes	PROpos	nostrement
;	PONfbl	;
mais	CONcoo	mais
les	DETdef	le
ennemys	NOMcom	ennemi
n'	ADVneg	ne
eurent	VERcjg	avoir
que	ADVgen	que
ce	PROdem	ce
que	PROrel	que
je	PROper	je
diz	VERcjg	dire
.	PONfrt	.

En	PRE	en
nostre	DETpos	notre
ost	NOMcom	ost
y	PROadv	y
avoit	VERcjg	avoir
grant	ADJqua	grant
sequelle	NOMcom	suecueille
de	PRE	de
paillars	NOMcom	paillart
et	CONcoo	et
paillardes	ADJqua	paillard
à	PRE	à
pied	NOMcom	pied
,	PONfbl	,
qui	PROrel	que
firent	VERcjg	faire
le	DETdef	le
dommaige	NOMcom	dommage
des	PRE.DETdef	de.le
morts	NOMcom	mort
.	PONfrt	.

Tant	ADVgen	tant
d'	PRE	de
ung	DETndf	un
cousté	NOMcom	coûté
que	CONsub	que
d'	PRE	de
autre	PROind	autre
(	PONpga	(
croy	VERcjg	croire
en	PROadv	en
dire	VERinf	dire
près	PRE	près
la	DETdef	le
verité	NOMcom	verité
,	PONfbl	,
et	CONcoo	et
bien	ADVgen	bien
informé	VERppe	informer
des	PRE.DETdef	de.le
deux	ADJcar	deux
coustéz	NOMcom	coûté
)	PONpdr	)
,	PONfbl	,
nous	PROper	nous
perdismes	VERcjg	perdre
Jullian	NOMpro	Julien
Bournel	NOMpro	Bourneau
,	PONfbl	,
le	DETdef	le
cappitaine	NOMcom	chapitaine
de	PRE	de
la	DETdef	le
porte	NOMcom	porte
du	PRE.DETdef	de.le
roy	NOMcom	roi
et	CONcoo	et
ung	DETndf	un
gentilhomme	NOMcom	gentilhomme
de	PRE	de
vingt	DETcar	vingt
escuz	NOMcom	escu
;	PONfbl	;
des	PRE.DETdef	de.le
archiers	NOMcom	archier
escossoys	VERppe	escouser
,	PONfbl	,
en	PROadv	en
mourut	VERcjg	mourir
neuf	PROcar	neuf
;	PONfbl	;
d'	PRE	de
autres	DETind	autre
hommes	NOMcom	homme
à	PRE	à
cheval	NOMcom	cheval
de	PRE	de
ceste	DETdem	cest
avangarde	NOMcom	avangarde
,	PONfbl	,
envyron	ADVgen	environ
vingt	PROcar	vint
;	PONfbl	;
à	PRE	à
l'	DETdef	le
entour	NOMcom	entour
des	PRE.DETdef	de.le
sommiers	NOMcom	sommier
,	PONfbl	,
soixante	DETcar	soixante
ou	CONcoo	o
quatre	DETcar	quatre
vingt	DETcar	vingt
varletz	NOMcom	valet
des	PRE.DETdef	de.le
sommiers	NOMcom	sommier
.	PONfrt	.

Eulx	PROper	eux
perdirent	VERcjg	perdre
trois	DETcar	trois
cens	DETcar	cent
cinquante	DETcar	cinquante
hommes	NOMcom	homme
d'	PRE	de
armes	NOMcom	arme
,	PONfbl	,
mors	ADJqua	mort
en	PRE	en
la	DETdef	le
place	NOMcom	place
,	PONfbl	,
et	CONcoo	et
jamais	ADVgen	jamais
nul	PROind	nul
ne	ADVneg	ne
fut	VERcjg	être
pris	VERppe	prendre
prisonnier	NOMcom	prisonnier
,	PONfbl	,
qui	PROrel	que
