LIVRE	NOMcom	livre
que	CONsub	que
troys	DETcar	trois
ou	CONcoo	o
quattre	DETcar	quatre
chasteaulx	NOMcom	château
rochiers	ADJqua	rochier
comme	CONsub	comme
Jou	PROper	je
et	CONcoo	et
autres	PROind	autre
,	PONfbl	,
et	CONcoo	et
avoir	VERinf	avoir
l'	DETdef	le
obeissance	NOMcom	obéissance
de	PRE	de
Besanczon	NOMpro	Besancçon
,	PONfbl	,
qui	PROrel	que
est	VERcjg	estre
ville	NOMcom	ville
imperialle	ADJqua	impérial
et	CONcoo	et
ne	ADVneg	ne
doit	VERcjg	devoir
riens	PROind	rien
au	PRE.DETdef	a
conté	NOMcom	comté
de	PRE	de
Bourgongne	NOMpro	Burgonde
ou	CONcoo	o
peu	ADVgen	peu
.	PONfrt	.

Mais	CONcoo	mais
,	PONfbl	,
pour	PRE	pour
ce	PROdem	ce
qu'	CONsub	que
elle	PROper	elle
estoit	VERcjg	estre
enclavée	VERppe	enclaver
audit	PRE.DETcom	à.ledit
pays	NOMcom	pays
,	PONfbl	,
elle	PROper	elle
complaisoit	VERcjg	complaire
au	PRE.DETdef	a
prince	NOMcom	prince
du	PRE.DETdef	de.le
pays	NOMcom	pays
.	PONfrt	.

Ledict	DETcom	ledit
gouverneur	NOMcom	gouverneur
y	PROadv	y
entra	VERcjg	entrer
pour	PRE	pour
le	DETdef	le
roy	NOMcom	roi
,	PONfbl	,
et	CONcoo	et
puis	ADVgen	puis
en	PROadv	en
saillit	VERcjg	salir
,	PONfbl	,
et	CONcoo	et
ilz	PROper	il
y	PROadv	y
feïrent	VERcjg	faire
tel	DETind	tel
devoir	VERinf	devoir
qu'	CONsub	que
ilz	PROper	il
avoyent	VERcjg	avoir
accoustumé	VERppe	accoutumer
de	PRE	de
faire	VERinf	faire
aux	PRE.DETdef	à.le
autres	ADJind	autre
princes	NOMcom	prince
qui	PROrel	que
avoient	VERcjg	avoir
possédé	VERppe	posser
Bourgongne	NOMpro	Burgonde
.	PONfrt	.

Ainsi	ADVgen	ainsi
fut	VERcjg	être
Bourgongne	NOMpro	Burgonde
toute	ADVgen	tout
conquise	VERppe	conquerre
,	PONfbl	,
où	PROrel	où
ledict	DETcom	ledit
gouverneur	NOMcom	gouverneur
feït	VERcjg	faire
bonne	ADJqua	bon
diligence	NOMcom	dilijance
,	PONfbl	,
et	CONcoo	et
aussi	ADVgen	aussi
le	DETdef	le
roy	NOMcom	roi
le	PROper	il
sollicitoit	VERcjg	soliciter
fort	ADVgen	fort
et	CONcoo	et
craignoit	VERcjg	craindre
que	CONsub	que
ledict	DETcom	ledit
gouverneur	NOMcom	gouverneur
ne	ADVneg	ne
voulsist	VERcjg	vouloir
tousjours	ADVgen	toujours
quelque	DETind	quel
place	NOMcom	place
desobeissante	VERppa	désobisser
audit	PRE.DETcom	à.ledit
pays	NOMcom	pays
,	PONfbl	,
affin	ADVgen	afin
que	CONsub	que
on	PROind	on
eust	VERcjg	avoir
plus	ADVgen	plus
affaire	NOMcom	affaire
à	PRE	à
luy	PROper	lui
et	CONcoo	et
aussi	ADVgen	aussi
affin	ADVgen	afin
que	CONsub	que
le	DETdef	le
roy	NOMcom	roi
ne	ADVneg	ne
le	PROper	il
renvoyast	VERcjg	renvoyer
point	ADVneg	point
de	PRE	de
là	ADVgen	là
pour	PRE	pour
s'	PROper	soi
en	PROadv	en
servir	VERinf	servir
ailleurs	ADVgen	ailleurs
.	PONfrt	.

Car	CONcoo	car
le	DETdef	le
pays	NOMcom	pays
de	PRE	de
Bourgongne	NOMpro	Burgonde
est	VERcjg	estre
fertille	ADJqua	fertil
et	CONcoo	et
il	PROper	il
en	PROadv	en
faisoit	VERcjg	faire
comme	CONsub	comme
s'	CONsub	se
il	PROper	il
eust	VERcjg	avoir
esté	VERppe	être
sien	ADJpos	sien
.	PONfrt	.

Ledict	DETcom	ledit
seigneur	NOMcom	seigneur
de	PRE	de
Craon	NOMpro	Craon
,	PONfbl	,
dont	PROrel	dont
j'	PROper	je
ay	VERcjg	avoir
parlé	VERppe	parler
et	CONcoo	et
ledict	DETcom	ledit
gouverneur	NOMcom	gouverneur
seigneur	NOMcom	seigneur
de	PRE	de
Chaulmont	NOMpro	Chaumont
,	PONfbl	,
tous	DETind	tous
deux	PROcar	deux
y	PROadv	y
feïrent	VERcjg	faire
bien	ADVgen	bien
leurs	DETpos	leur
besongnes	NOMcom	besogne
.	PONfrt	.

Une	DETndf	un
pièce	NOMcom	piece
demoura	VERcjg	demeurer
le	DETdef	le
pays	NOMcom	pays
en	PRE	en
paix	NOMcom	paix
soubz	PRE	sous
le	DETdef	le
gouvernement	NOMcom	gouvernement
dudict	PRE.DETcom	de.ledit
seigneur	NOMcom	seigneur
de	PRE	de
Chaulmont	NOMpro	Chaumont
.	PONfrt	.

Toutesfois	ADVgen	toutefois
quelques	DETind	quel
places	NOMcom	place
se	PROper	soi
rebellèrent	VERcjg	rébeller
après	ADVgen	après
,	PONfbl	,
moy	PROper	moi
estant	VERppa	être
là	ADVgen	là
,	PONfbl	,
comme	CONsub	comme
Beaulne	NOMpro	Beaune
,	PONfbl	,
Semur	NOMcom	semur
et	CONcoo	et
autres	PROind	autre
.	PONfrt	.

(	PONpga	(
Et	CONcoo	et
estoye	VERcjg	estovoir
lors	ADVgen	lors
present	ADJqua	présent
:	PONfbl	:
car	CONcoo	car
le	DETdef	le
roy	NOMcom	roi
m'	PROper	je
y	PROadv	y
avoit	VERcjg	avoir
envoyé	VERppe	envoyer
avec	PRE	avec
les	DETdef	le
pensionnaires	NOMcom	pensionner
de	PRE	de
sa	DETpos	son
maison	NOMcom	maison
.	PONfrt	.

Et	CONcoo	et
fut	VERcjg	être
la	DETdef	le
première	ADJqua	premier
foiz	NOMcom	foiz
que	PROrel	que
il	PROper	il
eust	VERcjg	avoir
baillé	VERppe	bailler
chef	NOMcom	chef
ausdictz	PRE.DETcom	à.ledit
pensionnaires	NOMcom	pensionner
;	PONfbl	;
et	CONcoo	et
depuis	ADVgen	depuis
a	VERcjg	avoir
esté	VERppe	être
accoustumée	VERppe	accoutumer
ceste	DETdem	cest
façon	NOMcom	façon
jusques	PRE	jusque
à	PRE	à
ceste	DETdem	cest
heure	NOMcom	heure
)	PONpdr	)
.	PONfrt	.

Lesquelles	DETrel	lequel
places	NOMcom	place
furent	VERcjg	estre
reprinses	VERppe	reprendre
par	PRE	par
le	DETdef	le
sens	NOMcom	sens
et	CONcoo	et
conduicte	VERppe	conduire
dudict	PRE.DETcom	de.ledit
gouverneur	NOMcom	gouverneur
et	CONcoo	et
par	PRE	par
la	DETdef	le
faulte	NOMcom	faute
du	PRE.DETdef	de.le
sens	NOMcom	sens
de	PRE	de
ses	DETpos	son
ennemys	NOMcom	ennemi
.	PONfrt	.

A	PRE	a
cela	PROdem	cel
voyt	VERcjg	voir
”	PONpdr	”
“	PONpga	“
on	PROind	on
la	DETdef	le
difference	NOMcom	diférance
des	PRE.DETdef	de.le
hommes	NOMcom	homme
,	PONfbl	,
qui	PROrel	que
vient	VERcjg	venir
de	PRE	de
grace	NOMcom	grâce
de	PRE	de
Dieu	NOMpro	Dieu
:	PONfbl	:
car	CONcoo	car
il	PROper	il
donne	VERcjg	donner
les	DETdef	le
plus	ADVgen	plus
saiges	ADJqua	sage
à	PRE	à
la	DETdef	le
part	NOMcom	part
qu'	PROrel	que
il	PROper	il
veult	VERcjg	vouloir
soustenir	VERinf	soutenir
ou	CONcoo	o
le	DETdef	le
sens	NOMcom	sens
de	PRE	de
les	PROper	il
choysir	VERinf	choisir
à	PRE	à
celuy	PROdem	cel
qui	PROrel	que
en	PROadv	en
a	VERcjg	avoir
l'	DETdef	le
auctorité	NOMcom	autorité
;	PONfbl	;
et	CONcoo	et
a	VERcjg	avoir
bien	ADVgen	bien
monstré	VERppe	montrer
et	CONcoo	et
faict	VERppe	faire
jusques	PRE	jusque
cy	ADVgen	ci
que	CONsub	que
,	PONfbl	,
en	PRE	en
toutes	DETind	tous
choses	NOMcom	chose
,	PONfbl	,
il	PROper	il
a	VERcjg	avoir
voulu	VERppe	vouloir
soustenir	VERinf	soutenir
noz	DETpos	notre
roys	NOMcom	roi
,	PONfbl	,
tant	ADVgen	tant
celuy	PROdem	cel
trespassé	VERppe	trépasser
,	PONfbl	,
nostre	DETpos	notre
bon	ADJqua	bon
maistre	NOMcom	maître
,	PONfbl	,
comme	CONsub	comme
cestuycy	PROdem	cétuice
,	PONfbl	,
combien	ADVgen	combien
quelquefois	ADVgen	quelfois
qu'	CONsub	que
il	PROper	il
leur	PROper	leur
ayt	VERcjg	avoir
donné	VERppe	donner
des	PRE.DETdef	de.le
adversitéz	NOMcom	adversité
.	PONfrt	.

Ceulx	PROdem	celui
qui	PROrel	que
perdirent	VERcjg	perdre
ces	DETdem	ce
places	NOMcom	place
estoient	VERcjg	être
gens	NOMcom	gens
assez	ADVgen	assez
,	PONfbl	,
combien	ADVgen	combien
que	CONsub	que
promptement	NOMcom	promettre
ne	ADVneg	ne
se	PROper	soi
vouldrent	VERcjg	vouloir
mectre	VERinf	mettre
dedans	PRE	dedans
lesdictes	DETcom	ledit
places	NOMcom	place
,	PONfbl	,
qui	PROrel	que
ainsi	ADVgen	ainsi
s'	PROper	soi
estoyent	VERcjg	être
rebellées	VERppe	rebeller
et	CONcoo	et
revoltées	VERppe	revouter
pour	PRE	pour
eulx	PROper	eux
;	PONfbl	;
mais	CONcoo	mais
donnèrent	VERcjg	donner
temps	NOMcom	temps
audict	PRE.DETcom	à.ledit
gouverneur	NOMcom	gouverneur
de	PRE	de
faire	VERinf	faire
son	DETpos	son
amas	NOMcom	amas
,	PONfbl	,
que	PROrel	que
faire	VERinf	faire
ne	ADVneg	ne
devoyent	VERcjg	devoir
,	PONfbl	,
car	CONcoo	car
ilz	PROper	il
sçavoyent	VERcjg	savoir
assez	ADVgen	assez
de	PRE	de
son	DETpos	son
estat	NOMcom	état
,	PONfbl	,
veü	VERppe	vëoir
l'	DETdef	le
amour	NOMcom	amour
que	PROrel	que
le	DETdef	le
pays	NOMcom	pays
leur	PROper	leur
portoit	VERcjg	porter
:	PONfbl	:
pour	PRE	pour
ce	PROdem	ce
,	PONfbl	,
se	PROper	soi
devoyent	VERcjg	devoir
mectre	VERinf	mettre
dedans	PRE	dedans
Beaulne	NOMpro	Beaune
,	PONfbl	,
qui	PROrel	que
est	VERcjg	estre
forte	ADJqua	fort
ville	NOMcom	ville
,	PONfbl	,
et	CONcoo	et
si	ADVgen	si
la	PROper	il
povoient	VERcjg	pouvoir
bien	ADVgen	bien
garder	VERinf	garder
,	PONfbl	,
et	CONcoo	et
les	DETdef	le
autres	PROind	autre
non	ADVneg	non
.	PONfrt	.

Le	DETdef	le
jour	NOMcom	jour
que	PROrel	que
ledit	DETcom	ledit
gouverneur	NOMcom	gouverneur
se	PROper	soi
mist	VERcjg	mettre
aux	PRE.DETdef	à.le
champs	NOMcom	champ
pour	PRE	pour
aller	VERinf	aller
devant	PRE	devant
une	DETndf	un
petite	ADJqua	petit
meschante	ADJqua	meschant
ville	NOMcom	ville
appellée	VERppe	appeler
Verdun	NOMpro	Verdon
,	PONfbl	,
qui	PROrel	que
alloit	VERcjg	aler
bien	ADVgen	bien
informé	VERppe	informer
de	PRE	de
leur	DETpos	leur
estat	NOMcom	état
,	PONfbl	,
eulx	PROper	eux
y	PROadv	y
entrèrent	VERcjg	entrer
,	PONfbl	,
cuydans	VERppa	cuider
aller	VERinf	aller
à	PRE	à
Beaulne	NOMpro	Beaune
pour	PRE	pour
se	PROper	soi
mectre	VERinf	mettre
dedans	ADVgen	dedans
;	PONfbl	;
et	CONcoo	et
estoient	VERcjg	être
de	PRE	de
cheval	NOMcom	cheval
et	CONcoo	et
de	PRE	de
pied	NOMcom	pied
VIc	DETcar	cinq
hommes	NOMcom	homme
esleüz	VERppe	eslire
,	PONfbl	,
Allemans	NOMpro	Allemand
de	PRE	de
la	DETdef	le
conté	NOMcom	comté
de	PRE	de
Ferrette	NOMpro	Ferrette
,	PONfbl	,
conduytz	VERppe	conduire
par	PRE	par
aucuns	DETind	aucun
saiges	ADJqua	sage
gentilz	ADJqua	gentil
hommes	NOMcom	homme
de	PRE	de
Bourgongne	NOMpro	Burgonde
,	PONfbl	,
dont	PROrel	dont
Symon	NOMpro	Simon
de	PRE	de
Quingy	NOMpro	Quingy
en	PROadv	en
estoit	VERcjg	estre
ung	PROind	un
.	PONfrt	.

Ilz	PROper	il
se	PROper	soi
arrestèrent	VERcjg	arrêter
à	PRE	à
l'	DETdef	le
heure	NOMcom	heure
qu'	PROrel	que
ilz	PROper	il
povoient	VERcjg	pouvoir
bien	ADVgen	bien
passer	VERinf	passer
et	CONcoo	et
se	CONsub	se
mectre	VERinf	mettre
audict	PRE.DETcom	à.ledit
Beaulne	NOMpro	Beaune
,	PONfbl	,
qui	PROrel	que
n'	ADVneg	ne
eust	VERcjg	avoir
point	ADVneg	point
esté	VERppe	être
reprenable	ADJqua	reprenable
sur	PRE	sur
eulx	PROper	eux
si	CONsub	si
une	DETndf	un
foyz	NOMcom	foiz
y	PROadv	y
eussent	VERcjg	avoir
entré	VERppe	entrer
.	PONfrt	.

Faulte	NOMcom	faute
de	PRE	de
bon	ADJqua	bon
conseil	NOMcom	conseil
,	PONfbl	,
les	PROper	il
feït	VERcjg	faire
sejourner	VERinf	séjourner
une	DETndf	un
nuyt	NOMcom	nuit
trop	ADVgen	trop
,	PONfbl	,
où	PROrel	où
ilz	PROper	il
furent	VERcjg	estre
assiegéz	VERppe	assiéger
et	CONcoo	et
prins	VERppe	prendre
d'	PRE	de
assault	NOMcom	assaut
;	PONfbl	;
et	CONcoo	et
après	ADVgen	après
fut	VERcjg	être
assiégé	VERppe	assiéger
Beaulne	NOMpro	Beaune
et	CONcoo	et
le	DETdef	le
tout	PROind	tout
recouvert	VERppe	recouvrir
.	PONfrt	.

Oncques	ADVgen	onques
puis	ADVgen	puis
n'	ADVneg	ne
eurent	VERcjg	avoir
vigueur	NOMcom	vigueur
les	DETdef	le
ennemys	NOMcom	ennemi
en	PRE	en
Bourgongne	NOMpro	Burgonde
.	PONfrt	.

Pour	PRE	pour
lors	ADVgen	lors
j'	PROper	je
estoye	VERcjg	estovoir
oudict	PRE.DETcom	en.ledit
pays	NOMcom	pays
de	PRE	de
Bourgongne	NOMpro	Burgonde
avec	PRE	avec
les	DETdef	le
pensionnaires	NOMcom	pensionner
du	PRE.DETdef	de.le
roy	NOMcom	roi
,	PONfbl	,
comme	CONsub	comme
j'	PROper	je
ay	VERcjg	avoir
dict	VERppe	dire
;	PONfbl	;
et	CONcoo	et
ledit	DETcom	ledit
seigneur	NOMcom	seigneur
m'	PROper	je
en	PROadv	en
feït	VERcjg	faire
partir	VERinf	partir
pour	PRE	pour
quelque	DETind	quel
lettre	NOMcom	lettre
qu'	PROrel	que
on	PROind	on
luy	PROper	lui
escripvit	VERcjg	écriver
que	CONsub	que
j'	PROper	je
espargnois	VERcjg	épargner
aucuns	DETind	aucun
bourgeoys	NOMcom	bourgeois
de	PRE	de
Dijon	NOMpro	Dijon
touchant	VERppa	toucher
le	DETdef	le
logis	NOMcom	logi
des	PRE.DETdef	de.le
gensdarmes	NOMcom	gendarme
.	PONfrt	.

Cela	PROdem	cel
,	PONfbl	,
avec	PRE	avec
quelque	DETind	quel
autre	ADJind	autre
petite	ADJqua	petit
suspicion	NOMcom	suppition
,	PONfbl	,
fut	VERcjg	être
cause	NOMcom	cause
de	PRE	de
m'	PROper	je
envoyer	VERinf	envoyer
très	ADVgen	très
soudainement	ADVgen	soudainement
à	PRE	à
Florence	NOMpro	Florentius
.	PONfrt	.

Je	PROper	je
obéys	VERcjg	obéir
,	PONfbl	,
comme	CONsub	comme
raison	NOMcom	raison
estoit	VERcjg	estre
,	PONfbl	,
et	CONcoo	et
partyz	VERppe	partir
dès	PRE	dès
ce	PROdem	ce
que	CONsub	que
j'	PROper	je
euz	VERcjg	avoir
les	DETdef	le
lettres	NOMcom	lettre
.	PONfrt	.

CHAPITRE	NOMcom	chapire
IV	PROper	il
Icy	ADVgen	ici
parle	VERcjg	parler
l'	DETdef	le
acteur	NOMcom	acteur
comme	CONsub	comme
il	PROper	il
fut	VERcjg	être
envoyé	VERppe	envoyer
par	PRE	par
le	DETdef	le
roy	NOMcom	roi
a	PRE	a
Florence	NOMpro	Florentius
pour	PRE	pour
cause	NOMcom	cause
d'	PRE	de
ung	DETndf	un
debat	NOMcom	debat
qui	PROrel	que
estoit	VERcjg	estre
entre	PRE	entre
la	DETdef	le
maison	NOMcom	maison
de	PRE	de
Médicis	NOMpro	Médicis
et	CONcoo	et
celle	PROdem	celui
de	PRE	de
Pacis	NOMpro	Pacis
.	PONfrt	.

Le	PROper	il
different	VERcjg	difer
par	PRE	par
lequel	PROrel	lequel
m'	PROper	je
envoyoit	VERcjg	envoyer
le	DETdef	le
roy	NOMcom	roi
estoit	VERcjg	estre
pour	PRE	pour
le	DETdef	le
debat	NOMcom	debat
de	PRE	de
deux	DETcar	deux
grandz	ADJqua	grand
lignées	NOMcom	lignée
fort	ADVgen	fort
renommées	VERppe	renommer
.	PONfrt	.

L'	DETdef	le
une	PROind	un
estoit	VERcjg	estre
celle	PROdem	celui
de	PRE	de
Medicis	NOMpro	Medicis
et	CONcoo	et
l'	DETdef	le
autre	PROind	autre
celle	PROdem	celui
de	PRE	de
Pacis	NOMpro	Pacis
,	PONfbl	,
lesquelz	PROrel	lequel
avoyent	VERcjg	avoir
le	DETdef	le
port	NOMcom	port
du	PRE.DETdef	de.le
pape	NOMcom	pape
et	CONcoo	et
du	PRE.DETdef	de.le
roy	NOMcom	roi
Ferrande	NOMpro	Ferrande
de	PRE	de
Napples	NOMpro	Nauplie
et	CONcoo	et
cuydèrent	VERcjg	cuidier
faire	VERinf	faire
tuer	VERinf	tüer
Laurens	NOMpro	Laurent
de	PRE	de
Medicis	NOMpro	Medicis
et	CONcoo	et
toute	DETind	tout
sa	DETpos	son
sequelle	NOMcom	suecueille
.	PONfrt	.

Toutesfoiz	ADVgen	toutefoiz
,	PONfbl	,
quant	CONsub	cant
à	PRE	à
luy	PROper	lui
,	PONfbl	,
ilz	PROper	il
faillirent	VERcjg	faillir
,	PONfbl	,
mais	CONcoo	mais
tuèrent	VERcjg	tuer
son	DETpos	son
frère	NOMcom	frère
Julien	NOMpro	Julien
de	PRE	de
Medicis	NOMpro	Medicis
,	PONfbl	,
en	PRE	en
la	DETdef	le
grand	ADJqua	grand
eglise	NOMcom	église
de	PRE	de
Florence	NOMpro	Florentius
,	PONfbl	,
et	CONcoo	et
ung	PROind	un
appellé	VERppe	appeler
Fransquin	NOMpro	Francquin
Noly	NOMpro	Noly
,	PONfbl	,
qui	PROrel	que
se	PROper	soi
mist	VERcjg	mettre
devant	PRE	devant
Julian	NOMpro	Julien
,	PONfbl	,
et	CONcoo	et
estoit	VERcjg	estre
serviteur	NOMcom	serviteur
de	PRE	de
la	DETdef	le
maison	NOMcom	maison
de	PRE	de
Medicis	NOMpro	Medicis
.	PONfrt	.

Ledict	DETcom	ledit
Laurens	NOMpro	Laurent
fut	VERcjg	être
fort	ADVgen	fort
blessé	VERppe	blaisser
et	CONcoo	et
se	PROper	soi
retira	VERcjg	retirer
au	PRE.DETdef	a
revestiaire	NOMcom	revestiaire
de	PRE	de
l'	DETdef	le
eglise	NOMcom	église
,	PONfbl	,
dont	PROrel	dont
les	DETdef	le
portes	NOMcom	porte
sont	VERcjg	estre
de	PRE	de
cuyvre	NOMcom	cuivre
,	PONfbl	,
que	PROrel	que
son	DETpos	son
père	NOMcom	père
avoit	VERcjg	avoir
faict	VERppe	faire
faire	VERinf	faire
.	PONfrt	.

Ung	DETndf	un
serviteur	NOMcom	serviteur
,	PONfbl	,
qu'	PROrel	que
il	PROper	il
avoit	VERcjg	avoir
faict	VERppe	faire
delivrer	VERinf	delivrer
hors	ADVgen	hors
de	PRE	de
prison	NOMcom	prison
deux	DETcar	deux
jours	NOMcom	jour
devant	ADVgen	devant
,	PONfbl	,
le	PROper	il
servit	VERcjg	servir
bien	ADVgen	bien
à	PRE	à
ce	DETdem	ce
besoing	NOMcom	besoing
et	CONcoo	et
receüt	VERcjg	recevoir
plusieurs	DETind	plusieurs
playes	NOMcom	plaie
pour	PRE	pour
luy	PROper	lui
.	PONfrt	.

Et	CONcoo	et
fut	VERcjg	être
fait	VERppe	faire
ce	DETdem	ce
cas	NOMcom	cas
à	PRE	à
l'	DETdef	le
heure	NOMcom	heure
que	PROrel	que
l'	DETdef	le
on	PROind	on
chantoit	VERcjg	chanter
la	DETdef	le
grand	ADJqua	grand
messe	NOMcom	messe
.	PONfrt	.

Et	CONcoo	et
avoyent	VERcjg	avoir
leurs	DETpos	leur
signes	NOMcom	signe
pour	PRE	pour
tuer	VERinf	tüer
ce	PROdem	ce
qui	PROrel	que
estoit	VERcjg	estre
ordonné	VERppe	ordonner
,	PONfbl	,
à	PRE	à
l'	DETdef	le
heure	NOMcom	heure
que	CONsub	que
le	DETdef	le
prestre	NOMcom	prêtre
qui	PROrel	que
chantoit	VERcjg	chanter
la	DETdef	le
grand	ADJqua	grand
messe	NOMcom	messe
diroit	VERcjg	dire
les	DETdef	le
Sanctus	NOMcom	sanctus
.	PONfrt	.

Il	PROimp	il
en	PROadv	en
advint	VERcjg	advenir
autrement	ADVgen	autrement
que	CONsub	que
n'	ADVneg	ne
entendoyent	VERcjg	entendre
ceulx	PROdem	celui
qui	PROrel	que
l'	PROper	il
avoyent	VERcjg	avoir
entreprins	VERppe	entreprendre
.	PONfrt	.

Car	CONcoo	car
,	PONfbl	,
cuydant	VERppa	cuider
avoir	VERinf	avoir
tout	PROind	tout
gaingné	VERppe	gaigner
,	PONfbl	,
aucuns	PROind	aucun
d'	PRE	de
entre	PRE	entre
eulx	PROper	eux
montèrent	VERcjg	monter
au	PRE.DETdef	a
palaix	NOMcom	palais
pour	PRE	pour
cuyder	VERinf	cuider
tuer	VERinf	tüer
les	DETdef	le
seigneurs	NOMcom	seigneur
qui	PROrel	que
estoient	VERcjg	être
là	ADVgen	là
,	PONfbl	,
qui	PROrel	que
se	PROper	soi
renouvellent	VERcjg	renouveler
de	PRE	de
troys	DETcar	trois
moys	NOMcom	mois
en	PRE	en
troys	DETcar	trois
moys	NOMcom	mois
et	CONcoo	et
sont	VERcjg	estre
quelque	ADVgen	quel
neuf	PROcar	neuf
,	PONfbl	,
qui	PROrel	que
ont	VERcjg	avoir
toute	DETind	tout
l'	DETdef	le
administration	NOMcom	aministration
de	PRE	de
la	DETdef	le
cité	NOMcom	cité
.	PONfrt	.

Mais	CONcoo	mais
les	DETdef	le
entrepreneurs	NOMcom	entrepreneur
dessusdictz	ADJqua	dessus-dit
se	PROper	soi
trouvèrent	VERcjg	trouver
mal	ADVgen	mal
suyviz	VERppe	suivir
et	CONcoo	et
,	PONfbl	,
estans	VERppa	être
montéz	VERppe	monter
les	DETdef	le
degréz	NOMcom	degré
du	PRE.DETdef	de.le
palaix	NOMcom	palais
,	PONfbl	,
on	PROind	on
leur	PROper	leur
ferma	VERcjg	fermer
ung	DETndf	un
huys	NOMcom	huis
après	PRE	après
eulx	PROper	eux
et	CONcoo	et
,	PONfbl	,
quant	CONsub	cant
ilz	PROper	il
furent	VERcjg	estre
en	PRE	en
hault	ADJqua	haut
,	PONfbl	,
ilz	PROper	il
ne	ADVneg	ne
se	PROper	soi
trouvèrent	VERcjg	trouver
que	ADVgen	que
quatre	DETcar	quatre
ou	CONcoo	o
cinq	PROcar	cinq
touz	ADVgen	tout
espoventéz	VERppe	épouvanter
,	PONfbl	,
et	CONcoo	et
ne	ADVneg	ne
sçavoyent	VERcjg	savoir
que	PROrel	que
dire	VERinf	dire
;	PONfbl	;
et	CONcoo	et
,	PONfbl	,
ce	PROdem	ce
voyant	VERppa	voir
,	PONfbl	,
les	DETdef	le
seigneurs	NOMcom	seigneur
qui	PROrel	que
estoyent	VERcjg	être
en	PRE	en
hault	ADJqua	haut
,	PONfbl	,
qui	PROrel	que
jà	ADVgen	jà
avoient	VERcjg	avoir
ouy	VERppe	ouïr
messe	NOMcom	messe
,	PONfbl	,
et	CONcoo	et
les	DETdef	le
serviteurs	NOMcom	serviteur
qui	PROrel	que
estoyent	VERcjg	être
avec	PRE	avec
eulx	PROper	eux
,	PONfbl	,
lesquelz	PROrel	lequel
par	PRE	par
les	DETdef	le
fenestres	NOMcom	fenestre
veoyent	VERcjg	vëoir
l'	DETdef	le
esmeutte	NOMcom	émoutte
de	PRE	de
la	DETdef	le
ville	NOMcom	ville
,	PONfbl	,
et	CONcoo	et
Jacques	NOMpro	Jacques
de	PRE	de
Pacis	NOMpro	Pacis
avec	PRE	avec
autres	PROind	autre
,	PONfbl	,
emmy	PRE	enmi
la	DETdef	le
place	NOMcom	place
devant	PRE	devant
ledit	DETcom	ledit
palays	NOMcom	palais
,	PONfbl	,
lesquelz	PROrel	lequel
cryoient	VERcjg	crier
Libertà	NOMpro	Libert
!	PONfrt	!

Libertà	NOMpro	Libert
!	PONfrt	!

et	CONcoo	et
Peuple	NOMpro	Peuple
!	PONfrt	!

Peuple	NOMcom	peuple
!	PONfrt	!

qui	PROrel	que
estoient	VERcjg	être
motz	NOMcom	mot
pour	PRE	pour
cuyder	VERinf	cuider
esmouvoir	VERinf	émouvoir
le	DETdef	le
peuple	NOMcom	peuple
à	PRE	à
leur	DETpos	leur
part	NOMcom	part
,	PONfbl	,
ce	PROdem	ce
que	PROrel	que
ledict	DETcom	ledit
peuple	NOMcom	peuple
ne	ADVneg	ne
vouloit	VERcjg	vouloir
faire	VERinf	faire
,	PONfbl	,
mais	CONcoo	mais
se	PROper	soi
tenoit	VERcjg	tenir
coy	ADJqua	coi
;	PONfbl	;
par	PRE	par
quoy	PROrel	quoi
s'	PROper	soi
en	PROadv	en
fuyt	VERcjg	fuir
de	PRE	de
ladicte	DETcom	ladit
place	NOMcom	place
ledict	DETcom	ledit
de	PRE	de
Pacis	NOMpro	Pacis
et	CONcoo	et
ses	DETpos	son
compaignons	NOMcom	compagnon
,	PONfbl	,
comme	CONsub	comme
confuz	NOMcom	confus
de	PRE	de
leur	DETpos	leur
entreprise	NOMcom	entreprise
.	PONfrt	.

Voyant	VERppa	voir
ces	DETdem	ce
choses	NOMcom	chose
,	PONfbl	,
ces	DETdem	ce
magistratz	NOMcom	magistat
ou	PRE.DETdef	en.le
gouverneurs	NOMcom	gouverneur
de	PRE	de
ville	NOMcom	ville
dont	PROrel	dont
j'	PROper	je
ay	VERcjg	avoir
parlé	VERppe	parler
,	PONfbl	,
qui	PROrel	que
estoient	VERcjg	être
en	PRE	en
ce	DETdem	ce
palaix	NOMcom	palais
,	PONfbl	,
prindrent	VERcjg	prendre
en	PRE	en
ceste	DETdem	cest
propre	ADJqua	propre
instance	NOMcom	instance
ces	DETdem	ce
cinq	ADJcar	cinq
ou	PROrel	où
six	PROcar	six
qui	PROrel	que
estoient	VERcjg	être
montéz	VERppe	monter
,	PONfbl	,
dont	PROrel	dont
j'	PROper	je
ay	VERcjg	avoir
parlé	VERppe	parler
,	PONfbl	,
mal	ADVgen	mal
accompaignéz	VERppe	accompagner
,	PONfbl	,
en	PRE	en
intention	NOMcom	intention
de	PRE	de
tuer	VERinf	tüer
lesditz	DETcom	ledit
gouverneurs	NOMcom	gouverneur
pour	PRE	pour
povoir	VERinf	povoir
commander	VERinf	commander
de	PRE	de
par	PRE	par
la	DETdef	le
cité	NOMcom	cité
;	PONfbl	;
lesquelz	PROrel	lequel
,	PONfbl	,
sans	PRE	sans
bouger	VERinf	bouger
de	PRE	de
la	DETdef	le
place	NOMcom	place
