Sensuyt	VERcjg	sensuivre
esveillé	VERppe	éveiller
,	PONfbl	,
puis	ADVgen	puis
luy	PROper	lui
compta	VERcjg	conter
son	DETpos	son
cas	NOMcom	cas
et	CONcoo	et
le	DETdef	le
charge	NOMcom	charge
de	PRE	de
poursuir	VERinf	poursuivre
roidement	ADVgen	roidement
sa	DETpos	son
besoigne	NOMcom	besoigne
sans	PRE	sans
espergner	VERinf	espergner
bourdes	NOMcom	bourde
ne	CONcoo	ne
promesses	NOMcom	promesse
.	PONfrt	.

Le	DETdef	le
varlet	NOMcom	valet
,	PONfbl	,
duyt	VERcjg	duire
et	CONcoo	et
fait	VERcjg	faire
a	PRE	a
cela	PROdem	cel
,	PONfbl	,
dit	VERcjg	dire
qu'	CONsub	que
il	PROper	il
fera	VERcjg	faire
bien	ADVgen	bien
son	DETpos	son
personage	NOMcom	personnage
.	PONfrt	.

Il	PROper	il
ne	ADVneg	ne
mist	VERcjg	mettre
pas	ADVneg	pas
la	DETdef	le
chose	NOMcom	chose
en	PRE	en
obly	NOMcom	obli
,	PONfbl	,
car	CONcoo	car
au	PRE.DETdef	a
plus	ADVgen	plus
tost	ADVgen	tost
qu'	CONsub	que
il	PROper	il
sceut	VERcjg	savoir
trouver	VERinf	trouver
la	DETdef	le
meschine	NOMcom	meschine
,	PONfbl	,
Dieu	NOMpro	Dieu
scet	VERcjg	savoir
s'	CONsub	se
il	PROper	il
joa	VERcjg	jöer
bien	ADVgen	bien
du	PRE.DETdef	de.le
bec	NOMcom	bec
!	PONfrt	!

Et	CONcoo	et
s'	CONsub	se
elle	PROper	elle
n'	ADVneg	ne
eust	VERcjg	avoir
esté	VERppe	être
de	PRE	de
Paris	NOMpro	Paris
,	PONfbl	,
et	CONcoo	et
plus	ADVgen	plus
subtile	ADJqua	subtil
que	CONsub	que
foison	NOMcom	foison
d'	PRE	de
aultres	PROind	autre
,	PONfbl	,
son	DETpos	son
gracieux	ADJqua	gracïos
langage	NOMcom	langage
et	CONcoo	et
les	DETdef	le
promesses	NOMcom	promesse
qu'	PROrel	que
il	PROper	il
fait	VERcjg	faire
pour	PRE	pour
son	DETpos	son
maistre	NOMcom	maître
l'	PROper	il
eussent	VERcjg	avoir
tout	ADVgen	tout
a	PRE	a
haste	NOMcom	haste
abatue	VERppe	abattre
.	PONfrt	.

Mais	CONcoo	mais
aultrement	ADVgen	autrement
alla	VERcjg	aller
.	PONfrt	.

Car	CONcoo	car
,	PONfbl	,
après	PRE	après
pluseurs	DETind	plusieurs
parolles	NOMcom	parole
et	CONcoo	et
devises	VERcjg	deviser
d'	PRE	de
entre	PRE	entre
elle	PROper	elle
et	CONcoo	et
luy	PROper	lui
,	PONfbl	,
elle	PROper	elle
luy	PROper	lui
dist	VERcjg	dire
ung	DETndf	un
mot	NOMcom	mot
tranché	VERppe	trenchier
:	PONfbl	:
“	PONpga	“
Je	PROper	je
scay	VERcjg	savoir
bien	ADVgen	bien
que	CONsub	que
vostre	DETpos	vostre
maistre	NOMcom	maître
veult	VERcjg	vouloir
,	PONfbl	,
mais	CONcoo	mais
il	PROper	il
n'	ADVneg	ne
y	PROadv	y
touchera	VERcjg	toucher
ja	ADVgen	ja
si	CONsub	si
je	PROper	je
n'	ADVneg	ne
ay	VERcjg	avoir
dix	DETcar	dix
escuz	NOMcom	escu
.	PONfbl	.
”	PONpdr	”
Le	DETdef	le
varlet	NOMcom	valet
fist	VERcjg	faire
son	DETpos	son
rapport	NOMcom	rapport
a	PRE	a
son	DETpos	son
maistre	NOMcom	maître
,	PONfbl	,
qui	PROrel	que
n'	ADVneg	ne
estoit	VERcjg	estre
pas	ADVneg	pas
si	ADVgen	si
large	ADJqua	large
,	PONfbl	,
au	PRE.DETdef	a
mains	ADVgen	moins
en	PRE	en
tel	DETind	tel
cas	NOMcom	cas
,	PONfbl	,
de	PRE	de
donner	VERinf	donner
dix	DETcar	dix
escuz	NOMcom	escu
pour	PRE	pour
joyr	VERinf	jouir
d'	PRE	de
une	DETndf	un
telle	DETind	tel
damoiselle	NOMcom	damoiselle
.	PONfrt	.

“	PONpga	“
Quoy	PROrel	quoi
que	PROrel	que
soit	VERcjg	estre
,	PONfbl	,
elle	PROper	elle
n'	ADVneg	ne
en	PROadv	en
fera	VERcjg	faire
aultre	DETind	autre
chose	NOMcom	chose
,	PONfbl	,
dit	VERcjg	dire
le	DETdef	le
varlet	NOMcom	valet
;	PONfbl	;
et	CONcoo	et
encores	ADVgen	encore
y	PROadv	y
a	VERcjg	avoir
il	PROimp	il
bien	ADVgen	bien
maniere	NOMcom	manière
de	PRE	de
venir	VERinf	venir
en	PRE	en
sa	DETpos	son
chambre	NOMcom	chambre
,	PONfbl	,
car	CONcoo	car
il	PROimp	il
fault	VERcjg	falir
passer	VERinf	passer
par	PRE	par
celle	PROdem	celui
a	PRE	a
l'	DETdef	le
oste	NOMcom	oste
.	PONfrt	.

Regardez	VERcjg	regarder
que	PROrel	que
vous	PROper	vous
vouldrez	VERcjg	vouloir
faire	VERinf	faire
.	PONfbl	.
”	PONpdr	”
“	PONpga	“
Par	PRE	par
la	DETdef	le
mort	NOMcom	mort
bieu	ADJqua	bieu
!	PONfrt	!

dit	VERcjg	dire
il	PROper	il
,	PONfbl	,
mes	DETpos	mon
dix	DETcar	dix
escuz	NOMcom	escu
me	PROper	je
font	VERcjg	faire
bien	ADVgen	bien
mal	NOMcom	mal
d'	PRE	de
en	PRE	en
ce	DETdem	ce
point	NOMcom	point
les	PROper	il
laisser	VERinf	laisser
aller	VERinf	aller
;	PONfbl	;
mais	CONcoo	mais
j'	PROper	je
ay	VERcjg	avoir
si	ADVgen	si
grant	ADJqua	grant
devocion	NOMcom	devocïon
au	PRE.DETdef	a
saint	NOMcom	saint
,	PONfbl	,
et	CONcoo	et
si	ADVgen	si
en	PROadv	en
ay	VERcjg	avoir
fait	VERppe	faire
tant	ADVgen	tant
de	PRE	de
poursuite	NOMcom	poursuite
,	PONfbl	,
qu'	CONsub	que
il	PROimp	il
fault	VERcjg	falir
que	CONsub	que
je	PROper	je
besoigne	VERcjg	besoignier
.	PONfrt	.

Au	PRE.DETdef	a
deable	NOMcom	diable
soit	VERcjg	estre
chicheté	NOMcom	chicheté
!	PONfrt	!

elle	PROper	elle
les	PROper	il
ara	VERcjg	avoir
.	PONfrt	.

“	PONpga	“
Pourtant	ADVgen	pourtant
le	PROper	il
vous	PROper	vous
dy	VERcjg	dire
je	PROper	je
,	PONfbl	,
dit	VERcjg	dire
le	DETdef	le
varlet	NOMcom	valet
,	PONfbl	,
voulez	VERcjg	vouloir
vous	PROper	vous
que	CONsub	que
je	PROper	je
luy	PROper	lui
dye	VERcjg	dire
qu'	CONsub	que
elle	PROper	elle
les	PROper	il
aura	VERcjg	avoir
?	PONfrt	?

”	PONpdr	”
“	PONpga	“
Oy	ADVgen	hui
,	PONfbl	,
de	PRE	de
par	PRE	par
le	DETdef	le
dyable	NOMcom	diable
!	PONfrt	!

oy	ADVgen	oi
,	PONfbl	,
dit	VERcjg	dire
il	PROper	il
.	PONfbl	.
”	PONpdr	”
Le	DETdef	le
vallet	NOMcom	valet
trouva	VERcjg	trouver
la	DETdef	le
bonne	ADJqua	bon
fille	NOMcom	fille
et	CONcoo	et
luy	PROper	lui
dist	VERcjg	dire
qu'	CONsub	que
elle	PROper	elle
aura	VERcjg	avoir
ces	DETdem	ce
dix	ADJcar	dix
escuz	NOMcom	escu
,	PONfbl	,
voire	ADVgen	voir
et	CONcoo	et
encores	ADVgen	encore
mieux	ADVgen	mieux
cy	ADVgen	ci
après	ADVgen	après
.	PONfrt	.

“	PONpga	“
Trop	ADVgen	trop
bien	ADVgen	bien
,	PONfbl	,
”	PONpdr	”
dit	VERcjg	dire
elle	PROper	elle
.	PONfrt	.

Pour	PRE	pour
abreger	VERinf	abréger
,	PONfbl	,
l'	DETdef	le
eure	NOMcom	heure
fut	VERcjg	être
prinse	VERppe	prendre
que	CONsub	que
l'	DETdef	le
escuier	NOMcom	escuier
doit	VERcjg	devoir
venir	VERinf	venir
coucher	VERinf	coucher
avec	PRE	avec
elle	PROper	elle
.	PONfrt	.

Mais	CONcoo	mais
avant	ADVgen	avant
que	CONsub	que
oncques	ADVgen	onques
elle	PROper	elle
le	PROper	il
voulsist	VERcjg	vouloir
guider	VERinf	guider
par	PRE	par
la	DETdef	le
chambre	NOMcom	chambre
de	PRE	de
son	DETpos	son
maistre	NOMcom	maître
en	PRE	en
la	DETdef	le
sienne	PROpos	sien
,	PONfbl	,
il	PROper	il
bailla	VERcjg	bailler
tous	DETind	tous
les	DETdef	le
dix	ADJcar	dix
escuz	NOMcom	escu
contens	ADJqua	content
.	PONfrt	.

Qui	PROrel	que
fut	VERcjg	être
bien	ADVgen	bien
mal	ADVgen	mal
content	ADJqua	content
,	PONfbl	,
ce	PROdem	ce
fut	VERcjg	être
nostre	DETpos	notre
homme	NOMcom	homme
,	PONfbl	,
qui	PROrel	que
se	PROper	soi
pensa	VERcjg	penser
,	PONfbl	,
en	PRE	en
passant	VERppa	passer
par	PRE	par
la	DETdef	le
chambre	NOMcom	chambre
et	CONcoo	et
cheminant	VERppa	cheminer
aux	PRE.DETdef	à.le
nopces	NOMcom	nope
qui	PROrel	que
trop	ADVgen	trop
a	PRE	a
son	DETpos	son
gré	NOMcom	gré
luy	PROper	lui
coustoient	VERcjg	couter
,	PONfbl	,
qu'	PROrel	que
il	PROper	il
jouera	VERcjg	jöer
d'	PRE	de
un	DETndf	un
tour	NOMcom	tour
.	PONfrt	.

Ilz	PROper	il
sont	VERcjg	estre
venuz	VERppe	venir
si	ADVgen	si
doulcement	ADVgen	doucement
en	PRE	en
la	DETdef	le
chambre	NOMcom	chambre
que	CONsub	que
maistre	NOMcom	maître
ne	CONcoo	ne
dame	NOMcom	dame
ne	ADVneg	ne
scevent	VERcjg	savoir
rien	PROind	rien
;	PONfbl	;
si	ADVgen	si
se	PROper	soi
vont	VERcjg	aler
despoiller	VERinf	dépouiller
,	PONfbl	,
et	CONcoo	et
dit	VERcjg	dire
nostre	DETpos	notre
escuier	NOMcom	escuier
qu'	CONsub	que
il	PROper	il
emploira	VERcjg	emploirer
son	DETpos	son
argent	NOMcom	argent
s'	CONsub	se
il	PROper	il
peut	VERcjg	pouvoir
.	PONfrt	.

Il	PROper	il
se	PROper	soi
mect	VERcjg	mettre
a	PRE	a
l'	DETdef	le
ouvrage	NOMcom	ouvrage
et	CONcoo	et
fait	VERcjg	faire
merveille	NOMcom	merveille
d'	PRE	de
armes	NOMcom	arme
,	PONfbl	,
et	CONcoo	et
espoir	ADVgen	espoir
plus	ADVgen	plus
que	CONsub	que
bon	ADJqua	bon
ne	ADVneg	ne
luy	PROper	lui
fut	VERcjg	être
.	PONfrt	.

Tant	ADVgen	tant
en	PROadv	en
devises	VERcjg	deviser
que	CONsub	que
aultrement	ADVgen	autrement
se	PROper	soi
passerent	VERcjg	passer
tant	ADVgen	tant
d'	PRE	de
heures	NOMcom	heure
que	CONsub	que
le	DETdef	le
jour	NOMcom	jour
estoit	VERcjg	estre
voisin	ADJqua	voisin
et	CONcoo	et
prochain	ADJqua	prochain
a	PRE	a
celuy	PROdem	cel
qui	PROrel	que
plus	ADVgen	plus
voluntiers	ADVgen	volontiers
dormist	VERcjg	dormir
que	CONsub	que
nulle	DETind	nul
aultre	ADJind	autre
chose	NOMcom	chose
feist	VERcjg	faire
.	PONfrt	.

Mais	CONcoo	mais
la	DETdef	le
tres	ADVgen	très
bonne	ADJqua	bon
chambriere	NOMcom	chambrière
luy	PROper	lui
va	VERcjg	aler
dire	VERinf	dire
:	PONfbl	:
“	PONpga	“
Or	ADVgen	or
ça	ADVgen	ça
,	PONfbl	,
sire	NOMcom	seignor
,	PONfbl	,
pour	PRE	pour
le	DETdef	le
tres	ADVgen	très
grand	ADJqua	grand
bien	NOMcom	bien
,	PONfbl	,
honneur	NOMcom	honneur
et	CONcoo	et
courtoisie	NOMcom	courtoisie
que	PROrel	que
j'	PROper	je
ay	VERcjg	avoir
oy	VERppe	ouïr
et	CONcoo	et
veu	VERppe	voir
de	PRE	de
vous	PROper	vous
,	PONfbl	,
j'	PROper	je
ay	VERcjg	avoir
esté	VERppe	être
contente	ADJqua	content
mectre	VERinf	mettre
en	PRE	en
vostre	DETpos	vostre
obeissance	NOMcom	obéissance
et	CONcoo	et
joissance	NOMcom	juissance
la	DETdef	le
rien	NOMcom	rien
que	PROrel	que
plus	ADVgen	plus
en	PRE	en
ce	DETdem	ce
monde	NOMcom	monde
doy	VERcjg	devoir
cher	ADJqua	cher
tenir	VERinf	tenir
.	PONfrt	.

Si	ADVgen	si
vous	PROper	vous
prie	VERcjg	priier
et	CONcoo	et
requier	VERcjg	requérir
que	CONsub	que
vistement	ADVgen	vistement
vous	PROper	vous
veillez	VERcjg	veillier
apprester	VERinf	apprester
et	CONcoo	et
habiller	VERinf	habiller
et	CONcoo	et
de	PRE	de
cy	ADVgen	ci
partir	VERinf	partir
,	PONfbl	,
car	CONcoo	car
il	PROimp	il
est	VERcjg	estre
desja	ADVgen	desja
haulte	ADJqua	haut
heure	NOMcom	heure
.	PONfrt	.

Et	CONcoo	et
,	PONfbl	,
si	ADVgen	si
d'	PRE	de
adventure	NOMcom	aventure
mon	DETpos	mon
maistre	NOMcom	maître
ou	CONcoo	o
ma	DETpos	mon
maistresse	NOMcom	maître
venoient	VERcjg	venir
icy	ADVgen	ici
,	PONfbl	,
comme	CONsub	comme
assez	ADVgen	assez
est	VERcjg	estre
leur	DETpos	leur
coutume	NOMcom	coutume
au	PRE.DETdef	a
matin	NOMcom	matin
,	PONfbl	,
et	CONcoo	et
vous	PROper	vous
trouvassent	VERcjg	trouver
,	PONfbl	,
je	PROper	je
seroie	VERcjg	estre
perdue	VERppe	perdre
et	CONcoo	et
gastée	VERppe	gaster
,	PONfbl	,
et	CONcoo	et
vous	PROper	vous
ne	ADVneg	ne
seriez	VERcjg	estre
pas	ADVneg	pas
le	DETdef	le
mieulx	ADVgen	mieux
party	NOMcom	parti
du	PRE.DETdef	de.le
jeu	NOMcom	jeu
.	PONfbl	.
”	PONpdr	”
“	PONpga	“
Je	PROper	je
ne	ADVneg	ne
sçay	VERcjg	savoir
quoy	PROrel	quoi
,	PONfbl	,
dit	VERcjg	dire
le	DETdef	le
bon	ADJqua	bon
escuier	NOMcom	escuier
,	PONfbl	,
quel	DETint	quel
bien	NOMcom	bien
et	CONcoo	et
quel	DETint	quel
mal	NOMcom	mal
en	PROadv	en
adviendra	VERcjg	advenir
;	PONfbl	;
mais	CONcoo	mais
je	PROper	je
me	PROper	je
reposeray	VERcjg	reposer
et	CONcoo	et
dormiray	VERcjg	dormir
tout	ADVgen	tout
a	PRE	a
mon	DETpos	mon
aise	NOMcom	aise
et	CONcoo	et
a	PRE	a
mon	DETpos	mon
beau	ADJqua	beau
loisir	NOMcom	loisir
avant	ADVgen	avant
que	CONsub	que
j'	PROper	je
en	PROadv	en
parte	VERcjg	partir
.	PONfrt	.

Et	CONcoo	et
,	PONfbl	,
affin	ADVgen	afin
que	CONsub	que
n'	ADVneg	ne
aye	VERcjg	avoir
paour	NOMcom	peur
et	CONcoo	et
que	CONsub	que
point	ADVneg	point
je	PROper	je
ne	ADVneg	ne
m'	PROper	je
espante	VERcjg	espanter
,	PONfbl	,
vous	PROper	vous
me	PROper	je
ferez	VERcjg	faire
compaignie	NOMcom	compagnie
,	PONfbl	,
s'	CONsub	se
il	PROimp	il
vous	PROper	vous
plaist	VERcjg	plaire
.	PONfrt	.

“	PONpga	“
Ha	INJ	ha
!	PONfrt	!

monseigneur	NOMcom	monseigneur
,	PONfbl	,
dist	VERcjg	dire
elle	PROper	elle
,	PONfbl	,
il	PROper	il
ne	ADVneg	ne
se	PROper	soi
peut	VERcjg	pouvoir
faire	VERinf	faire
ainsi	ADVgen	ainsi
.	PONfrt	.

Par	PRE	par
mon	DETpos	mon
serment	NOMcom	serment
,	PONfbl	,
il	PROimp	il
vous	PROper	vous
convient	VERcjg	convenir
partir	VERinf	partir
.	PONfrt	.

Il	PROimp	il
sera	VERcjg	estre
jour	NOMcom	jour
trestout	ADVgen	trèstout
en	PRE	en
haste	NOMcom	haste
,	PONfbl	,
et	CONcoo	et
si	CONsub	si
on	PROind	on
vous	PROper	vous
trouvoit	VERcjg	trouver
icy	ADVgen	ici
,	PONfbl	,
que	PROint	que
seroit	VERcjg	estre
ce	PROdem	ce
de	PRE	de
moy	PROper	moi
?	PONfrt	?

J'	PROper	je
aymeroie	VERcjg	aimer
mieulx	ADVgen	mieux
estre	VERinf	estre
morte	VERppe	morir
qu'	CONsub	que
ainsi	ADVgen	ainsi
en	PROadv	en
advenist	VERcjg	avenir
.	PONfrt	.

Et	CONcoo	et
,	PONfbl	,
si	CONsub	si
vous	PROper	vous
ne	ADVneg	ne
vous	PROper	vous
avancez	VERcjg	avancer
,	PONfbl	,
ce	PROdem	ce
que	PROrel	que
trop	ADVgen	trop
je	PROper	je
doubte	VERcjg	douter
en	PROadv	en
adviendra	VERcjg	advenir
.	PONfbl	.
”	PONpdr	”
“	PONpga	“
Il	PROimp	il
ne	ADVneg	ne
me	PROper	je
chault	VERcjg	chaloir
,	PONfbl	,
moy	PROper	moi
,	PONfbl	,
qu'	PROrel	que
en	PROadv	en
advienne	VERcjg	advenir
,	PONfbl	,
dit	VERcjg	dire
l'	DETdef	le
escuier	NOMcom	escuier
;	PONfbl	;
mais	CONcoo	mais
je	PROper	je
vous	PROper	vous
dy	VERcjg	dire
bien	ADVgen	bien
que	CONsub	que
si	ADVgen	si
ne	ADVneg	ne
me	PROper	je
rendez	VERcjg	rendre
mes	DETpos	mon
dix	DETcar	dix
escuz	NOMcom	escu
,	PONfbl	,
ja	ADVgen	ja
ne	ADVneg	ne
m'	PROper	je
en	PROadv	en
partiray	VERcjg	partir
,	PONfbl	,
advienne	VERcjg	advenir
ce	PROdem	ce
qu'	PROrel	que
en	PRE	en
advenir	VERinf	advenir
peut	VERcjg	pouvoir
.	PONfrt	.

“	PONpga	“
Voz	DETpos	vostre
dix	ADJcar	dix
escus	NOMcom	escus
?	PONfrt	?

dit	VERcjg	dire
elle	PROper	elle
;	PONfbl	;
et	CONcoo	et
estes	VERcjg	estre
vous	PROper	vous
tel	ADJind	tel
,	PONfbl	,
si	CONsub	si
vous	PROper	vous
m'	PROper	je
avez	VERcjg	avoir
donné	VERppe	donner
aucune	DETind	aucun
courtoisie	NOMcom	courtoisie
ou	CONcoo	o
gracieuseté	NOMcom	gracïesté
,	PONfbl	,
que	CONsub	que
vous	PROper	vous
le	PROper	il
me	PROper	je
vouldrez	VERcjg	vouloir
après	ADVgen	après
retollir	VERinf	retolir
par	PRE	par
ceste	DETdem	cest
façon	NOMcom	façon
?	PONfrt	?

Sur	PRE	sur
ma	DETpos	mon
foy	NOMcom	foi
,	PONfbl	,
vous	PROper	vous
monstrez	VERcjg	montrer
mal	ADVgen	mal
que	CONsub	que
vous	PROper	vous
soiez	VERcjg	estre
gentil	ADJqua	gentil
homme	NOMcom	homme
.	PONfbl	.
”	PONpdr	”
“	PONpga	“
Tel	PROind	tel
que	CONsub	que
je	PROper	je
suis	VERcjg	être
,	PONfbl	,
dit	VERcjg	dire
il	PROper	il
,	PONfbl	,
je	PROper	je
suis	VERcjg	être
celuy	PROdem	cel
qui	PROrel	que
de	PRE	de
cy	ADVgen	ci
ne	ADVneg	ne
partiray	VERcjg	partir
,	PONfbl	,
ne	ADVneg	ne
vous	PROper	vous
aussi	ADVgen	aussi
,	PONfbl	,
tant	ADVgen	tant
que	CONsub	que
ne	ADVneg	ne
m'	PROper	je
aiez	VERcjg	avoir
rendu	VERppe	rendre
mes	DETpos	mon
dix	DETcar	dix
escuz	NOMcom	escu
;	PONfbl	;
vous	PROper	vous
les	PROper	il
ariez	VERcjg	avoir
gaignez	VERppe	gagner
trop	ADVgen	trop
aise	ADJqua	aise
.	PONfbl	.
”	PONpdr	”
“	PONpga	“
Ha	INJ	ha
!	PONfrt	!

dit	VERcjg	dire
elle	PROper	elle
,	PONfbl	,
se	CONsub	se
m'	PROper	je
aist	VERcjg	avoir
Dieu	NOMpro	Dieu
,	PONfbl	,
quoy	PROrel	quoi
que	PROrel	que
vous	PROper	vous
diez	VERcjg	dire
,	PONfbl	,
je	PROper	je
ne	ADVneg	ne
pense	VERcjg	penser
pas	ADVneg	pas
que	CONsub	que
soiez	VERcjg	estre
si	ADVgen	si
mal	ADVgen	mal
gracieux	ADJqua	gracïos
,	PONfbl	,
attendu	VERppe	attendre
le	DETdef	le
bien	NOMcom	bien
qui	PROrel	que
est	VERcjg	estre
en	PRE	en
vous	PROper	vous
et	CONcoo	et
le	DETdef	le
plaisir	NOMcom	plaisir
que	PROrel	que
vous	PROper	vous
ay	VERcjg	avoir
fait	VERppe	faire
,	PONfbl	,
que	PROrel	que
fussez	VERcjg	estre
si	ADVgen	si
pou	ADVgen	peu
courtois	ADJqua	courtois
que	CONsub	que
vous	PROper	vous
m'	PROper	je
aidissiez	VERcjg	aidir
a	PRE	a
garder	VERinf	garder
mon	DETpos	mon
honneur	NOMcom	honneur
.	PONfrt	.

Et	CONcoo	et
pour	PRE	pour
ce	PROdem	ce
de	PRE	de
rechef	NOMcom	rechef
vous	PROper	vous
supplie	VERcjg	supplier
que	CONsub	que
ceste	PROdem	cest
ma	DETpos	mon
resqueste	NOMcom	resqueste
passez	VERcjg	passer
et	CONcoo	et
accordez	VERcjg	accorder
et	CONcoo	et
que	CONsub	que
d'	PRE	de
icy	ADVgen	ici
vous	PROper	vous
partez	VERcjg	partir
.	PONfbl	.
”	PONpdr	”
L'	DETdef	le
escuier	NOMcom	escuier
dit	VERcjg	dire
qu'	CONsub	que
il	PROper	il
n'	ADVneg	ne
en	PROadv	en
fera	VERcjg	faire
rien	PROind	rien
;	PONfbl	;
et	CONcoo	et
,	PONfbl	,
pour	PRE	pour
trousser	VERinf	trousser
le	DETdef	le
compte	NOMcom	conte
,	PONfbl	,
force	NOMcom	force
fut	VERcjg	être
a	PRE	a
la	DETdef	le
bonne	ADJqua	bon
gentil	ADJqua	gentil
femme	NOMcom	femme
a	PRE	a
tel	DETind	tel
regret	NOMcom	regré
que	PROrel	que
Dieu	NOMpro	Dieu
scet	VERcjg	savoir
,	PONfbl	,
de	PRE	de
desbourser	VERinf	débourser
les	DETdef	le
dix	ADJcar	dix
escuz	NOMcom	escu
,	PONfbl	,
affin	ADVgen	afin
que	CONsub	que
l'	DETdef	le
escuier	NOMcom	escuier
s'	PROper	soi
en	PROadv	en
aille	VERcjg	aler
.	PONfrt	.

Quand	CONsub	quand
les	DETdef	le
dix	ADJcar	dix
escuz	NOMcom	escu
furent	VERcjg	estre
en	PRE	en
la	DETdef	le
main	NOMcom	main
dont	PROrel	dont
ilz	PROper	il
partoient	VERcjg	partir
,	PONfbl	,
celle	PROdem	celui
qui	PROrel	que
les	PROper	il
rendoit	VERcjg	rendre
cuidoit	VERcjg	cuidier
bien	ADVgen	bien
enrager	VERinf	enrager
tant	ADVgen	tant
estoit	VERcjg	estre
mal	ADVgen	mal
contente	ADJqua	content
,	PONfbl	,
et	CONcoo	et
celuy	PROdem	cel
qui	PROrel	que
les	PROper	il
a	VERcjg	avoir
leur	PROper	leur
fait	VERcjg	faire
grand	ADJqua	grand
chere	NOMcom	chère
.	PONfrt	.

“	PONpga	“
Or	ADVgen	or
avant	ADVgen	avant
,	PONfbl	,
dit	VERcjg	dire
la	DETdef	le
courroucée	VERppe	courroucer
et	CONcoo	et
desplaisante	VERppa	déplaire
,	PONfbl	,
qui	PROrel	que
se	PROper	soi
voit	VERcjg	vëoir
ainsi	ADVgen	ainsi
gouverner	VERinf	gouverner
,	PONfbl	,
quand	CONsub	quand
vous	PROper	vous
estes	VERcjg	estre
bien	ADVgen	bien
joué	VERppe	jouer
et	CONcoo	et
farsé	VERppe	farser
de	PRE	de
moy	PROper	moi
,	PONfbl	,
au	PRE.DETdef	a
mains	ADVgen	moins
avancez	VERcjg	avancer
vous	PROper	vous
,	PONfbl	,
et	CONcoo	et
vous	PROper	vous
suffise	VERcjg	suffire
que	CONsub	que
vous	PROper	vous
seul	ADJqua	sol
cognoissez	VERcjg	connaître
ma	DETpos	mon
folie	NOMcom	folie
,	PONfbl	,
et	CONcoo	et
que	CONsub	que
par	PRE	par
vostre	DETpos	vostre
tarder	NOMcom	tarder
elle	PROper	elle
ne	ADVneg	ne
soit	VERcjg	estre
cogneue	VERppe	connaître
de	PRE	de
ceulx	PROdem	celui
qui	PROrel	que
me	PROper	je
deshonoreront	VERcjg	déshonorer
,	PONfbl	,
s'	CONsub	se
ilz	PROper	il
en	PROadv	en
voient	VERcjg	vëoir
l'	DETdef	le
apparence	NOMcom	apparence
.	PONfrt	.

“	PONpga	“
A	PRE	a
vostre	DETpos	vostre
honneur	NOMcom	honneur
,	PONfbl	,
dit	VERcjg	dire
l'	DETdef	le
escuier	NOMcom	escuier
,	PONfbl	,
point	VERcjg	poindre
je	PROper	je
ne	ADVneg	ne
touche	VERcjg	toucher
;	PONfbl	;
gardez	VERcjg	garder
le	PROper	il
autant	ADVgen	autant
que	CONsub	que
vous	PROper	vous
l'	PROper	il
amez	VERcjg	amer
.	PONfrt	.

Vous	PROper	vous
m'	PROper	je
avez	VERcjg	avoir
fait	VERppe	faire
venir	VERinf	venir
icy	ADVgen	ici
,	PONfbl	,
et	CONcoo	et
si	ADVgen	si
vous	PROper	vous
somme	VERcjg	sommer
que	CONsub	que
vous	PROper	vous
me	PROper	je
rendez	VERcjg	rendre
et	CONcoo	et
mettez	VERcjg	mettre
au	PRE.DETdef	a
lieu	NOMcom	lieu
dont	PROrel	dont
party	VERcjg	partir
,	PONfbl	,
car	CONcoo	car
ce	PROdem	ce
n'	ADVneg	ne
est	VERcjg	estre
pas	ADVneg	pas
mon	DETpos	mon
intencion	NOMcom	intention
comme	CONsub	comme
de	PRE	de
venir	VERinf	venir
et	CONcoo	et
de	PRE	de
retourner	VERinf	retourner
.	PONfbl	.
”	PONpdr	”
La	DETdef	le
chambriere	NOMcom	chambrière
,	PONfbl	,
ou	PROrel	où
rien	PROind	rien
n'	ADVneg	ne
avoit	VERcjg	avoir
a	PRE	a
le	PROper	il
courroucer	VERinf	courroucer
,	PONfbl	,
non	ADVneg	non
pas	ADVneg	pas
mains	ADVgen	moins
doubtant	VERppa	douter
l'	DETdef	le
esclandre	NOMcom	esclandre
de	PRE	de
son	DETpos	son
fait	NOMcom	fait
que	CONsub	que
la	DETdef	le
mort	VERppe	mourir
,	PONfbl	,
voyant	VERppa	voir
aussi	ADVgen	aussi
que	CONsub	que
le	DETdef	le
jour	NOMcom	jour
commence	VERcjg	commencer
a	PRE	a
paroir	VERinf	paroir
,	PONfbl	,
avec	PRE	avec
tout	DETind	tout
le	DETdef	le
desplaisir	NOMcom	déplaisir
et	CONcoo	et
crainte	VERppe	craindre
que	CONsub	que
son	DETpos	son
ennuyeux	ADJqua	ennuyeux
cueur	NOMcom	cueur
charge	VERcjg	chargier
et	CONcoo	et
empire	VERcjg	empirer
,	PONfbl	,
se	PROper	soi
hourde	VERcjg	hourdre
de	PRE	de
l'	DETdef	le
escuier	NOMcom	escuier
et	CONcoo	et
a	PRE	a
son	DETpos	son
col	NOMcom	col
le	PROper	il
charge	VERcjg	chargier
.	PONfrt	.

Et	CONcoo	et
comme	CONsub	comme
atout	PRE	atout
ce	DETdem	ce
fardeau	NOMcom	fardeau
passoit	VERcjg	passer
par	PRE	par
la	DETdef	le
chambre	NOMcom	chambre
de	PRE	de
son	DETpos	son
maistre	NOMcom	maître
,	PONfbl	,
