Bien	ADVgen	bien
del	PRE.DETdef	de
bos	NOMcom	bois
atendera	VERcjg	attendre
on	PROind	on
dis	DETcar	dix
ans	NOMcom	an
al	PRE.DETdef	à.le
mains	ADVgen	moins
devant	PRE	devant
le	DETdef	le
secunt	ADJord	second
taillage	NOMcom	taillage
et	CONcoo	et
,	PONfbl	,
puis	ADVgen	puis
que	CONsub	que
on	PROind	on
ara	VERcjg	avoir
dis	DETcar	dix
ans	NOMcom	an
atendu	VERppe	atendre
,	PONfbl	,
chascuns	PROind	chascun
des	PRE.DETdef	de.le
trois	ADJcar	trois
parceniers	NOMcom	parçonnier
doit	VERcjg	devoir
querre	VERinf	querre
marchans	NOMcom	marchand
et	CONcoo	et
faire	VERinf	faire
vendage	NOMcom	vendage
a	PRE	a
bone	ADJqua	bon
foit	NOMcom	foi
;	PONfbl	;
et	CONcoo	et
liquels	PROrel	lequel
de	PRE	de
nos	PROper	nos
trois	PROcar	trois
qui	PROrel	que
vende	VERcjg	vendre
premerainement	ADVgen	premerainement
,	PONfbl	,
ses	DETpos	son
vendages	NOMcom	vendage
sera	VERcjg	estre
estaules	ADJqua	estable
et	CONcoo	et
le	PROper	il
covient	VERcjg	covenir
loer	VERinf	löer
les	DETdef	le
autres	ADJind	autre
deus	PROcar	deus
par	PRE	par
lor	DETpos	lor
chartres	NOMcom	charte
s'	CONsub	se
il	PROimp	il
n'	ADVneg	ne
ert	VERcjg	être
ensi	ADVgen	ainsi
que	CONsub	que
li	DETdef	le
uns	PROind	un
des	PRE.DETdef	de.le
altres	ADJind	autre
deus	PROcar	deus
peuist	VERcjg	pouvoir
miols	ADVgen	mieux
faire	VERinf	faire
le	DETdef	le
preu	NOMcom	pro
comun	ADJqua	commun
jusqu'	PRE	jusque
a	PRE	a
vint	DETcar	vingt
livres	NOMcom	livre
de	PRE	de
blans	ADJqua	blanc
et	CONcoo	et
dedens	PRE	dedans
quarante	DETcar	quarante
jors	NOMcom	jour
de	PRE	de
respit	NOMcom	respit
aprés	PRE	après
ce	PROdem	ce
que	CONsub	que
on	PROind	on
li	PROper	il
ara	VERcjg	avoir
noncié	VERppe	noncer
le	DETdef	le
vendage	NOMcom	vendage
.	PONfrt	.

Et	CONcoo	et
chascuns	PROind	chascun
de	PRE	de
nos	PROper	nos
trois	ADJcar	trois
,	PONfbl	,
parceniers	NOMcom	parçonnier
,	PONfbl	,
prendera	VERcjg	prendre
le	DETdef	le
creant	NOMcom	crëant
de	PRE	de
la	DETdef	le
siue	ADJpos	sien
tierce	ADJord	tiers
part	NOMcom	part
de	PRE	de
le	DETdef	le
dete	NOMcom	dette
.	PONfrt	.

Et	CONcoo	et
je	PROper	je
,	PONfbl	,
cuens	NOMcom	conte
de	PRE	de
Hainau	NOMpro	Haunaut
,	PONfbl	,
por	PRE	por
ce	PROdem	ce
que	CONsub	que
li	DETdef	le
eglise	NOMcom	église
de	PRE	de
Mons	NOMpro	Mons
,	PONfbl	,
de	PRE	de
cui	PROrel	que
li	DETdef	le
tresfons	NOMcom	tréfonds
muet	VERcjg	movoir
de	PRE	de
ce	DETdem	ce
bos	NOMcom	bois
,	PONfbl	,
m'	PROper	je
a	VERcjg	avoir
acompaignié	VERppe	accompagner
avuec	PRE	avuec
li	PROper	il
et	CONcoo	et
avuec	PRE	avuec
le	DETdef	le
castelain	NOMcom	châtelain
de	PRE	de
Brossele	NOMpro	Bruxelles
,	PONfbl	,
je	PROper	je
et	CONcoo	et
li	DETdef	le
castelains	NOMcom	châtelain
de	PRE	de
Brossele	NOMpro	Bruxelles
li	PROper	il
devons	VERcjg	devoir
salver	VERinf	sauver
et	CONcoo	et
desfendre	VERinf	défendre
de	PRE	de
ci	ADVgen	ci
a	PRE	a
droit	NOMcom	droit
le	DETdef	le
siene	ADJqua	sien
partie	NOMcom	partie
,	PONfbl	,
cil	PROdem	cel
de	PRE	de
nos	PROper	nos
deus	PROcar	deus
qui	PROrel	que
ainchois	ADVgen	ainçois
en	PROadv	en
iert	VERcjg	estre
requis	VERppe	requérir
,	PONfbl	,
et	CONcoo	et
por	PRE	por
ce	PROdem	ce
n'	ADVneg	ne
iert	VERcjg	estre
mie	ADVneg	mie
li	DETdef	le
altres	PROind	autre
quites	ADJqua	quite
qu'	CONsub	que
il	PROper	il
ne	ADVneg	ne
soit	VERcjg	estre
tenus	VERppe	tenir
del	PRE.PROper	de.le
faire	VERinf	faire
.	PONfrt	.

Gieres	ADVgen	gieres
,	PONfbl	,
por	PRE	por
ce	PROdem	ce
que	CONsub	que
ces	DETdem	ce
choses	NOMcom	chose
soient	VERcjg	estre
fermes	ADJqua	ferme
et	CONcoo	et
estaules	ADJqua	estable
a	PRE	a
tous	DETind	tous
jors	NOMcom	jour
,	PONfbl	,
nos	PROper	nos
,	PONfbl	,
li	DETdef	le
eglise	NOMcom	église
de	PRE	de
Mons	NOMpro	Mons
,	PONfbl	,
je	PROper	je
,	PONfbl	,
Thumas	NOMpro	Thomas
,	PONfbl	,
cuens	NOMcom	conte
,	PONfbl	,
et	CONcoo	et
je	PROper	je
,	PONfbl	,
Jehane	NOMpro	Jeanne
,	PONfbl	,
se	DETpos	son
feme	NOMcom	femme
,	PONfbl	,
contesse	NOMcom	comtesse
de	PRE	de
Flandres	NOMpro	Flandres
et	CONcoo	et
de	PRE	de
Hainau	NOMpro	Haunaut
,	PONfbl	,
et	CONcoo	et
je	PROper	je
,	PONfbl	,
Lionés	NOMpro	Lionnet
,	PONfbl	,
castelains	NOMcom	châtelain
de	PRE	de
Brossele	NOMpro	Bruxelles
,	PONfbl	,
avons	VERcjg	avoir
ceste	DETdem	cest
chartre	NOMcom	charte
confermee	VERppe	confermer
de	PRE	de
nos	DETpos	notre
propres	ADJqua	propre
saials	NOMcom	sceau
.	PONfrt	.

Ce	PROdem	ce
fu	VERcjg	estre
fait	VERppe	faire
sollempnelment	ADVgen	solennellement
en	PRE	en
l'	DETdef	le
an	NOMcom	an
del	PRE.DETdef	de
Incarnation	NOMcom	incarnation
Jhesu	NOMpro	Jésus
Crist	NOMpro	Christ
mil	ADJcar	mille
et	CONcoo	et
deus	ADJcar	deux
cens	ADJcar	cent
et	CONcoo	et
trente	ADJcar	trente
nuef	ADJcar	neuf
,	PONfbl	,
el	PRE.DETdef	en
mois	NOMcom	mois
d'	PRE	de
aoust	NOMcom	août
.	PONfrt	.

Jou	PROper	je
,	PONfbl	,
Hues	NOMpro	Hues
,	PONfbl	,
scires	NOMcom	sire
d'	PRE	de
Espinoi	NOMpro	Epinoy
et	CONcoo	et
d'	PRE	de
Anthoing	NOMpro	Antoing
,	PONfbl	,
faç	VERcjg	faire
a	PRE	a
savoir	VERinf	savoir
a	PRE	a
tous	DETind	tous
çaus	PROdem	cil
ki	PROrel	qui
sont	VERcjg	estre
et	CONcoo	et
ki	PROrel	qui
a	PRE	a
venir	VERinf	venir
sunt	VERcjg	être
et	CONcoo	et
cest	DETdem	cest
escrit	NOMcom	écrit
veront	VERcjg	voir
et	CONcoo	et
orront	VERcjg	ouïr
ke	CONsub	que
Wautiers	NOMpro	Wautier
d'	PRE	de
Estainkike	NOMpro	Steenkerque
tenoit	VERcjg	tenir
un	DETndf	un
fief	NOMcom	fief
de	PRE	de
mi	PROper	moi
ligement	ADVgen	ligement
en	PRE	en
le	DETdef	le
poesté	NOMcom	poësté
de	PRE	de
Wames	NOMpro	Wasmes
et	CONcoo	et
de	PRE	de
Maubrai	NOMpro	Maubray
.	PONfrt	.

Cel	DETdem	cil
fief	NOMcom	fief
entirement	ADVgen	entièrement
ensi	ADVgen	ainsi
ke	CONsub	que
il	PROper	il
le	PROper	il
tenoit	VERcjg	tenir
de	PRE	de
mi	PROper	moi
a	VERcjg	avoir
il	PROper	il
vendu	VERppe	vendre
et	CONcoo	et
raporté	VERppe	rapporter
en	PRE	en
me	DETpos	mon
main	NOMcom	main
a	PRE	a
oes	NOMcom	ues
le	DETdef	le
glise	NOMcom	église
de	PRE	de
Saint	ADJqua	saint
Nicholai	NOMpro	Nicolas
des	PRE.DETdef	de.le
Prés	NOMcom	pré
encoste	PRE	encoste
Tournai	NOMpro	Tournai
,	PONfbl	,
et	CONcoo	et
ce	PROdem	ce
fu	VERcjg	estre
fait	VERppe	faire
par	PRE	par
loi	NOMcom	loi
et	CONcoo	et
par	PRE	par
jugement	NOMcom	jugement
et	CONcoo	et
par	PRE	par
le	DETdef	le
dit	NOMcom	dit
de	PRE	de
mes	DETpos	mon
houmes	NOMcom	homme
.	PONfrt	.

Et	CONcoo	et
disent	VERcjg	dire
mi	DETpos	mon
houme	NOMcom	homme
par	PRE	par
jugement	NOMcom	jugement
ke	CONsub	que
il	PROper	il
bien	ADVgen	bien
le	PROper	il
pooit	VERcjg	pöoir
faire	VERinf	faire
et	CONcoo	et
jou	PROper	je
bien	ADVgen	bien
le	DETdef	le
glise	NOMcom	église
aïreter	VERinf	ahériter
.	PONfrt	.

Et	CONcoo	et
cest	DETdem	cest
fief	NOMcom	fief
devant	ADVgen	devant
dit	VERppe	dire
ai	VERcjg	avoir
jou	PROper	je
rendu	VERppe	rendre
et	CONcoo	et
raporté	VERppe	rapporter
entirement	ADVgen	entièrement
en	PRE	en
le	DETdef	le
main	NOMcom	main
de	PRE	de
l'	DETdef	le
abé	NOMcom	abbé
Jehan	NOMpro	Jean
,	PONfbl	,
ki	PROrel	qui
adont	ADVgen	adonc
estoit	VERcjg	estre
abbés	NOMcom	abbé
de	PRE	de
le	DETdef	le
maison	NOMcom	maison
,	PONfbl	,
et	CONcoo	et
des	PRE.DETdef	de.le
segneurs	NOMcom	seigneur
de	PRE	de
le	DETdef	le
maison	NOMcom	maison
.	PONfrt	.

Et	CONcoo	et
jou	PROper	je
ai	VERcjg	avoir
quité	VERppe	quitter
a	PRE	a
le	DETdef	le
glise	NOMcom	église
devant	ADVgen	devant
dite	VERppe	dire
l'	DETdef	le
oumage	NOMcom	hommage
del	PRE.DETdef	de
fief	NOMcom	fief
,	PONfbl	,
sauf	PRE	sauf
çou	PROdem	ce
ke	CONsub	que
jou	PROper	je
ai	VERcjg	avoir
retenu	VERppe	retenir
en	PRE	en
cel	DETdem	cil
dit	VERppe	dire
fief	NOMcom	fief
me	DETpos	mon
justice	NOMcom	justice
et	CONcoo	et
me	DETpos	mon
segnourie	NOMcom	seigneurie
.	PONfrt	.

Et	CONcoo	et
disent	VERcjg	dire
mi	DETpos	mon
houme	NOMcom	homme
,	PONfbl	,
par	PRE	par
le	DETdef	le
conjurement	NOMcom	conjurement
de	PRE	de
mi	PROper	moi
et	CONcoo	et
par	PRE	par
jugement	NOMcom	jugement
,	PONfbl	,
ke	CONsub	que
li	DETdef	le
glise	NOMcom	église
end	PROadv	en
est	VERcjg	estre
bien	ADVgen	bien
aïretee	VERppe	ahériter
si	ADVgen	si
ke	CONsub	que
dit	VERppe	dire
est	VERcjg	estre
devant	ADVgen	devant
.	PONfrt	.

Et	CONcoo	et
pour	PRE	pour
çou	PROdem	ce
ke	CONsub	que
ceste	DETdem	cest
cose	NOMcom	chose
soit	VERcjg	estre
ferme	ADJqua	ferme
et	CONcoo	et
estaule	ADJqua	estable
et	CONcoo	et
k'	CONsub	que
ele	PROper	il
soit	VERcjg	estre
fermement	ADVgen	fermement
tenue	VERppe	tenir
de	PRE	de
mi	PROper	moi
et	CONcoo	et
de	PRE	de
mes	DETpos	mon
oirs	NOMcom	hoir
ai	VERcjg	avoir
jou	PROper	je
ceste	DETdem	cest
presente	NOMcom	présente
confermee	VERppe	confermer
de	PRE	de
mon	DETpos	mon
saiel	NOMcom	sceau
.	PONfrt	.

Ce	PROdem	ce
fu	VERcjg	estre
fait	VERppe	faire
a	PRE	a
Boucegnies	NOMpro	Bouchegnies
en	PRE	en
l'	DETdef	le
an	NOMcom	an
del	PRE.DETdef	de
Incarnation	NOMcom	incarnation
Nostre	DETpos	notre
Segneur	NOMcom	seigneur
Jhesu	NOMpro	Jésus
Crist	NOMpro	Christ
mil	ADJcar	mille
et	CONcoo	et
deus	ADJcar	deux
cens	ADJcar	cent
et	CONcoo	et
trente	ADJcar	trente
nuef	ADJcar	neuf
ans	NOMcom	an
,	PONfbl	,
el	PRE.DETdef	en
mois	NOMcom	mois
d'	PRE	de
avril	NOMcom	avril
.	PONfrt	.

Jou	PROper	je
,	PONfbl	,
Hues	NOMpro	Hues
,	PONfbl	,
sires	NOMcom	seignor
d'	PRE	de
Espinoit	NOMpro	Epinoy
et	CONcoo	et
d'	PRE	de
Antoing	NOMpro	Antoing
,	PONfbl	,
faç	VERcjg	faire
savoir	VERinf	savoir
a	PRE	a
tous	DETind	tous
çaus	PROdem	cil
ki	PROrel	qui
ces	DETdem	ce
letres	NOMcom	lettre
veront	VERcjg	voir
et	CONcoo	et
oront	VERcjg	ouïr
ke	CONsub	que
j'	PROper	je
ai	VERcjg	avoir
dounet	VERppe	donner
pour	PRE	pour
Dieu	NOMpro	Dieu
et	CONcoo	et
en	PRE	en
aumosne	NOMcom	aumône
a	PRE	a
le	DETdef	le
glise	NOMcom	église
Saint	ADJqua	saint
Nicholai	NOMpro	Nicolas
des	PRE.DETdef	de.le
Prés	NOMcom	pré
encoste	PRE	encoste
Tournai	NOMpro	Tournai
ciunc	DETcar	cinq
rasieres	NOMcom	rasière
d'	PRE	de
avaine	NOMcom	avoine
de	PRE	de
rente	NOMcom	rente
pour	PRE	pour
faire	VERinf	faire
men	DETpos	mon
obit	NOMcom	obit
de	PRE	de
mi	PROper	moi
et	CONcoo	et
de	PRE	de
me	DETpos	mon
feme	NOMcom	femme
apriés	PRE	après
no	DETpos	notre
deciés	NOMcom	décès
,	PONfbl	,
liquele	DETrel	lequel
rente	NOMcom	rente
d'	PRE	de
avaine	NOMcom	avoine
gist	VERcjg	gésir
en	PRE	en
le	DETdef	le
poesté	NOMcom	poësté
de	PRE	de
Wames	NOMpro	Wasmes
;	PONfbl	;
s'	ADVgen	si
en	PROadv	en
doit	VERcjg	devoir
Mainsens	NOMpro	Mainsent
d'	PRE	de
Audoumeriel	NOMpro	Audumeriel
une	DETndf	un
rasiere	NOMcom	rasière
del	PRE.DETdef	de
sart	NOMcom	sart
Geroul	NOMpro	Geroul
,	PONfbl	,
Gillos	NOMpro	Gillot
de	PRE	de
Condet	NOMpro	Condé
.vij	PROcar	six
.	PONfrt	.

havos	NOMcom	havot
de	PRE	de
Houdart	NOMpro	Houdart
haie	VERcjg	häir
,	PONfbl	,
Watiers	NOMpro	Watier
li	DETdef	le
Sages	ADJqua	sage
ciunc	DETcar	cinq
havos	NOMcom	havot
au	PRE.DETdef	a
Genestroit	NOMpro	Genestroit
,	PONfbl	,
Maroie	NOMpro	Marie
de	PRE	de
Waus	NOMpro	Vaulx
une	DETndf	un
rasiere	NOMcom	rasière
au	PRE.DETdef	a
Pire	NOMpro	Pire
.	PONfrt	.

Et	CONcoo	et
pour	PRE	pour
çou	PROdem	ce
ke	CONsub	que
ce	PROdem	ce
soit	VERcjg	estre
ferme	ADJqua	ferme
cose	NOMcom	chose
et	CONcoo	et
estaule	ADJqua	estable
,	PONfbl	,
j'	PROper	je
ai	VERcjg	avoir
ces	DETdem	ce
letres	NOMcom	lettre
confermees	VERppe	confermer
de	PRE	de
men	DETpos	mon
saiel	NOMcom	sceau
.	PONfrt	.

Ce	PROdem	ce
fu	VERcjg	estre
fait	VERppe	faire
l'	DETdef	le
an	NOMcom	an
del'Incarnation	NOMcom	delancarnation
Nostre	DETpos	notre
Segneur	NOMcom	seigneur
mil	ADJcar	mille
et	CONcoo	et
deus	ADJcar	deux
cens	ADJcar	cent
et	CONcoo	et
quarante	ADJcar	quarante
un	ADJcar	un
,	PONfbl	,
el	PRE.DETdef	en
mois	NOMcom	mois
de	PRE	de
mai	NOMcom	mai
.	PONfrt	.

Jou	PROper	je
,	PONfbl	,
Jehans	NOMpro	Jean
,	PONfbl	,
dis	VERppe	dire
sires	NOMcom	seignor
d'	PRE	de
Audenarde	NOMpro	Audenarde
,	PONfbl	,
fach	VERcjg	faire
a	PRE	a
savoir	VERinf	savoir
a	PRE	a
tous	DETind	tous
chiaus	PROdem	celui
ki	PROrel	qui
or	ADVgen	or
sunt	VERcjg	être
et	CONcoo	et
ki	PROrel	qui
a	PRE	a
venir	VERinf	venir
sunt	VERcjg	être
ki	PROrel	qui
cest	DETdem	cest
escrit	NOMcom	écrit
veront	VERcjg	voir
et	CONcoo	et
oront	VERcjg	ouïr
que	CONsub	que
mes	DETpos	mon
tres	ADVgen	très
chiers	ADJqua	chier
sires	NOMcom	seignor
et	CONcoo	et
peres	NOMcom	père
Arnous	NOMpro	Arnould
,	PONfbl	,
sires	NOMcom	seignor
jadis	ADVgen	jadis
d'	PRE	de
Audenarde	NOMpro	Audenarde
,	PONfbl	,
laissa	VERcjg	laisser
en	PRE	en
sa	DETpos	son
plaine	ADJqua	plein
vie	NOMcom	vie
et	CONcoo	et
en	PRE	en
son	DETpos	son
boin	ADJqua	bon
estat	NOMcom	état
cent	DETcar	cent
livrees	NOMcom	livrée
de	PRE	de
terre	NOMcom	terre
par	PRE	par
an	NOMcom	an
et	CONcoo	et
assena	VERcjg	assener
a	PRE	a
prendre	VERinf	prendre
cascun	DETind	chacun
an	NOMcom	an
a	PRE	a
Nocre	NOMpro	Nokere
et	CONcoo	et
a	PRE	a
Wakines	NOMpro	Wakken
pour	PRE	pour
rendre	VERinf	rendre
ses	DETpos	son
tors	NOMcom	tort
fais	VERppe	faire
a	PRE	a
tous	DETind	tous
chiaus	PROdem	celui
ki	PROrel	qui
savroient	VERcjg	savoir
par	PRE	par
raison	NOMcom	raison
quedemander	VERinf	codemander
et	CONcoo	et
la	ADVgen	là
u	PROrel	où
on	PROind	on
veïst	VERcjg	vëoir
raison	NOMcom	raison
et	CONcoo	et
droiture	NOMcom	droiture
del	PRE.DETdef	de
rendre	VERinf	rendre
;	PONfbl	;
et	CONcoo	et
devisa	VERcjg	deviser
mes	DETpos	mon
chiers	ADJqua	chier
peres	NOMcom	père
et	CONcoo	et
ordena	VERcjg	ordonner
que	CONsub	que
ma	DETpos	mon
chiere	ADJqua	chier
dame	NOMcom	dame
et	CONcoo	et
ma	DETpos	mon
mere	NOMcom	mere
Aelis	NOMpro	Aelis
,	PONfbl	,
dite	VERppe	dire
dame	NOMcom	dame
d'	PRE	de
Audenarde	NOMpro	Audenarde
,	PONfbl	,
fust	VERcjg	estre
testamenteresse	NOMcom	testamenteresse
souverainement	ADVgen	souverainement
pour	PRE	pour
rendre	VERinf	rendre
les	DETdef	le
tors	NOMcom	tort
fais	VERppe	faire
et	CONcoo	et
ouvrast	VERcjg	œuvrer
par	PRE	par
le	DETdef	le
consel	NOMcom	conseil
mon	DETpos	mon
signeur	NOMcom	seigneur
Ustasse	NOMpro	Eustache
dou	PRE.DETdef	de.le
Rues	NOMpro	Roeulx
,	PONfbl	,
frere	NOMcom	frère
Robiert	NOMpro	Robert
,	PONfbl	,
del	PRE.DETdef	de
ordene	NOMcom	ordène
des	PRE.DETdef	de.le
Precheurs	NOMpro	Precheurs
,	PONfbl	,
et	CONcoo	et
frere	NOMcom	frère
Ustasce	NOMpro	Eustache
,	PONfbl	,
del	PRE.DETdef	de
ordene	NOMcom	ordène
des	PRE.DETdef	de.le
Freres	NOMcom	frère
Menours	NOMpro	Monourd
;	PONfbl	;
et	CONcoo	et
devisa	VERcjg	deviser
mes	DETpos	mon
chiers	ADJqua	chier
peres	NOMcom	père
que	CONsub	que
,	PONfbl	,
quant	CONsub	cant
on	PROind	on
aroit	VERcjg	avoir
rendus	VERppe	rendre
tous	DETind	tous
les	DETdef	le
tors	NOMcom	tort
fais	VERppe	faire
c'	PROrel	que
om	PROind	on
seroit	VERcjg	estre
demander	VERinf	demander
et	CONcoo	et
moustrer	VERinf	montrer
par	PRE	par
raison	NOMcom	raison
,	PONfbl	,
que	CONsub	que
de	PRE	de
dont	PROrel	dont
en	PRE	en
avant	ADVgen	avant
fuissent	VERcjg	être
les	DETdef	le
cent	ADJcar	cent
livrees	NOMcom	livrée
devant	ADVgen	devant
dites	VERppe	dire
dounees	VERppe	donner
a	PRE	a
tous	DETind	tous
jours	NOMcom	jour
d'	PRE	de
an	NOMcom	an
en	PRE	en
an	NOMcom	an
en	PRE	en
aumosne	NOMcom	aumône
as	PRE.DETdef	à.le
povres	ADJqua	pauvre
perpetuement	ADVgen	perpétuement
la	ADVgen	là
u	PROrel	où
li	DETdef	le
testamenteur	NOMcom	testamenteur
devant	ADVgen	devant
dit	VERppe	dire
ordoneroient	VERcjg	ordonner
et	CONcoo	et
deviseroient	VERcjg	deviser
;	PONfbl	;
et	CONcoo	et
jou	PROper	je
par	PRE	par
le	DETdef	le
gré	NOMcom	gré
et	CONcoo	et
par	PRE	par
le	DETdef	le
los	NOMcom	los
mon	DETpos	mon
chier	ADJqua	chier
pere	NOMcom	père
en	PRE	en
Dieu	NOMpro	Dieu
Nicholon	NOMpro	Nicolas
,	PONfbl	,
par	PRE	par
le	DETdef	le
gracie	NOMcom	grâce
de	PRE	de
Dieu	NOMpro	Dieu
vesque	NOMcom	évêque
de	PRE	de
Cambrai	NOMpro	Cambrai
,	PONfbl	,
et	CONcoo	et
par	PRE	par
l'	DETdef	le
ordenance	NOMcom	ordonnance
et	CONcoo	et
par	PRE	par
la	DETdef	le
volentet	NOMcom	volonté
ma	DETpos	mon
tres	ADVgen	très
chiere	ADJqua	chier
mere	NOMcom	mere
,	PONfbl	,
mon	DETpos	mon
signeur	NOMcom	seigneur
Ustasce	NOMpro	Eustache
del	PRE.DETdef	de
Rues	NOMpro	Roeulx
et	CONcoo	et
les	DETdef	le
freres	NOMcom	frère
deseure	ADVgen	dessure
noumés	VERppe	nommer
,	PONfbl	,
testamenteurs	NOMcom	testamenteur
,	PONfbl	,
et	CONcoo	et
par	PRE	par
le	DETdef	le
consel	NOMcom	conseil
d'	PRE	de
autres	DETind	autre
boines	ADJqua	bon
gens	NOMcom	gens
,	PONfbl	,
otroie	VERcjg	otroiier
,	PONfbl	,
gree	NOMcom	grée
et	CONcoo	et
vuel	NOMcom	vuel
que	CONsub	que
ces	DETdem	ce
cent	ADJcar	cent
livrees	NOMcom	livrée
devant	ADVgen	devant
dites	VERppe	dire
soient	VERcjg	estre
et	CONcoo	et
demeurent	VERcjg	demeurer
perpetuement	ADVgen	perpétuement
al	PRE.DETdef	à.le
hospital	NOMcom	hôpital
de	PRE	de
Lessines	NOMpro	Lessines
et	CONcoo	et
vuel	VERcjg	voloir
que	CONsub	que
li	DETdef	le
maistres	NOMcom	maître
pourveeres	NOMcom	pourvoyeur
del	PRE.DETdef	de
hospital	NOMcom	hôpital
devant	ADVgen	devant
dit	VERppe	dire
,	PONfbl	,
quelcunques	PROind	quelconque
soit	VERcjg	estre
,	PONfbl	,
ki	PROrel	qui
mis	VERppe	metre
i	PROadv	i
est	VERcjg	estre
et	CONcoo	et
establis	VERppe	établir
pour	PRE	pour
pourvir	VERinf	pourvoir
l'	DETdef	le
ospital	NOMcom	hôpital
de	PRE	de
par	PRE	par
mon	DETpos	mon
signeur	NOMcom	seigneur
mon	DETpos	mon
chier	ADJqua	chier
pere	NOMcom	père
en	PRE	en
Dieu	NOMpro	Dieu
Guion	NOMpro	Guy
,	PONfbl	,
par	PRE	par
le	DETdef	le
gracie	NOMcom	grâce
de	PRE	de
Dieu	NOMpro	Dieu
vesque	NOMcom	évêque
de	PRE	de
Cambrai	NOMpro	Cambrai
,	PONfbl	,
soit	CONcoo	soit
renderes	NOMcom	rendeur
et	CONcoo	et
testamenteres	NOMcom	testamenteur
de	PRE	de
ches	DETdem	ce
cent	ADJcar	cent
livrees	NOMcom	livrée
de	PRE	de
terre	NOMcom	terre
jusques	PRE	jusque
atant	ADVgen	atant
que	CONsub	que
li	DETdef	le
rendages	NOMcom	rendage
iert	VERcjg	estre
tous	ADVgen	tout
acomplis	VERppe	accomplir
et	CONcoo	et
nus	PROind	nul
ne	ADVneg	ne
sara	VERcjg	savoir
par	PRE	par
raison	NOMcom	raison
quedemander	VERinf	codemander
;	PONfbl	;
et	CONcoo	et
,	PONfbl	,
quant	CONsub	cant
li	DETdef	le
rendages	NOMcom	rendage
iert	VERcjg	estre
tous	PROind	tous
acomplis	VERppe	accomplir
,	PONfbl	,
jou	PROper	je
,	PONfbl	,
pour	PRE	pour
l'	DETdef	le
arme	NOMcom	âme
de	PRE	de
mon	DETpos	mon
chier	ADJqua	chier
pere	NOMcom	père
,	PONfbl	,
pour	PRE	pour
l'	DETdef	le
arme	NOMcom	âme
de	PRE	de
ma	DETpos	mon
chiere	ADJqua	chier
mere	NOMcom	mere
,	PONfbl	,
pour	PRE	pour
le	DETdef	le
moie	ADJpos	mon
arme	NOMcom	âme
et	CONcoo	et
pour	PRE	pour
les	DETdef	le
armes	NOMcom	arme
de	PRE	de
tous	DETind	tous
mes	DETpos	mon
anchissours	NOMcom	ancêtre
,	PONfbl	,
otroie	VERcjg	otroiier
ches	DETdem	ce
cent	ADJcar	cent
livrees	NOMcom	livrée
de	PRE	de
terre	NOMcom	terre
devant	ADVgen	devant
dites	VERppe	dire
al	PRE.DETdef	à.le
hospital	NOMcom	hôpital
devant	ADVgen	devant
dit	VERppe	dire
,	PONfbl	,
d'	PRE	de
an	NOMcom	an
en	PRE	en
an	NOMcom	an
,	PONfbl	,
a	PRE	a
prendre	VERinf	prendre
a	PRE	a
tous	DETind	tous
jours	NOMcom	jour
perpetuement	ADVgen	perpétuement
en	PRE	en
tel	DETind	tel
maniere	NOMcom	manière
com	CONsub	come
chis	DETdem	cist
escris	NOMcom	écrit
devise	VERcjg	deviser
chi	ADVgen	ci
aprés	ADVgen	après
:	PONfbl	:
quatre	DETcar	quatre
vins	DETcar	vingt
livres	NOMcom	livre
a	PRE	a
Maubuege	NOMpro	Maubeuge
que	PROrel	que
li	DETdef	le
vile	NOMcom	vile
me	PROper	je
doit	VERcjg	devoir
cascun	DETind	chacun
an	NOMcom	an
a	PRE	a
le	DETdef	le
fieste	NOMcom	fête
Saint	ADJqua	saint
Remi	NOMpro	Rémi
et	CONcoo	et
vint	DETcar	vingt
livres	NOMcom	livre
a	PRE	a
prendre	VERinf	prendre
es	PRE.DETdef	en.le
sexante	DETcar	soixante
livres	NOMcom	livre
que	PROrel	que
li	DETdef	le
vile	NOMcom	vile
de	PRE	de
Fuignies	NOMpro	Feignies
me	PROper	je
doit	VERcjg	devoir
cascun	DETind	chacun
an	NOMcom	an
d'	PRE	de
assise	NOMcom	assise
.	PONfrt	.

Et	CONcoo	et
che	PROdem	ce
ai	VERcjg	avoir
jou	PROper	je
juret	VERppe	jurer
sour	PRE	sur
sains	NOMcom	saint
et	CONcoo	et
par	PRE	par
ma	DETpos	mon
foit	NOMcom	foi
fianchie	VERppe	fiancer
a	PRE	a
tenir	VERinf	tenir
bien	ADVgen	bien
et	CONcoo	et
loiaument	ADVgen	loyalement
et	CONcoo	et
warandir	VERinf	garantir
enviers	PRE	envers
tous	DETind	tous
homes	NOMcom	homme
,	PONfbl	,
et	CONcoo	et
a	PRE	a
tout	DETind	tout
chou	PROdem	ce
tenir	VERinf	tenir
oblige	VERcjg	obliger
jou	PROper	je
tous	DETind	tous
mes	DETpos	mon
oirs	NOMcom	hoir
sour	PRE	sur
ma	DETpos	mon
foi	NOMcom	foi
et	CONcoo	et
sour	PRE	sur
mon	DETpos	mon
serment	NOMcom	serment
,	PONfbl	,
et	CONcoo	et
prich	VERcjg	prier
et	CONcoo	et
requier	VERcjg	requérir
a	PRE	a
ma	DETpos	mon
dame	NOMcom	dame
le	DETdef	le
contesse	NOMcom	comtesse
de	PRE	de
Flandres	NOMpro	Flandres
et	CONcoo	et
de	PRE	de
