Ici	ADVgen	ici
il	PROper	il
trespassaist	VERcjg	trépasser
l'	DETdef	le
us	NOMcom	us
de	PRE	de
sa	DETpos	son
uigor	NOMcom	vigor
et	CONcoo	et
la	DETdef	le
mesure	NOMcom	mesure
de	PRE	de
sa	DETpos	son
paisibleteit	NOMcom	paisibleté
,	PONfbl	,
et	CONcoo	et
il	PROper	il
declinast	VERcjg	décliner
l'	DETdef	le
oelh	NOMcom	œil
de	PRE	de
sa	DETpos	son
pense	NOMcom	pense
de	PRE	de
la	DETdef	le
lumiere	NOMcom	lumière
de	PRE	de
contemplation	NOMcom	contemplation
.	PONfrt	.

Et	CONcoo	et
quant	CONsub	cant
il	PROper	il
par	PRE	par
cascun	DETind	chacun
ior	NOMcom	jour
en	PRE	en
lur	DETpos	leur
amendise	NOMcom	amendise
lasseiz	VERppe	lasser
moins	ADVgen	moins
eust	VERcjg	avoir
cure	NOMcom	cure
de	PRE	de
ses	DETpos	son
choses	NOMcom	chose
,	PONfbl	,
estre	VERinf	estre
se	PROper	soi
puet	VERcjg	pöoir
et	CONcoo	et
il	PROper	il
laissast	VERcjg	laisser
soi	PROper	soi
,	PONfbl	,
et	CONcoo	et
iceaz	PROdem	cil
ne	ADVneg	ne
troueroit	VERcjg	trouver
mie	ADVneg	mie
.	PONfrt	.

Quar	CONcoo	car
quantes	DETrel	quant
fies	NOMcom	fie
par	PRE	par
lo	DETdef	le
mouement	NOMcom	mouvement
de	PRE	de
la	DETdef	le
pense	NOMcom	pense
trop	ADVgen	trop
sumes	VERcjg	être
meneit	VERppe	mener
defors	PRE	defors
nos	PROper	nos
meismes	ADJind	même
,	PONfbl	,
et	CONcoo	et
nos	PROper	nos
sumes	VERcjg	être
et	CONcoo	et
auoc	PRE	avec
nos	PROper	nos
ne	ADVneg	ne
sumes	VERcjg	être
nos	PROper	nos
mie	ADVneg	mie
,	PONfbl	,
quar	CONcoo	car
nient	ADVgen	néant
ueant	VERppa	voir
nos	PROper	nos
meismes	ADJind	même
,	PONfbl	,
par	PRE	par
altres	DETind	autre
choses	NOMcom	chose
uaions	VERcjg	voyer
.	PONfrt	.

Disons	VERcjg	dire
nos	PROper	nos
dunkes	ADVgen	donc
celui	PROdem	cel
auoir	VERinf	avoir
esteit	VERppe	être
auoc	PRE	avec
soi	PROper	soi
,	PONfbl	,
ki	PROrel	qui
s'	PROper	soi
en	PROadv	en
alat	VERcjg	aller
en	PRE	en
une	DETndf	un
lointaine	ADJqua	lointain
contreie	NOMcom	contrée
,	PONfbl	,
ki	PROrel	qui
deguastat	VERcjg	déguster
la	DETdef	le
parzon	NOMcom	parçon
cui	PROrel	que
il	PROper	il
auoit	VERcjg	avoir
prise	VERppe	prendre
,	PONfbl	,
ki	PROrel	qui
aerst	VERcjg	aerdre
en	PRE	en
cele	DETdem	cil
contreie	NOMcom	contrée
a	PRE	a
un	PROind	un
des	PRE.DETdef	de.le
citains	NOMcom	citain
,	PONfbl	,
ki	PROrel	qui
paut	VERcjg	paître
les	DETdef	le
pors	NOMcom	porc
les	PROrel	lequel
queiz	OUT	no_lem
il	PROper	il
uerroit	VERcjg	voir
mangier	VERinf	mangier
les	DETdef	le
leguns	NOMcom	lëun
et	CONcoo	et
si	ADVgen	si
auroit	VERcjg	avoir
fain	NOMcom	faim
?	PONfrt	?

Li	PROrel	lequel
queiz	OUT	no_lem
nekedent	ADVgen	nequedent
quant	CONsub	cant
il	PROper	il
en	PRE	en
apres	ADVgen	après
comenzat	VERcjg	commencer
a	PRE	a
penseir	VERinf	penser
les	DETdef	le
biens	NOMcom	bien
cui	PROrel	que
il	PROper	il
perdit	VERcjg	perdre
,	PONfbl	,
si	ADVgen	si
est	VERcjg	estre
escrit	VERppe	écrire
de	PRE	de
lui	PROper	il
:	PONfbl	:
Il	PROper	il
retorneiz	VERppe	retourner
en	PRE	en
soi	PROper	soi
dist	VERcjg	dire
:	PONfbl	:
Quant	CONsub	quand
lowiz	VERppe	louer
en	PRE	en
la	DETdef	le
maison	NOMcom	maison
de	PRE	de
mon	DETpos	mon
pere	NOMcom	père
sont	VERcjg	estre
raemplit	VERppe	raemplir
de	PRE	de
pains	NOMcom	pain
!	PONfrt	!

Gieres	ADVgen	gieres
se	CONsub	se
il	PROper	il
astoit	VERcjg	être
auoc	PRE	avec
soi	PROper	soi
,	PONfbl	,
dont	ADVint	dont
repairat	VERcjg	repairer
il	PROper	il
a	PRE	a
soi	PROper	soi
?	PONfrt	?

Por	PRE	por
ice	PROdem	ice
ai	VERcjg	avoir
ge	PROper	je
dit	VERppe	dire
cest	DETdem	cest
honorable	ADJqua	honorable
baron	NOMcom	baron
auoir	VERinf	avoir
meis	NOMcom	mois
auoc	PRE	avec
soi	PROper	soi
,	PONfbl	,
car	CONcoo	car
il	PROper	il
toz	DETind	tot
tens	NOMcom	temps
porueuz	VERcjg	pourvoir
en	PRE	en
sa	DETpos	son
garde	NOMcom	garde
,	PONfbl	,
deuant	PRE	devant
les	DETdef	le
oez	NOMcom	œil
de	PRE	de
son	DETpos	son
faiteor	NOMcom	faiteur
toz	DETind	tot
tens	NOMcom	temps
soi	PROper	soi
regardanz	VERppa	regarder
,	PONfbl	,
toz	DETind	tot
tens	NOMcom	temps
soi	PROper	soi
porpensanz	VERppa	pourpenser
,	PONfbl	,
defors	PRE	defors
soi	PROper	soi
ne	ADVneg	ne
depuliat	VERcjg	dépouiller
mie	ADVneg	mie
l'	DETdef	le
oelh	NOMcom	œil
de	PRE	de
sa	DETpos	son
pense	NOMcom	pense
.	PONfrt	.

Pirres	NOMpro	Pierre
.	PONfrt	.

Ke	PROint	que
est	VERcjg	estre
ce	PROdem	ce
dunkes	ADVgen	donc
,	PONfbl	,
ke	CONsub	que
de	PRE	de
Perron	NOMpro	Pierre
l'	DETdef	le
apostele	NOMcom	apostole
est	VERcjg	estre
escrit	VERppe	écrire
,	PONfbl	,
quant	CONsub	cant
il	PROper	il
par	PRE	par
l'	DETdef	le
angele	NOMcom	ange
fut	VERcjg	être
fors	ADVgen	fors
meneiz	VERppe	mener
de	PRE	de
le	DETdef	le
cartre	NOMcom	charte
,	PONfbl	,
ke	CONsub	que
il	PROper	il
a	PRE	a
soi	PROper	soi
retorneiz	VERppe	retourner
dist	VERcjg	dire
:	PONfbl	:
Or	ADVgen	or
sai	VERcjg	savoir
ge	PROper	je
uoirement	ADVgen	voirement
,	PONfbl	,
ke	CONsub	que
li	DETdef	le
sires	NOMcom	seignor
at	VERcjg	avoir
enuoiet	VERppe	envoyer
son	DETpos	son
angele	NOMcom	ange
,	PONfbl	,
si	ADVgen	si
moi	PROper	je
deliurat	VERcjg	délivrer
de	PRE	de
la	DETdef	le
main	NOMcom	main
d'	PRE	de
Erode	NOMpro	Hérode
,	PONfbl	,
et	CONcoo	et
de	PRE	de
tote	DETind	tot
l'	DETdef	le
atente	NOMcom	attente
del	PRE.DETdef	de
pople	NOMcom	peuple
des	PRE.DETdef	de.le
Iuis	NOMpro	Juif
?	PONfrt	?

Gregoires	NOMpro	Grégoire
.	PONfrt	.

Par	PRE	par
dous	DETcar	deux
manieres	NOMcom	manière
,	PONfbl	,
Pirres	NOMpro	Pierre
,	PONfbl	,
sumes	VERcjg	être
nos	PROper	nos
meneit	VERppe	mener
defors	PRE	defors
nos	PROper	nos
;	PONfbl	;
car	CONcoo	car
u	CONcoo	ou
par	PRE	par
lo	DETdef	le
glacement	NOMcom	glacement
de	PRE	de
la	DETdef	le
pense	NOMcom	pense
alons	VERcjg	aler
nos	PROper	nos
desoz	PRE	desoz
nos	PROper	nos
meismes	ADJind	même
,	PONfbl	,
u	CONcoo	ou
par	PRE	par
la	DETdef	le
grasce	NOMcom	grâce
de	PRE	de
contemplation	NOMcom	contemplation
sumes	VERcjg	être
nos	PROper	nos
leueit	VERppe	lever
dessoure	PRE	dessure
nos	PROper	nos
meismes	ADJind	même
.	PONfrt	.

Poruec	ADVgen	poruec
icil	PROdem	cil
ki	PROrel	qui
paut	VERcjg	paître
les	DETdef	le
pors	NOMcom	porc
par	PRE	par
la	DETdef	le
uaableteitde	NOMcom	wableté
la	DETdef	le
pense	NOMcom	pense
et	CONcoo	et
d'	PRE	de
ordure	NOMcom	ordure
chait	VERcjg	choir
desoz	PRE	desoz
soi	PROper	soi
meismes	ADJind	même
,	PONfbl	,
mais	CONcoo	mais
iciz	PROdem	cist
cui	PROrel	que
li	DETdef	le
angeles	NOMcom	ange
desloiat	VERcjg	délier
et	CONcoo	et
rauit	VERcjg	ravir
sa	DETpos	son
pense	NOMcom	pense
en	PRE	en
extasi	NOMcom	extasie
,	PONfbl	,
uoirement	ADVgen	voirement
il	PROper	il
fut	VERcjg	être
defors	PRE	defors
soi	PROper	soi
,	PONfbl	,
mais	CONcoo	mais
dessoure	PRE	dessure
soi	PROper	soi
.	PONfrt	.

Gieres	ADVgen	gieres
li	DETdef	le
uns	PROind	un
et	CONcoo	et
li	DETdef	le
altres	PROind	autre
repairat	VERcjg	repairer
a	PRE	a
soi	PROper	soi
,	PONfbl	,
quant	CONsub	cant
et	CONcoo	et
icil	PROdem	cil
del	PRE.DETdef	de
error	NOMcom	erreur
de	PRE	de
l'	DETdef	le
oeure	NOMcom	œuvre
soi	PROper	soi
colhit	VERcjg	cueillir
a	PRE	a
son	DETpos	son
cuer	NOMcom	cuer
,	PONfbl	,
et	CONcoo	et
icil	PROdem	cil
de	PRE	de
la	DETdef	le
haltece	NOMcom	hautesse
de	PRE	de
contemplation	NOMcom	contemplation
a	PRE	a
ce	PROdem	ce
repairat	VERcjg	repairer
ke	CONsub	que
il	PROper	il
par	PRE	par
commun	ADJqua	commun
entendement	NOMcom	entendement
et	CONcoo	et
anzois	ADVgen	ainçois
fut	VERcjg	être
.	PONfrt	.

Gieres	ADVgen	gieres
li	DETdef	le
honorables	ADJqua	honorable
Benoiz	NOMpro	Benoît
en	PRE	en
cele	DETdem	cil
solteit	NOMcom	seuleté
meist	VERcjg	mettre
auoc	PRE	avec
soi	PROper	soi
,	PONfbl	,
en	PRE	en
combien	ADVsub	combien
il	PROper	il
soi	PROper	soi
gardat	VERcjg	garder
deuenz	PRE	devenz
les	DETdef	le
closures	NOMcom	closure
de	PRE	de
sa	DETpos	son
pense	NOMcom	pense
.	PONfrt	.

Quar	CONcoo	car
quantes	DETrel	quant
fies	NOMcom	fie
li	DETdef	le
ardors	NOMcom	ardeur
de	PRE	de
contemplation	NOMcom	contemplation
lo	PROper	le
rauit	VERcjg	ravir
en	PRE	en
halt	ADJqua	haut
,	PONfbl	,
dunkes	ADVgen	donc
soi	PROper	soi
laissat	VERcjg	laisser
senz	PRE	sans
dotance	NOMcom	dotance
desoz	PRE	desoz
soi	PROper	soi
.	PONfrt	.

Pirres	NOMpro	Pierre
.	PONfrt	.

Il	PROimp	il
moi	PROper	je
plaist	VERcjg	plaire
ce	PROdem	ce
ke	PROrel	que
tu	PROper	tu
dis	VERcjg	dire
.	PONfrt	.

Mais	CONcoo	mais
ge	PROper	je
te	PROper	tu
proi	VERcjg	prier
ke	CONsub	que
tu	PROper	tu
respondes	VERcjg	répondre
,	PONfbl	,
se	CONsub	se
il	PROper	il
deut	VERcjg	devoir
laissier	VERinf	laisser
les	DETdef	le
freres	NOMcom	frère
,	PONfbl	,
les	PROrel	lequel
queiz	OUT	no_lem
il	PROper	il
prist	VERcjg	prendre
une	DETndf	un
fie	NOMcom	fie
.	PONfrt	.

Gregoires	NOMpro	Grégoire
.	PONfrt	.

Alsi	ADVgen	aussi
com	CONsub	come
ge	PROper	je
aesme	VERcjg	aesmer
,	PONfbl	,
Pieres	NOMpro	Pierre
,	PONfbl	,
la	ADVgen	là
doit	VERcjg	devoir
l'	DETdef	le
om	PROind	on
d'	PRE	de
engueil	ADJqua	engal
corage	NOMcom	corage
porteir	VERinf	porter
les	DETdef	le
maluais	ADJqua	mauvais
auneiz	NOMcom	äunee
,	PONfbl	,
u	PROrel	où
alcun	DETind	aucun
bon	ADJqua	bon
sont	VERcjg	estre
troueit	VERppe	trouver
ki	PROrel	qui
soient	VERcjg	estre
aidiet	VERppe	aider
.	PONfrt	.

Quar	CONcoo	car
la	ADVgen	là
u	PROrel	où
en	PRE	en
totes	DETind	tot
manieres	NOMcom	manière
defalt	VERcjg	défaillir
li	DETdef	le
fruiz	NOMcom	fruit
des	PRE.DETdef	de.le
bons	ADJqua	bon
,	PONfbl	,
la	ADVgen	là
est	VERcjg	estre
faiz	VERppe	faire
a	PRE	a
la	DETdef	le
fie	NOMcom	fie
li	DETdef	le
trauaz	NOMcom	travail
des	PRE.DETdef	de.le
maluais	ADJqua	mauvais
oisous	NOMcom	oiseux
,	PONfbl	,
pluisemes	ADVgen	plusemes
se	CONsub	se
de	PRE	de
uoisin	NOMcom	voisin
i	PROadv	i
at	VERcjg	avoir
ochisons	NOMcom	ochaison
,	PONfbl	,
ki	PROrel	qui
puent	VERcjg	pouvoir
porteir	VERinf	porter
a	PRE	a
deu	NOMpro	Dieu
miedre	ADJqua	meilleur
fruit	NOMcom	fruit
.	PONfrt	.

Gieres	ADVgen	gieres
li	DETdef	le
sainz	ADJqua	saint
hom	NOMcom	homme
por	PRE	por
cui	PROint	que
gardeir	VERinf	garder
istroit	VERcjg	issir
,	PONfbl	,
ki	PROrel	qui
trestoz	PROind	trèstous
les	PROper	il
uit	VERcjg	voir
d'	PRE	de
un	DETndf	un
corage	NOMcom	corage
soi	PROper	soi
parsiwanz	VERppa	parsuivre
?	PONfrt	?

Et	CONcoo	et
souentes	ADJqua	souvent
foiz	NOMcom	foiz
est	VERcjg	estre
fait	VERppe	faire
el	PRE.DETdef	en
corage	NOMcom	corage
des	PRE.DETdef	de.le
parfiz	NOMcom	parfait
ce	PROdem	ce
ke	PROrel	que
ne	ADVneg	ne
fait	VERcjg	faire
pas	ADVneg	pas
a	PRE	a
trespasseir	VERinf	trépasser
par	PRE	par
silence	NOMcom	silence
,	PONfbl	,
car	CONcoo	car
cant	CONsub	quand
il	PROper	il
esgardent	VERcjg	esgarder
lur	DETpos	leur
trauailh	NOMcom	travail
estre	VERinf	estre
senz	PRE	sans
fruit	NOMcom	fruit
,	PONfbl	,
si	ADVgen	si
s'	PROper	soi
en	PROadv	en
uont	VERcjg	aller
en	PRE	en
un	DETndf	un
altre	ADJind	autre
liu	NOMcom	lieu
al	PRE.DETdef	à.le
trauailh	NOMcom	travail
auoc	PRE	avec
fruit	NOMcom	fruit
.	PONfrt	.

De	PRE	de
ce	PROdem	ce
est	VERcjg	estre
ke	CONsub	que
et	CONcoo	et
cil	DETdem	cil
nobles	ADJqua	noble
preechieres	NOMcom	prêcheur
,	PONfbl	,
ki	PROrel	qui
conuoitet	VERcjg	convoiter
estre	VERinf	estre
desloiez	VERppe	délier
et	CONcoo	et
estre	VERinf	estre
auoc	PRE	avec
Crist	NOMpro	Christ
,	PONfbl	,
a	PRE	a
cui	PROrel	que
uiure	NOMcom	vivre
est	VERcjg	estre
Cristus	NOMpro	Christus
et	CONcoo	et
morir	VERinf	morir
gaains	NOMcom	gain
,	PONfbl	,
ki	PROrel	qui
les	DETdef	le
batailhes	NOMcom	bataille
des	PRE.DETdef	de.le
passions	NOMcom	passion
nient	ADVgen	néant
soulement	ADVgen	seulement
il	PROper	il
desiret	VERcjg	désirer
,	PONfbl	,
mais	CONcoo	mais
a	PRE	a
soffrir	VERinf	souffrir
icez	PROdem	cist
et	CONcoo	et
les	DETdef	le
altres	PROind	autre
ensprent	VERcjg	emprendre
:	PONfbl	:
en	PRE	en
Damais	NOMpro	Damas
quant	CONsub	cant
il	PROper	il
eut	VERcjg	avoir
sofferte	VERppe	souffrir
persecution	NOMcom	persécution
par	PRE	par
ke	CONsub	que
il	PROper	il
poist	VERcjg	peser
eschapeir	VERinf	échapper
,	PONfbl	,
il	PROper	il
quist	VERcjg	quérir
lo	DETdef	le
mur	NOMcom	mur
,	PONfbl	,
lo	DETdef	le
fun	NOMcom	fun
,	PONfbl	,
et	CONcoo	et
la	DETdef	le
corbilhe	NOMcom	corbeille
,	PONfbl	,
et	CONcoo	et
soi	PROper	soi
uolt	VERcjg	vouloir
estre	VERinf	estre
ius	ADVgen	jus
laissiet	VERppe	laisser
repunsement	ADVgen	reponsement
.	PONfrt	.

Disons	VERcjg	dire
nos	PROper	nos
dunkes	ADVgen	donc
Paulum	NOMpro	Paul
auoir	VERinf	avoir
cremut	VERppe	crémir
la	DETdef	le
mort	NOMcom	mort
,	PONfbl	,
cui	PROrel	que
il	PROper	il
meismes	ADJind	même
tesmonget	VERcjg	témoigner
por	PRE	por
l'	DETdef	le
amor	NOMcom	amor
de	PRE	de
Ihesu	NOMpro	Jésus
soi	PROper	soi
desireir	VERinf	désirer
?	PONfrt	?

Mais	CONcoo	mais
cant	CONsub	quand
il	PROper	il
en	PRE	en
cel	DETdem	cil
meisme	ADJind	même
liu	NOMcom	lieu
ueoit	VERcjg	voir
a	PRE	a
soi	PROper	soi
estre	VERinf	estre
menor	ADJqua	menor
fruit	NOMcom	fruit
et	CONcoo	et
grief	ADJqua	grief
trauailh	NOMcom	travail
,	PONfbl	,
si	ADVgen	si
soi	PROper	soi
gardat	VERcjg	garder
en	PRE	en
altre	DETind	autre
liu	NOMcom	lieu
a	PRE	a
trauailh	NOMcom	travail
auoc	PRE	avec
fruit	NOMcom	fruit
.	PONfrt	.

Quar	CONcoo	car
li	DETdef	le
forz	ADJqua	fort
combateres	NOMcom	combatteur
de	PRE	de
deu	NOMpro	Dieu
ne	ADVneg	ne
uolt	VERcjg	vouloir
pas	ADVneg	pas
estre	VERinf	estre
tenuz	VERppe	tenir
deuenz	PRE	devenz
les	DETdef	le
enclostres	NOMcom	encloître
,	PONfbl	,
il	PROper	il
quist	VERcjg	quérir
lo	DETdef	le
champ	NOMcom	champ
de	PRE	de
la	DETdef	le
batailhe	NOMcom	bataille
.	PONfrt	.

De	PRE	de
ce	PROdem	ce
est	VERcjg	estre
ke	CONsub	que
et	CONcoo	et
ciz	DETdem	cist
meismes	ADJind	même
honorables	ADJqua	honorable
Benoiz	NOMpro	Benoît
,	PONfbl	,
se	CONsub	se
tu	PROper	tu
uolentiers	ADVgen	volontiers
l'	PROper	il
os	VERcjg	oser
,	PONfbl	,
plus	ADVgen	plus
tost	ADVgen	tost
lo	PROper	le
conois	VERcjg	connaître
,	PONfbl	,
ke	CONsub	que
il	PROper	il
uiz	ADJqua	vif
laissat	VERcjg	laisser
ceaz	PROdem	cil
ki	PROrel	qui
ne	ADVneg	ne
porent	VERcjg	pöoir
pas	ADVneg	pas
estre	VERinf	estre
apris	VERppe	aprendre
,	PONfbl	,
ki	PROrel	qui
resuscitat	VERcjg	ressusciter
les	DETdef	le
pluisors	PROind	plusieurs
de	PRE	de
la	DETdef	le
mort	NOMcom	mort
de	PRE	de
l'	DETdef	le
anrme	NOMcom	âme
en	PRE	en
altres	DETind	autre
lius	NOMcom	lieu
.	PONfrt	.

Pirres	NOMpro	Pierre
.	PONfrt	.

Ensi	ADVgen	ainsi
est	VERcjg	estre
com	CONsub	come
tu	PROper	tu
ensenges	VERcjg	enseigner
,	PONfbl	,
et	CONcoo	et
la	DETdef	le
manifestations	NOMcom	manifestation
desclarcist	VERcjg	desclarcir
et	CONcoo	et
li	DETdef	le
parleirs	VERinf	parler
couenables	ADJqua	convenable
tesmoins	NOMcom	témoin
.	PONfrt	.

Mais	CONcoo	mais
ge	PROper	je
te	PROper	tu
proi	VERcjg	prier
,	PONfbl	,
ke	CONsub	que
repaires	VERcjg	repairer
al	PRE.DETdef	à.le
ordene	NOMcom	ordène
de	PRE	de
la	DETdef	le
narration	NOMcom	narration
de	PRE	de
la	DETdef	le
uie	NOMcom	vie
de	PRE	de
si	ADVgen	si
grant	ADJqua	grant
pere	NOMcom	père
.	PONfrt	.

Gregoires	NOMpro	Grégoire
.	PONfrt	.

Quant	CONsub	quand
li	DETdef	le
sainz	ADJqua	saint
hom	NOMcom	homme
longement	ADVgen	longuement
en	PRE	en
cele	DETdem	cil
meisme	ADJind	même
solteit	NOMcom	seuleté
creissoit	VERcjg	croître
en	PRE	en
halt	ADJqua	haut
par	PRE	par
uertuz	NOMcom	vertu
et	CONcoo	et
par	PRE	par
signes	NOMcom	signe
,	PONfbl	,
li	DETdef	le
pluisor	PROind	plusieurs
de	PRE	de
lui	PROper	il
en	PRE	en
cel	DETdem	cil
meisme	ADJind	même
liu	NOMcom	lieu
al	PRE.DETdef	à.le
seruise	NOMcom	service
del	PRE.DETdef	de
tot	ADVgen	tot
poissant	ADJqua	puissant
deu	NOMpro	Dieu
sont	VERcjg	estre
assembleit	VERppe	assembler
,	PONfbl	,
si	ADVgen	si
ke	CONsub	que
il	PROper	il
iloc	ADVgen	illuec
edifiat	VERcjg	édifier
doze	DETcar	douze
monstiers	NOMcom	moutier
a	PRE	a
l'	DETdef	le
aiue	NOMcom	aide
del	PRE.DETdef	de
tot	ADVgen	tot
poissant	ADJqua	puissant
Ihesu	NOMpro	Jésus
Crist	NOMpro	Christ
nostre	DETpos	notre
sanior	NOMcom	seigneur
,	PONfbl	,
es	PRE.PROrel	en.lequel
queiz	OUT	no_lem
il	PROper	il
astalat	VERcjg	astaller
doze	DETcar	douze
moines	NOMcom	moine
establiz	VERppe	établir
les	DETdef	le
peres	NOMcom	père
.	PONfrt	.

Mais	CONcoo	mais
un	DETndf	un
poi	PROind	peu
en	PROadv	en
retint	VERcjg	retenir
auoc	PRE	avec
soi	PROper	soi
,	PONfbl	,
les	PROrel	lequel
queiz	OUT	no_lem
il	PROper	il
iuiat	VERcjg	juger
encor	ADVgen	encore
en	PRE	en
la	DETdef	le
sue	ADJpos	sien
presence	NOMcom	présence
plus	ADVgen	plus
couenablement	ADVgen	convenablement
estre	VERinf	estre
apris	VERppe	aprendre
.	PONfrt	.

Dunkes	ADVgen	donc
comencierent	VERcjg	commencer
alsiment	ADVgen	aussiment
a	PRE	a
lui	PROper	il
curre	VERinf	courir
li	DETdef	le
noble	ADJqua	noble
et	CONcoo	et
li	DETdef	le
religious	ADJqua	religieux
del	PRE.DETdef	de
borc	NOMcom	bourg
de	PRE	de
Romme	NOMpro	Rome
,	PONfbl	,
et	CONcoo	et
doneir	VERinf	donner
lur	DETpos	leur
filz	NOMcom	fil
a	PRE	a
lui	PROper	il
,	PONfbl	,
por	PRE	por
norrir	VERinf	nourrir
al	PRE.DETdef	à.le
tot	ADVgen	tot
poissant	ADJqua	puissant
sanior	NOMcom	seigneur
.	PONfrt	.

Dunkes	ADVgen	donc
alsiment	ADVgen	aussiment
de	PRE	de
bone	ADJqua	bon
sperance	NOMcom	espérance
lur	DETpos	leur
esclates	NOMcom	éclate
Eutitius	NOMpro	Euthicius
donat	VERcjg	donner
Maurum	NOMpro	Maur
,	PONfbl	,
Tertullus	NOMpro	Tertullus
li	DETdef	le
patrices	NOMcom	patrice
donat	VERcjg	donner
Placidum	NOMpro	Placide
.	PONfrt	.

Des	PRE.PROrel	de.lequel
queiz	OUT	no_lem
Maurus	NOMpro	Maur
li	DETdef	le
plus	ADVgen	plus
iouenes	ADJqua	jeune
par	PRE	par
tant	ADVgen	tant
ke	CONsub	que
il	PROper	il
ualoit	VERcjg	valoir
de	PRE	de
bones	ADJqua	bon
constumes	NOMcom	coutume
,	PONfbl	,
si	ADVgen	si
comenzat	VERcjg	commencer
estre	VERinf	estre
aidieres	NOMcom	aidiere
de	PRE	de
son	DETpos	son
maistre	NOMcom	maître
;	PONfbl	;
mais	CONcoo	mais
Placidus	NOMpro	Placide
portoit	VERcjg	porter
encor	ADVgen	encore
les	DETdef	le
enfantins	ADJqua	enfantin
ans	NOMcom	an
de	PRE	de
bone	ADJqua	bon
enfance	NOMcom	enfance
.	PONfrt	.

Mais	CONcoo	mais
en	PRE	en
un	PROind	un
de	PRE	de
ceaz	DETdem	cil
monstiers	NOMcom	moutier
les	PROrel	lequel
queiz	OUT	no_lem
il	PROper	il
auoit	VERcjg	avoir
fait	VERppe	faire
enuiron	ADVgen	environ
d'	PRE	de
une	DETndf	un
part	NOMcom	part
et	CONcoo	et
d'	PRE	de
altre	PROind	autre
,	PONfbl	,
si	ADVgen	si
astoit	VERcjg	être
uns	DETndf	un
moines	NOMcom	moine
,	PONfbl	,
ki	PROrel	qui
ne	ADVneg	ne
pout	VERcjg	pouvoir
pas	ADVneg	pas
esteir	VERinf	ester
a	PRE	a
l'	DETdef	le
orison	NOMcom	oraison
,	PONfbl	,
mais	CONcoo	mais
manes	ADVgen	manois
ke	CONsub	que
li	DETdef	le
frere	NOMcom	frère
soi	PROper	soi
furent	VERcjg	estre
abaissiet	VERppe	abaisser
al	PRE.DETdef	à.le
estuide	NOMcom	estuide
de	PRE	de
l'	DETdef	le
orison	NOMcom	oraison
,	PONfbl	,
il	PROper	il
eissit	VERcjg	issir
fors	ADVgen	fors
,	PONfbl	,
et	CONcoo	et
de	PRE	de
uable	ADJqua	wable
pense	NOMcom	pense
faisoit	VERcjg	faire
alcunes	DETind	aucun
choses	NOMcom	chose
terrienes	ADJqua	terrien
et	CONcoo	et
trespassables	ADJqua	trespassable
.	PONfrt	.

Et	CONcoo	et
quant	CONsub	cant
il	PROper	il
souentes	ADJqua	souvent
foiz	NOMcom	foiz
astoit	VERcjg	être
somons	VERppe	semondre
de	PRE	de
son	DETpos	son
abeit	NOMcom	abbé
,	PONfbl	,
si	ADVgen	si
fut	VERcjg	être
meneiz	VERppe	mener
al	PRE.DETdef	à.le
homme	NOMcom	homme
de	PRE	de
deu	NOMpro	Dieu
.	PONfrt	.

Li	PROrel	lequel
queiz	OUT	no_lem
meismes	ADJind	même
alsiment	ADVgen	aussiment
sa	DETpos	son
folie	NOMcom	folie
durement	ADVgen	durement
chosat	VERcjg	choser
,	PONfbl	,
et	CONcoo	et
il	PROper	il
retorneiz	VERppe	retourner
al	PRE.DETdef	à.le
monstier	NOMcom	moutier
auisonkes	ADVgen	avisonques
par	PRE	par
dous	DETcar	deux
iors	NOMcom	jour
tenoit	VERcjg	tenir
la	DETdef	le
somonte	NOMcom	semonte
del	PRE.DETdef	de
homme	NOMcom	homme
deu	NOMpro	Dieu
;	PONfbl	;
quar	CONcoo	car
en	PRE	en
tierc	ADJord	tiers
ior	NOMcom	jour
a	PRE	a
son	DETpos	son
propre	ADJqua	propre
usage	NOMcom	usage
retorneiz	VERppe	retourner
,	PONfbl	,
comenzat	VERcjg	commencer
a	PRE	a
uaier	VERinf	voyer
el	PRE.DETdef	en
tens	NOMcom	temps
de	PRE	de
l'	DETdef	le
orison	NOMcom	oraison
.	PONfrt	.

La	DETrel	lequel
queile	OUT	no_lem
chose	NOMcom	chose
quant	CONsub	cant
fut	VERcjg	être
nuncie	VERppe	noncer
al	PRE.DETdef	à.le
serf	NOMcom	serf
deu	NOMpro	Dieu
del	PRE.DETdef	de
pere	NOMcom	père
de	PRE	de
cel	DETdem	cil
meisme	ADJind	même
monstier	NOMcom	moutier
cui	PROrel	que
il	PROper	il
auoit	VERcjg	avoir
establit	VERppe	établir
,	PONfbl	,
dunkes	ADVgen	donc
dist	VERcjg	dire
il	PROper	il
:	PONfbl	:
Ge	PROper	je
uieng	VERcjg	venir
et	CONcoo	et
par	PRE	par
moi	PROper	je
meismes	ADJind	même
l'	PROper	il
amenderai	VERcjg	amender
.	PONfrt	.

Et	CONcoo	et
quant	CONsub	cant
li	DETdef	le
hom	NOMcom	homme
de	PRE	de
deu	NOMpro	Dieu
astoit	VERcjg	être
uenuz	VERppe	venir
a	PRE	a
cel	DETdem	cil
meisme	ADJind	même
monstier	NOMcom	moutier
,	PONfbl	,
et	CONcoo	et
quant	CONsub	cant
a	PRE	a
