Suvent	ADVgen	souvent
par	PRE	par
baptisterie	NOMcom	baptistère
.	PONfrt	.

Cil	PROdem	cel
ki	PROrel	qui
Deu	NOMpro	Dieu
refuserent	VERcjg	refuser
,	PONfbl	,
furent	VERcjg	estre
ocis	VERppe	occire
,	PONfbl	,
ker	CONcoo	car
il	PROper	il
distrent:“Nus	ADJqua	distrentis
ne	ADVneg	ne
vulum	VERcjg	vouloir
pas	ADVneg	pas
aver	VERinf	avoir
cestui	DETdem	cist
rei	NOMcom	roi
sur	PRE	sur
nus.”La	ADJqua	nus
beste	NOMcom	beste
parlat	VERcjg	parler
,	PONfbl	,
ker	CONcoo	car
li	DETdef	le
paen	NOMcom	païen
se	PROper	soi
convertirent	VERcjg	convertir
à	PRE	à
Deu	NOMpro	Dieu
.	PONfrt	.

D.	PRE	de
:Jeo	NOMpro	<unk>eo
oi	VERcjg	avoir
quanque	PROrel	cant
jeo	PROper	je
vuil	VERcjg	vouloir
.	PONfrt	.

Mais	CONcoo	mais
pur	PRE	pour
quei	PROint	quoi
amenat	VERcjg	amener
Deus	NOMpro	Dieu
les	DETdef	le
treis	ADJcar	trois
reis	NOMcom	roi
od	PRE	o
nus	PROper	nous
?	PONfrt	?

M.	ETR	mil
:Ker	CONsub	car
il	PROper	il
volt	VERcjg	vouloir
traire	VERinf	traire
à	PRE	à
sei	PROper	soi
les	DETdef	le
treis	ADJcar	trois
parties	NOMcom	partie
del	PRE.DETdef	de
mund	NOMcom	monde
,	PONfbl	,
Asie	NOMpro	Asie
,	PONfbl	,
Affriche	NOMpro	Afriche
,	PONfbl	,
Europe	NOMpro	Europe
od	PRE	o
fei	NOMcom	foi
e	CONcoo	et
od	PRE	o
confessiun	NOMcom	confession
e	CONcoo	et
od	PRE	o
ovre	NOMcom	oeuvre
.	PONfrt	.

D.	PRE	de
:Pur	PRE	cour
quei	PROint	quoi
volt	VERcjg	vouloir
il	PROper	il
fuir	VERinf	fuir
plus	ADVgen	plus
en	PRE	en
Egipte	NOMpro	Égipte
que	CONsub	que
en	PRE	en
altre	DETind	autre
terre	NOMcom	terre
?	PONfrt	?

M.	PROcar	mille
:Pur	PRE	cour
ceo	PROdem	ce
qu'	PROrel	que
il	PROper	il
demostrat	VERcjg	démontrer
sei	PROper	soi
a	PRE	a
estre	VERinf	estre
le	DETdef	le
veir	NOMcom	voir
Moysen	NOMpro	Moïse
,	PONfbl	,
que	CONsub	que
si	ADVgen	si
cume	CONsub	comme
Moyses	NOMpro	Moise
delivrat	VERcjg	délivrer
le	DETdef	le
puple	NOMcom	peuple
Deu	NOMpro	Dieu
de	PRE	de
pharaun	NOMcom	paraon
e	CONcoo	et
de	PRE	de
Egipte	NOMpro	Égipte
elemenat	VERcjg	élémener
en	PRE	en
la	DETdef	le
terre	NOMcom	terre
de	PRE	de
promissiun	NOMcom	promission
,	PONfbl	,
issi	ADVgen	issi
delivrat	VERcjg	délivrer
il	PROper	il
sun	DETpos	son
puple	NOMcom	peuple
de	PRE	de
deable	NOMcom	diable
e	CONcoo	et
d'	PRE	de
enfern	NOMcom	enfer
e	CONcoo	et
sil	ADVgen.PROper	si.le
menat	VERcjg	mener
el	PRE.DETdef	en
regne	NOMcom	règne
de	PRE	de
beneurtet	NOMcom	bienheurté
,	PONfbl	,
e	CONcoo	et
puis	ADVgen	puis
apres	PRE	après
set	DETcar	sept
anz	NOMcom	an
fud	VERcjg	être
li	DETdef	le
puples	NOMcom	peuple
à	PRE	à
la	DETdef	le
terre	NOMcom	terre
de	PRE	de
Israel	NOMpro	Israël
.	PONfrt	.

D.	PRE	de
:Pur	PRE	cour
quei	PROint	quoi
ne	ADVneg	ne
fist	VERcjg	faire
Deus	NOMpro	Dieu
nul	DETind	nul
signe	NOMcom	signe
ne	CONcoo	ne
rien	PROind	rien
nen	ADVneg.PROper	ne.me
enseignat	VERcjg	enseigner
en	PRE	en
trente	DETcar	trente
anz	NOMcom	an
?	PONfrt	?

M.	ETR	mil
:Il	PROper	il
vint	VERcjg	venir
el	PRE.DETdef	en
munde	NOMcom	monde
e	CONcoo	et
pur	PRE	pour
ceo	PROdem	ce
volt	VERcjg	vouloir
primes	ADVgen	prim
faire	VERinf	faire
e	CONcoo	et
puis	ADVgen	puis
enseignier	VERinf	enseignier
,	PONfbl	,
si	ADVgen	si
cum	CONsub	comme
il	PROper	il
est	VERcjg	estre
dit	VERppe	dire
de	PRE	de
lui:“Deus	NOMcom	luisieus
fist	VERcjg	faire
e	CONcoo	et
puis	ADVgen	puis
enseignat.”Par	VERinf	enseignart
ceo	PROdem	ce
donat	VERcjg	donner
essample	NOMcom	exemple
que	CONsub	que
nuls	PROind	nul
nen	ADVneg.PROper	ne.me
ost	VERcjg	oster
devant	PRE	devant
trente	DETcar	trente
anz	NOMcom	an
aveir	VERinf	avoir
maistrie	NOMcom	maîtrie
sur	PRE	sur
altres	PROind	autre
.	PONfrt	.

D.	PONfbl	de
:Quant	CONsub	quand
en	PRE	en
lui	PROper	il
ert	VERcjg	être
tute	DETind	tout
plenté	NOMcom	plenté
de	PRE	de
divinitet	NOMcom	divinité
corporelment	ADVgen	corporellement
,	PONfbl	,
pur	PRE	pour
quei	PROint	quoi
fud	VERcjg	être
il	PROper	il
baptiziez	VERppe	baptiser
?	PONfrt	?

M.	PROcar	mille
:Pur	PRE	cour
ceo	PROdem	ce
que	CONsub	que
il	PROper	il
nus	PROper	nous
seintefiast	VERcjg	seignier
les	DETdef	le
ewes	NOMcom	eau
.	PONfrt	.

D.	PRE	de
:Pur	PRE	cour
quei	PROint	quoi
fud	VERcjg	être
il	PROper	il
baptiziez	VERppe	baptiser
en	PRE	en
ewe	NOMcom	eau
?	PONfrt	?

M.	DETpos	mon
:Ewe	NOMcom	auve
est	VERcjg	estre
contrariose	ADJqua	contrarios
à	PRE	à
feu	NOMcom	feu
,	PONfbl	,
e	CONcoo	et
que	PROint	que
est	VERcjg	estre
pechiez	NOMcom	pechié
fors	PRE	fors
feus	NOMcom	feu
?	PONfrt	?

Si	ADVgen	si
cume	CONsub	comme
ire	NOMcom	ire
est	VERcjg	estre
en	PRE	en
churage	NOMcom	chourage
,	PONfbl	,
issi	ADVgen	issi
est	VERcjg	estre
chuveitise	NOMcom	couvoitise
en	PRE	en
char	NOMcom	char
e	CONcoo	et
pur	PRE	pour
ceo	PROdem	ce
est	VERcjg	estre
penez	VERppe	pener
de	PRE	de
simple	ADJqua	simple
feu	NOMcom	feu
.	PONfrt	.

Pur	PRE	pour
ceo	PROdem	ce
que	PROrel	que
li	DETdef	le
feus	NOMcom	feu
seit	VERcjg	être
esteinz	VERppe	éteindre
,	PONfbl	,
fud	VERcjg	être
Deus	NOMpro	Dieu
baptiziez	VERppe	baptiser
en	PRE	en
ewe	NOMcom	eau
.	PONfrt	.

E	CONcoo	et
altre	DETind	autre
chose	NOMcom	chose
est	VERcjg	estre
:	PONfbl	:
Ewe	NOMpro	Euve
esteint	VERcjg	éteindre
seid	NOMcom	soif
,	PONfbl	,
rent	VERcjg	rendre
imagine	NOMcom	image
;	PONfbl	;
issi	ADVgen	issi
la	DETdef	le
grace	NOMcom	grâce
del	PRE.DETdef	de
seint	ADJqua	saint
espiriz	NOMcom	esprit
leved	VERcjg	lever
les	DETdef	le
pechiez	NOMcom	pechié
el	PRE.DETdef	en
baptisterie,seid	NOMcom	baptistès
d'	PRE	de
anme	NOMcom	âme
esteint	VERcjg	éteindre
par	PRE	par
la	DETdef	le
parole	NOMcom	parole
Deu	NOMpro	Dieu
,	PONfbl	,
imagene	NOMcom	image
Deu	NOMpro	Dieu
restablist	VERcjg	rétablir
par	PRE	par
culpe	NOMcom	coulpe
pardunee	VERppe	pardonner
.	PONfrt	.

D.	PRE	de
:Cum	CONsub	comme
il	PROper	il
ert	VERcjg	être
escrit	VERppe	écrire
de	PRE	de
lui	PROper	il
que	CONsub	que
il	PROper	il
ert	VERcjg	être
plus	ADVgen	plus
beals	ADJqua	beau
de	PRE	de
tuz	DETind	tous
humes	NOMcom	homme
,	PONfbl	,
ert	VERcjg	être
il	PROper	il
plus	ADVgen	plus
beals	ADJqua	beau
de	PRE	de
cors	NOMcom	corps
?	PONfrt	?

M.	CONcoo	mil
:Sulunc	PRE	selon
sa	DETpos	son
nature	NOMcom	nature
fud	VERcjg	être
il	PROper	il
tels	ADJind	tel
quels	PROrel.PROper	que.se
ilaparut	VERcjg	ilaper
el	PRE.DETdef	en
munt	NOMcom	mont
à	PRE	à
ses	DETpos	son
deciples	NOMcom	disciple
.	PONfrt	.

Mais	CONcoo	mais
pur	PRE	pour
ceo	PROdem	ce
que	CONsub	que
li	DETdef	le
hume	NOMcom	homme
ne	ADVneg	ne
poeient	VERcjg	pouvoir
suffrir	VERinf	souffrir
sa	DETpos	son
clartet	NOMcom	clarté
,	PONfbl	,
si	ADVgen	si
aparut	VERcjg	aparoir
despisables	ADJqua	dépisable
de	PRE	de
furme	NOMcom	forme
,	PONfbl	,
e	CONcoo	et
pur	PRE	pour
ceo	PROdem	ce
est	VERcjg	estre
dit:“Nus	VERppe	dit
le	PROper	il
veïmes	VERcjg	vëoir
senz	PRE	sans
bealté	NOMcom	beauté
.	PONfbl	.
”	PONpdr	”
D.	ETR	de
:Esteit	VERcjg	être
il	PROper	il
suffrables	ADJqua	souffrible
e	CONcoo	et
mortels	ADJqua	mortel
?	PONfrt	?

M.	DETcar	mille
:Passiuns	NOMcom	cassion
e	CONcoo	et
morz	VERppe	morir
est	VERcjg	estre
peine	NOMcom	peine
de	PRE	de
pechiet	NOMcom	péché
,	PONfbl	,
mais	CONcoo	mais
il	PROper	il
vint	VERcjg	venir
senz	PRE	sans
pechiet	NOMcom	péché
e	CONcoo	et
senz	PRE	sans
pechié	NOMcom	péché
vesquit	VERcjg	vivre
.	PONfrt	.

Pur	PRE	pour
ceo	PROdem	ce
sulunc	PRE	selon
sa	DETpos	son
nature	NOMcom	nature
fu	VERcjg	estre
il	PROper	il
nun	NOMcom	nom
suffrables	ADJqua	souffrible
e	CONcoo	et
nun	ADVneg	non
mortels	ADJqua	mortel
,	PONfbl	,
mais	CONcoo	mais
sulunc	PRE	selon
puissance	NOMcom	poissance
volt	VERcjg	vouloir
il	PROper	il
estre	VERinf	estre
suffrables	ADJqua	souffrible
e	CONcoo	et
mortels	ADJqua	mortel
.	PONfrt	.

D.	PRE	de
:Pur	PRE	cour
quei	PROint	quoi
fud	VERcjg	être
il	PROper	il
morz	VERppe	morir
?	PONfrt	?

M.	PONpga	mil
:Pur	PRE	cour
obedience	NOMcom	obédience
,	PONfbl	,
kar	CONcoo	car
il	PROper	il
fu	VERcjg	estre
obediens	ADJqua	obédient
jesque	PRE	jusque
à	PRE	à
la	DETdef	le
mort	NOMcom	mort
.	PONfrt	.

D.	ADVing	Dende
:Requist	VERcjg	croissir
il	PROper	il
altre	DETind	autre
chose	NOMcom	chose
fors	ADVgen	fors
mort	VERppe	mourir
?	PONfrt	?

M.	DETcar	mille
:Nenil	ADVgen	chanil
.	PONfrt	.

D.	PRE	de
:Pur	PRE	cour
quei	PROint	quoi
l'	PROper	il
ocistrent	VERcjg	occire
li	DETdef	le
judeu	NOMcom	juge
?	PONfrt	?

M.	PROcar	mille
:Pur	PRE	cour
ceo	PROdem	ce
qu'	PROrel	que
il	PROper	il
tint	VERcjg	tenir
justise	VERcjg	justicier
en	PRE	en
sa	DETpos	son
vie	NOMcom	vie
e	CONcoo	et
vertud	NOMcom	vertu
e	CONcoo	et
verited	NOMcom	vérité
.	PONfrt	.

Iceste	DETdem	cist
obedience	NOMcom	obédience
dut	VERcjg	devoir
humanitet	NOMcom	humanité
à	PRE	à
divinité	NOMcom	divinité
.	PONfrt	.

Iceste	PROdem	icest
requiert	VERcjg	requerre
Deus	NOMpro	Dieu
de	PRE	de
tute	DETind	tout
remnable	ADJqua	remanble
creature	NOMcom	créature
.	PONfrt	.

D.	PRE	de
:Quels	DETint	quel
perres	NOMcom	pierre
otriet	VERcjg	octroyer
unkes	ADVgen	onques
que	CONsub	que
huem	NOMcom	homme
li	PROper	il
ociet	VERcjg	occire
buen	ADJqua	bon
sun	DETpos	son
fiz	NOMcom	fils
,	PONfbl	,
se	CONsub	se
il	PROper	il
puet	VERcjg	pöoir
defendre	VERinf	défendre
?	PONfrt	?

M.	ETR	mil
:Cum	CONsub	comme
Deus	NOMpro	Dieu
vit	VERcjg	vëoir
sun	DETpos	son
fiz	NOMcom	fils
vuleir	VERinf	vouler
tan	ADVgen	tant
bone	ADJqua	bon
ovre	NOMcom	oeuvre
,	PONfbl	,
ceo	PROdem	ce
est	VERcjg	estre
combatresei	NOMcom	combattrese
od	PRE	o
deable	NOMcom	diable
e	CONcoo	et
delivrer	VERinf	delivrer
Adam	NOMpro	Adam
ki	PROrel	qui
ert	VERcjg	être
pris	VERppe	prendre
,	PONfbl	,
si	ADVgen	si
li	PROper	il
otriat	VERcjg	octroyer
que	CONsub	que
il	PROper	il
fesist	VERcjg	faire
cele	DETdem	cil
bataille	NOMcom	bataille
.	PONfrt	.

D.	PRE	de
:Chument	ADVint	chomment
volt	VERcjg	vouloir
Deus	NOMpro	Dieu
duner	VERinf	donner
noble	ADJqua	noble
chose	NOMcom	chose
pur	PRE	pour
felunesse	NOMcom	félonesse
?	PONfrt	?

M.	ETR	mil
:Ker	CONcoo	car
li	DETdef	le
pesmes	ADJqua	pesme
deables	NOMcom	diable
aveit	VERcjg	avoir
suduit	VERppe	suduire
li	DETdef	le
simple	ADJqua	simple
hume	NOMcom	homme
,	PONfbl	,
e	CONcoo	et
pur	PRE	pour
ceo	PROdem	ce
ert	VERcjg	être
bien	ADVgen	bien
que	CONsub	que
li	DETdef	le
nobles	NOMcom	noble
fust	VERcjg	estre
dunez	VERppe	donner
pur	PRE	pour
le	DETdef	le
felun	NOMcom	félon
,	PONfbl	,
ki	PROrel	qui
venquist	VERcjg	vaincre
le	DETdef	le
felun	NOMcom	félon
e	CONcoo	et
restablist	VERcjg	rétablir
hume	NOMcom	homme
là	ADVgen	là
dunt	PROrel	dont
il	PROper	il
ert	VERcjg	être
chaez	VERppe	choir
.	PONfrt	.

Maiss	CONcoo	mais
issi	ADVgen	issi
demostrat	VERcjg	démontrer
Deus	NOMpro	Dieu
sa	DETpos	son
charité	NOMcom	charité
al	PRE.DETdef	à.le
munde	NOMcom	monde
,	PONfbl	,
cum	CONsub	comme
il	PROper	il
est	VERcjg	estre
dit:“Il	ADJqua	ditil
n'	ADVneg	ne
esparnjat	VERcjg	épargner
pas	ADVneg	pas
à	PRE	à
sun	DETpos	son
propre	ADJqua	propre
fiz	NOMcom	fils
,	PONfbl	,
mais	CONcoo	mais
pur	PRE	pour
nus	PROper	nous
tuz	PROind	tous
le	PROper	il
livrat	VERcjg	livrer
à	PRE	à
mort	NOMcom	mort
.	PONfbl	.
”	PONpdr	”
D.	NOMcom	die
:E	CONsub	<unk>
se	CONsub	se
li	DETdef	le
fiz	NOMcom	fils
livrat	VERcjg	livrer
sei	PROper	soi
meisme	ADJind	même
pur	PRE	pour
nus	PROper	nous
,	PONfbl	,
que	PROint	que
pechat	VERcjg	pécher
Judas	NOMpro	Judas
kil	PROrel.PROper	qui.le
traït	VERppe	trahir
?	PONfrt	?

M.	ADVsub	moulis
:Li	DETdef	ci
perres	NOMcom	pierre
livrat	VERcjg	livrer
le	DETdef	le
fiz	NOMcom	fils
e	CONcoo	et
li	DETdef	le
fiz	NOMcom	fils
sei	PROper	soi
meisme	ADJind	même
par	PRE	par
charited	NOMcom	charité
e	CONcoo	et
Judas	NOMpro	Judas
le	PROper	il
traït	VERcjg	trahir
par	PRE	par
chuveitise	NOMcom	couvoitise
.	PONfrt	.

D.	PRE	de
:Pur	PRE	cour
quei	PROint	quoi
volt	VERcjg	vouloir
il	PROper	il
murir	VERinf	mourir
en	PRE	en
fust	NOMcom	fust
?	PONfrt	?

M.	PROcar	mille
:Pur	PRE	cour
ceo	PROdem	ce
qu'	CONsub	que
il	PROper	il
venquist	VERcjg	vaincre
celui	PROdem	cel
ki	PROrel	qui
venquiet	VERcjg	vaincre
par	PRE	par
le	DETdef	le
fust	NOMcom	fust
e	CONcoo	et
raensist	VERcjg	raiembre
Adam	NOMpro	Adam
.	PONfrt	.

D.	PRE	de
:Pur	PRE	cour
quei	PROint	quoi
en	PRE	en
la	DETdef	le
cruiz	NOMcom	croix
?	PONfrt	?

M.	PROcar	mille
:Pur	PRE	cour
ceo	PROdem	ce
qu'	CONsub	que
il	PROper	il
salvast	VERcjg	sauver
le	DETdef	le
mund	NOMcom	monde
de	PRE	de
quatre	DETcar	quatre
parz	NOMcom	part
.	PONfrt	.

D.	PROint	de.le
:Valut	VERcjg	valoir
sa	DETpos	son
mort	NOMcom	mort
à	PRE	à
veintre	VERinf	vaincre
toz	DETind	tot
pechiez	NOMcom	pechié
?	PONfrt	?

M.	ETR	mil
:Oïl	ADVgen	ci
,	PONfbl	,
tuz	PROind	tous
les	PROper	il
venquiet	VERcjg	vaincre
.	PONfrt	.

D.	ETR	de
:Prove	VERcjg	crover
le	PROper	il
.	PONfrt	.

M.	DETcar	mille
:Volentiers.Se	ADJqua	volentiers
Cristus	NOMpro	Christus
esteit	VERcjg	être
devant	PRE	devant
tei	PROper	toi
e	CONcoo	et
alquuns	PROind	alquent
te	PROper	tu
desist:“Oci	VERcjg	desistre
le	PROper	il
,	PONfbl	,
u	PROrel	où
tuz	DETind	tous
li	DETdef	le
mundes	NOMcom	monde
perirat	VERcjg	périr
”	PONpdr	”
,	PONfbl	,
ocireis	VERcjg	occire
le	PROper	il
tu	PROper	tu
pur	PRE	pour
tut	DETind	tout
le	DETdef	le
munde	NOMcom	monde
salver	VERinf	sauver
?	PONfrt	?

D.	PRE	de
:Nenil	NOMcom	chanil
.	PONfrt	.

M.	ADVint	mouint
:Pur	PRE	cour
quei	PROint	quoi
?	PONfrt	?

D.	PRE	de
:Ker	CONcoo	car
il	PROper	il
est	VERcjg	estre
mieldres	ADJqua	meilleur
que	CONsub	que
tuz	DETind	tous
li	DETdef	le
mundes	NOMcom	monde
.	PONfrt	.

M.	CONcoo	mil
:Si	ADVgen	si
come	CONsub	come
sa	DETpos	son
vie	NOMcom	vie
est	VERcjg	estre
plus	ADVgen	plus
digne	ADJqua	digne
de	PRE	de
tut	DETind	tout
le	DETdef	le
munde	NOMcom	monde
,	PONfbl	,
ensement	ADVgen	ensement
est	VERcjg	estre
sa	DETpos	son
mort	NOMcom	mort
plus	ADVgen	plus
preciose	ADJqua	précieux
e	CONcoo	et
pur	PRE	pour
ceo	PROdem	ce
suffist	VERcjg	suffire
à	PRE	à
la	DETdef	le
redemptiun	NOMcom	rédemption
de	PRE	de
tuz	PROind	tous
.	PONfrt	.

D.	PRE	de
:Que	PROint	que
li	PROper	il
donat	VERcjg	donner
ses	DETpos	son
perres	NOMcom	pierre
pur	PRE	pour
sa	DETpos	son
mort	NOMcom	mort
?	PONfrt	?

M.	ADVint	mouint
:Que	PROint	que
li	PROper	il
dut	VERcjg	devoir
il	PROper	il
duner	VERinf	donner
,	PONfbl	,
cum	CONsub	comme
tutes	DETind	tous
choses	NOMcom	chose
al	PRE.DETdef	à.le
perre	NOMcom	père
erent	VERcjg	être
al	PRE.DETdef	à.le
fiz	NOMcom	fils
,	PONfbl	,
si	ADVgen	si
cume	CONsub	comme
dit	VERcjg	dire
escriture:“Fiz	VERppe	écriture
,	PONfbl	,
tutes	DETind	tous
les	DETdef	le
meies	ADJpos	mien
choses	NOMcom	chose
sunt	VERcjg	être
tues	ADJpos	tien
”	PONpdr	”
?	PONfrt	?

D.	PRE	de
:Dunt	PROint	cont
ne	ADVneg	ne
pout	VERcjg	pouvoir
il	PROper	il
doner	VERinf	doner
le	DETdef	le
luier	NOMcom	loyer
de	PRE	de
sa	DETpos	son
mort	NOMcom	mort
à	PRE	à
qui	PROrel	que
il	PROper	il
volt	VERcjg	vouloir
?	PONfrt	?

M.	PROcar	mille
:Si	ADVgen	si
pout	VERcjg	pouvoir
e	CONcoo	et
pur	PRE	pour
ceo	PROdem	ce
le	PROper	il
dunat	VERcjg	donner
à	PRE	à
hume	NOMcom	homme
pur	PRE	pour
qui	PROrel	que
il	PROper	il
suffri	VERcjg	souffrir
tutes	DETind	tous
cez	DETdem	cist
choses	NOMcom	chose
:	PONfbl	:
Pur	PRE	pour
passiun	NOMcom	passion
nunsuffrance	NOMcom	nonsoffrance
,	PONfbl	,
pur	PRE	pour
mort	VERppe	mourir
nunmortalitet	NOMcom	nonmortalité
,	PONfbl	,
pur	PRE	pour
trespassement	NOMcom	trépassement
durable	ADJqua	durable
vie	NOMcom	vie
.	PONfrt	.

D.	PRE	de
:Quantes	DETint	cant
hures	NOMcom	heure
fud	VERcjg	être
il	PROper	il
morz	VERppe	morir
?	PONfrt	?

M.	PROcar	mille
:Quarante	PROcar	quarante
.	PONfrt	.

D.	PRE	de
:Pur	PRE	cour
quei	PROint	quoi
?	PONfrt	?

M.	PROcar	mille
:Pur	PRE	cour
ceo	PROdem	ce
que	CONsub	que
il	PROper	il
salvast	VERcjg	sauver
les	DETdef	le
parties	NOMcom	partie
del	PRE.DETdef	de
munde	NOMcom	monde
qui	PROrel	que
esteient	VERcjg	être
mortes	VERppe	morir
.	PONfrt	.

D.	PRE	de
:Pur	PRE	cour
quei	PROint	quoi
le	PROper	il
crucifierent	VERcjg	crucifier
il	PROper	il
?	PONfrt	?

M.	ETR	mil
:Ker	CONcoo	car
il	PROper	il
volt	VERcjg	vouloir
murir	VERinf	mourir
pur	PRE	pour
judeus	ADJqua	judeux
e	CONcoo	et
pur	PRE	pour
paiens	NOMcom	païen
,	PONfbl	,
e	CONcoo	et
li	DETdef	le
judeu	NOMcom	juge
purparlerent	VERcjg	pourparler
sa	DETpos	son
mort	NOMcom	mort
e	CONcoo	et
li	DETdef	le
paen	NOMcom	païen
le	PROper	il
crucifierent	VERcjg	crucifier
.	PONfrt	.

D.	PRE	de
:Pur	PRE	cour
quei	PROint	quoi
jut	VERcjg	jesir
il	PROper	il
el	PRE.DETdef	en
sepulchre	NOMcom	sépulcre
dous	DETcar	deux
nuiz	NOMcom	nuit
e	CONcoo	et
un	DETndf	un
jur	NOMcom	jour
?	PONfrt	?

M.	DETcar	mille
:Dous	DETcar	ceux
nuiz	NOMcom	nuit
signefient	VERcjg	signifier
noz	DETpos	notre
dous	ADJcar	deux
morz	NOMcom	mort
,	PONfbl	,
une	PROind	un
de	PRE	de
cors	NOMcom	corps
,	PONfbl	,
altred'anme.Li	ADVgen	autredame
jurz	NOMcom	jour
signefie	VERcjg	signefier
la	DETdef	le
veire	ADJqua	vair
mort	NOMcom	mort
qui	PROrel	que
fut	VERcjg	être
lumiere	NOMcom	lumière
de	PRE	de
nostre	DETpos	notre
mort	NOMcom	mort
.	PONfrt	.

Une	PROind	un
en	PROadv	en
tolit	VERcjg	tolir
,	PONfbl	,
altre	PROind	autre
en	PROadv	en
guerpit	VERcjg	guerpir
à	PRE	à
ses	DETpos	son
esliz	VERppe	eslire
.	PONfrt	.

D.	PRE	de
:U	PROint	où
alat	VERcjg	aller
s'	DETpos	son
anme	NOMcom	âme
enpres	PRE	emprès
sa	DETpos	son
mort	NOMcom	mort
?	PONfrt	?

M.	ETR	mil
:En	NOMcom	<unk>
pareis	NOMcom	paroi
,	PONfbl	,
si	ADVgen	si
cum	CONsub	comme
il	PROper	il
dist	VERcjg	dire
al	PRE.DETdef	à.le
larrun:“Ui	NOMcom	larron
serras	VERcjg	sëoir
od	PRE	o
mei	PROper	moi
en	PRE	en
pareis	NOMcom	paroi
.	PONfbl	.
”	PONpdr	”
D.	PRE	de
:Quant	CONsub	quand
descendit	VERcjg	descendre
il	PROper	il
en	PRE	en
enfer	NOMcom	enfer
?	PONfrt	?

M.	ETR	mil
:A	PRE	<unk>
mie	ADJqua	mi
nuit	NOMcom	nuit
de	PRE	de
la	DETdef	le
resurrectiun	NOMcom	résurrection
,	PONfbl	,
à	PRE	à
icel	DETdem	cil
hure	NOMcom	heure
que	PROrel	que
li	DETdef	le
angles	NOMcom	ange
deguastat	VERcjg	déguster
Egipte	NOMpro	Égipte
.	PONfrt	.

A	PRE	a
icel	DETdem	cil
hure	NOMcom	heure
despuillat	VERcjg	dépouiller
Deus	DETcar	deus
enfern	NOMcom	enfer
e	CONcoo	et
od	PRE	o
victorie	NOMcom	victoire
s'	PROper	soi
en	PROadv	en
repeirat	VERcjg	repairer
e	CONcoo	et
cel	PROdem	cil
qu'	PROrel	que
il	PROper	il
prist	VERcjg	prendre
là	ADVgen	là
,	PONfbl	,
mist	VERcjg	mettre
en	PRE	en
pareis	NOMcom	paroi
.	PONfrt	.

Sun	DETpos	son
cors	NOMcom	corps
reprist	VERcjg	reprendre
el	PRE.DETdef	en
sepulchre	NOMcom	sépulcre
ki	PROrel	qui
ert	VERcjg	être
morz	VERppe	morir
.	PONfrt	.

Alquant	PROind	alquant
dient	VERcjg	dire
que	CONsub	que
il	PROper	il
fud	VERcjg	être
ee	CONcoo	et
enfern	NOMcom	enfer
od	PRE	o
les	DETdef	le
esliz	VERppe	eslire
dès	PRE	dès
la	DETdef	le
mort	NOMcom	mort
jesqu'à	PRE	jusque
la	DETdef	le
resurrectiun	NOMcom	résurrection
.	PONfrt	.

D.	PRE	de
:Pur	PRE	cour
quei	PROint	quoi
ne	ADVneg	ne
resurst	VERcjg	ressourdre
il	PROper	il
isnelement	ADVgen	isnellement
apres	PRE	après
sa	DETpos	son
mort	NOMcom	mort
?	PONfrt	?

M.	PROcar	mille
:Pur	PRE	cour
ceo	PROdem	ce
qu'	PROrel	que
il	PROper	il
deïssent	VERcjg	dire
que	CONsub	que
il	PROper	il
ne	ADVneg	ne
fust	VERcjg	estre
pas	ADVneg	pas
morz	VERppe	morir
,	PONfbl	,
se	CONsub	se
il	PROper	il
resursist	VERcjg	ressourir
plus	ADVgen	plus
tost	ADVgen	tost
,	PONfbl	,
e	CONcoo	et
s'	CONsub	se
il	PROper	il
plus	ADVgen	plus
demurast	VERcjg	demeurer
à	PRE	à
surdre	VERinf	sourdre
,	PONfbl	,
il	PROper	il
dutassent	VERcjg	douter
de	PRE	de
lui	PROper	il
.	PONfrt	.

D.	PRE	de
:Pur	PRE	cour
quei	PROint	quoi
resurst	VERcjg	ressourdre
il	PROper	il
tant	ADVgen	tant
tost	ADVgen	tost
?	PONfrt	?

M.	PROcar	mille
:Pur	PRE	cour
ceo	PROdem	ce
qu'	CONsub	que
il	PROper	il
confortast	VERcjg	conforter
cels	PROdem	cil
qui	PROrel	que
erent	VERcjg	être
dolent	ADJqua	dolent
de	PRE	de
sa	DETpos	son
mort	NOMcom	mort
.	PONfrt	.

D.	PRE	de
:Pur	PRE	cour
quei	PROint	quoi
resurst	VERcjg	ressourdre
il	PROper	il
le	DETdef	le
premerain	ADJqua	premerain
jur	NOMcom	jour
de	PRE	de
la	DETdef	le
semaine	NOMcom	semaine
?	PONfrt	?

M.	PROcar	mille
:Pur	PRE	cour
ceo	PROdem	ce
que	CONsub	que
il	PROper	il
renuvelast	VERcjg	renouveler
le	DETdef	le
munde	NOMcom	monde
en	PRE	en
cel	DETdem	cil
jor	NOMcom	jor
que	PROrel	que
il	PROper	il
l'	PROper	il
aveit	VERcjg	avoir
criet	VERppe	crier
.	PONfrt	.

D.	PRE	de
:Pur	PRE	cour
quei	PROint	quoi
resurst	VERcjg	ressourdre
il	PROper	il
al	PRE.DETdef	à.le
tier	ADJord	tier
jur	NOMcom	jour
de	PRE	de
sa	DETpos	son
passiun	NOMcom	passion
?	PONfrt	?

