CHRONIQUE	NOMcom	chonneur
Guillaume	NOMpro	Guillaume
de	PRE	de
Flavi	NOMpro	Flavi
.	PONfrt	.

Et	CONcoo	et
certain	DETind	certain
temps	NOMcom	temps
après	ADVgen	après
,	PONfbl	,
ledit	DETcom	ledit
messire	NOMcom	seignor
Jehan	NOMpro	Jean
de	PRE	de
Thalebot	NOMpro	Talebot
retourna	VERcjg	retourner
pour	PRE	pour
la	DETdef	le
seconde	ADJord	second
fois	NOMcom	fois
et	CONcoo	et
ravitailla	VERcjg	ravitailler
arrière	ADVgen	ariere
de	PRE	de
chief	NOMcom	chief
ladicte	DETcom	ladit
ville	NOMcom	ville
et	CONcoo	et
lesdiz	DETcom	ledit
asségiés	NOMcom	assegé
,	PONfbl	,
de	PRE	de
foison	NOMcom	foison
de	PRE	de
vivres	NOMcom	vivre
et	CONcoo	et
d'	PRE	de
aulcuns	DETind	aucun
engiens	NOMcom	engin
et	CONcoo	et
habillemens	NOMcom	habillement
de	PRE	de
guerre	NOMcom	guerre
.	PONfrt	.

Et	CONcoo	et
à	PRE	à
chescune	DETind	chacun
fois	NOMcom	fois
y	PROadv	y
laissoit	VERcjg	laisser
une	DETndf	un
partie	NOMcom	partie
de	PRE	de
ses	DETpos	son
gens	NOMcom	gens
,	PONfbl	,
et	CONcoo	et
remenoit	VERcjg	remanoir
avec	PRE	avec
luy	PROper	lui
ceulx	PROdem	celui
qui	PROrel	que
estoient	VERcjg	être
navrés	VERppe	navrer
ou	CONcoo	o
malades	ADJqua	malade
.	PONfrt	.

Et	CONcoo	et
comme	CONsub	comme
par	PRE	par
avant	ADVgen	avant
,	PONfbl	,
après	PRE	après
ledit	DETcom	ledit
ravitaillement	NOMcom	ravitaillement
s'	PROper	soi
en	PROadv	en
retourna	VERcjg	retourner
sans	PRE	sans
avoir	VERinf	avoir
aulcun	DETind	aucun
empeschement	NOMcom	empeschement
.	PONfrt	.

Toutefois	ADVgen	toutefois
,	PONfbl	,
le	DETdef	le
Roy	NOMcom	roi
véant	VERppa	voir
les	DETdef	le
manières	NOMcom	manière
que	PROrel	que
tenoient	VERcjg	tenir
sesdiz	DETcom	sondit
adversaires	NOMcom	adversaire
,	PONfbl	,
ayant	VERppa	avoir
considéracion	NOMcom	considération
que	CONsub	que
celui	DETdem	cel
siège	NOMcom	siège
porroit	VERcjg	pöoir
estre	VERinf	estre
long	ADJqua	long
par	PRE	par
le	DETdef	le
moyen	NOMcom	moyen
des	PRE.DETdef	de.le
vivres	NOMcom	vivre
qu'	PROrel	que
on	PROind	on
amenoit	VERcjg	amener
en	PRE	en
ladicte	DETcom	ladit
ville	NOMcom	ville
de	PRE	de
Pontoise	NOMpro	Pontoise
de	PRE	de
jour	NOMcom	jour
en	PRE	en
jour	NOMcom	jour
,	PONfbl	,
en	PROadv	en
estoit	VERcjg	estre
moult	ADVgen	moult
mérancolieux	ADJqua	marancolieux
et	CONcoo	et
desplaisant	VERppa	déplaire
.	PONfrt	.

Nientmains	ADVgen	néanment
il	PROper	il
,	PONfbl	,
de	PRE	de
sa	DETpos	son
personne	NOMcom	personne
,	PONfbl	,
faisoit	VERcjg	faire
très	ADVgen	très
grand	ADJqua	grand
diligence	NOMcom	dilijance
d	PRE	de
e	CONcoo	et
faire	VERinf	faire
fortifier	VERinf	fortifier
ses	DETpos	son
bastilles	NOMcom	bâtille
,	PONfbl	,
comme	CONsub	comme
de	PRE	de
les	PROper	il
pourveoir	VERinf	pourvëoir
de	PRE	de
vivres	NOMcom	vivre
et	CONcoo	et
aultres	DETind	autre
besongnes	NOMcom	besogne
nécessaires	ADJqua	nécessaire
pour	PRE	pour
eulx	PROper	eux
deffendre	VERinf	défendre
,	PONfbl	,
se	CONsub	se
ainsy	ADVgen	ainsi
advenoit	VERcjg	advenir
qu'	CONsub	que
on	PROind	on
les	PROper	il
assaillist	VERcjg	assaillir
.	PONfrt	.

Comment	ADVsub	comment
le	DETdef	le
duc	NOMcom	duc
d'	PRE	de
Yorch	NOMpro	Iorc
,	PONfbl	,
souverain	ADJqua	souverain
gouverneur	NOMcom	gouverneur
de	PRE	de
Normendie	NOMpro	Normandie
pour	PRE	pour
le	DETdef	le
roy	NOMcom	roi
d'	PRE	de
Angleterre	NOMpro	Angleterre
,	PONfbl	,
vint	VERcjg	venir
vers	PRE	vers
la	DETdef	le
ville	NOMcom	ville
de	PRE	de
Pontoise	NOMpro	Pontoise
pour	PRE	pour
cuidier	VERinf	cuidier
lever	VERinf	lever
le	DETdef	le
siège	NOMcom	siège
du	PRE.DETdef	de.le
roy	NOMcom	roi
de	PRE	de
France	NOMpro	France
.	PONfrt	.

Ou	PRE.DETdef	en.le
temps	NOMcom	temps
dessusdit	VERcjg	dessousir
,	PONfbl	,
le	DETdef	le
duc	NOMcom	duc
d'	PRE	de
Yorch	NOMpro	Iorc
,	PONfbl	,
qui	PROrel	que
estoit	VERcjg	estre
chief	NOMcom	chief
pour	PRE	pour
la	DETdef	le
guerre	NOMcom	guerre
et	CONcoo	et
lieutenant	NOMcom	lieutenant
général	ADJqua	général
pour	PRE	pour
le	DETdef	le
roy	NOMcom	roi
Henri	NOMpro	Henri
d'	PRE	de
Angleterre	NOMpro	Angleterre
quand	CONsub	quand
ès	PRE.DETdef	en.le
marches	NOMcom	marche
de	PRE	de
France	NOMpro	France
et	CONcoo	et
de	PRE	de
Normendie	NOMpro	Normandie
,	PONfbl	,
avoit	VERcjg	avoir
assemblé	VERppe	assembler
de	PRE	de
six	PROcar	six
à	PRE	à
sept	DETcar	sept
mil	DETcar	mille
combatans	NOMcom	combattant
.	PONfrt	.

Entre	PRE	entre
lesquelz	PROrel	lequel
estoient	VERcjg	être
,	PONfbl	,
les	DETdef	le
seigneurs	NOMcom	seigneur
d'	PRE	de
Escalles	NOMpro	Escalles
et	CONcoo	et
de	PRE	de
Thaleboth	NOMpro	Talebot
,	PONfbl	,
messire	NOMcom	seignor
Richard	NOMpro	Richard
d'	PRE	de
Oudeville	NOMpro	Oudeville
,	PONfbl	,
qui	PROrel	que
avoit	VERcjg	avoir
espousé	VERppe	esposer
la	DETdef	le
duchesse	NOMcom	douche
de	PRE	de
Bethfort	NOMpro	Bethfort
,	PONfbl	,
seur	PRE	sur
à	PRE	à
Loys	NOMpro	Loeïs
de	PRE	de
Luxembourg	NOMpro	Luxemorg
,	PONfbl	,
conte	NOMcom	conte
de	PRE	de
SainlPol	NOMpro	Sainlol
,	PONfbl	,
et	CONcoo	et
aulcuns	DETind	aucun
autres	ADJind	autre
capitaines	NOMcom	capitaine
de	PRE	de
Rouen	NOMpro	Rouen
,	PONfbl	,
dont	PROrel	dont
plus	ADVgen	plus
avant	ADVgen	avant
ne	ADVneg	ne
suis	VERcjg	être
informé	VERppe	informer
des	PRE.DETdef	de.le
noms	NOMcom	nom
.	PONfrt	.

Et	CONcoo	et
avoient	VERcjg	avoir
avec	PRE	avec
eulx	PROper	eux
très	ADVgen	très
grand	ADJqua	grand
nombre	NOMcom	nombre
de	PRE	de
chars	NOMcom	chair
,	PONfbl	,
charettes	NOMcom	charrette
et	CONcoo	et
chevaulx	NOMcom	cheval
chargiés	VERppe	charger
de	PRE	de
vivres	NOMcom	vivre
et	CONcoo	et
artilleries	NOMcom	artillerie
;	PONfbl	;
et	CONcoo	et
si	ADVgen	si
avoit	VERcjg	avoir
grand	ADJqua	grand
bestail	NOMcom	bestail
.	PONfrt	.

Si	ADVgen	si
se	PROper	soi
mirent	VERcjg	mettre
en	PRE	en
chemin	NOMcom	chemin
en	PRE	en
moult	ADVgen	moult
belle	ADJqua	beau
ordonnance	NOMcom	ordonnance
,	PONfbl	,
entour	PRE	entour
le	DETdef	le
mijullet	NOMcom	mijulet
,	PONfbl	,
et	CONcoo	et
de	PRE	de
Rouen	NOMpro	Rouen
,	PONfbl	,
par	PRE	par
aulcunes	DETind	aucun
journées	NOMcom	journée
,	PONfbl	,
vinrent	VERcjg	venir
devers	PRE	devers
Pontoise	NOMpro	Pontoise
,	PONfbl	,
ledit	DETcom	ledit
duc	NOMcom	duc
d'	PRE	de
Yorch	NOMpro	Iorc
et	CONcoo	et
ses	DETpos	son
gens	NOMcom	gens
.	PONfrt	.

Et	CONcoo	et
faisoit	VERcjg	faire
l'	DETdef	le
avant	ADVgen	avant
garde	NOMcom	garde
,	PONfbl	,
à	PRE	à
tout	DETind	tout
trois	DETcar	trois
mil	DETcar	mille
combatans	NOMcom	combattant
,	PONfbl	,
messire	NOMcom	seignor
Jehan	NOMpro	Jean
de	PRE	de
Thalebot	NOMpro	Talebot
.	PONfrt	.

Si	ADVgen	si
se	PROper	soi
loga	VERcjg	loger
ledit	DETcom	ledit
duc	NOMcom	duc
à	PRE	à
Cenery	NOMpro	Chenéry
,	PONfbl	,
à	PRE	à
demie	ADJqua	demi
lieue	NOMcom	lieue
près	ADVgen	près
de	PRE	de
ladicte	DETcom	ladit
ville	NOMcom	ville
de	PRE	de
Pontoise	NOMpro	Pontoise
.	PONfrt	.

Et	CONcoo	et
l'	DETdef	le
avant	ADJqua	avant
garde	NOMcom	garde
se	PROper	soi
loga	VERcjg	loger
à	PRE	à
une	DETndf	un
ville	NOMcom	ville
nommée	VERppe	nommer
Hetonville	NOMpro	Hetoville
.	PONfrt	.

Ouquel	PRE.DETrel	en.lequel
logis	NOMcom	logi
ils	PROper	il
furent	VERcjg	estre
par	PRE	par
trois	DETcar	trois
jours	NOMcom	jour
et	CONcoo	et
ravitaillèrent	VERcjg	ravitailler
ladicte	DETcom	ladit
ville	NOMcom	ville
très	ADVgen	très
habondamment	ADVgen	habondamment
de	PRE	de
pluiseurs	DETind	plusieurs
manières	NOMcom	manière
de	PRE	de
vivres	NOMcom	vivre
.	PONfrt	.

Et	CONcoo	et
adonc	ADVgen	adonc
firent	VERcjg	faire
scavoir	VERinf	savoir
au	PRE.DETdef	a
Roy	NOMcom	roi
qu'	CONsub	que
ilz	PROper	il
estoient	VERcjg	être
venus	VERppe	venir
pour	PRE	pour
le	PROper	il
combatre	VERinf	combattre
et	CONcoo	et
toute	DETind	tout
sa	DETpos	son
puissance	NOMcom	poissance
,	PONfbl	,
se	CONsub	se
il	PROper	il
se	PROper	soi
vouloit	VERcjg	vouloir
mettre	VERinf	mettre
aux	PRE.DETdef	à.le
champs	NOMcom	champ
contre	PRE	contre
eulx	PROper	eux
.	PONfrt	.

Mais	CONcoo	mais
le	DETdef	le
Roy	NOMcom	roi
n'	ADVneg	ne
eut	VERcjg	avoir
point	ADVneg	point
conseil	NOMcom	conseil
de	PRE	de
ce	PROdem	ce
faire	VERinf	faire
,	PONfbl	,
ains	ADVgen	ains
luy	PROper	lui
fut	VERcjg	être
dit	VERppe	dire
et	CONcoo	et
remoustré	VERppe	rémontrer
comme	CONsub	comme
aultre	DETind	autre
fois	NOMcom	fois
par	PRE	par
ceulx	PROdem	celui
de	PRE	de
son	DETpos	son
grand	ADJqua	grand
conseil	NOMcom	conseil
,	PONfbl	,
qu'	CONsub	que
il	PROper	il
seroit	VERcjg	estre
mal	ADVgen	mal
consillié	VERppe	consiller
de	PRE	de
adventurer	VERinf	adventurer
sa	DETpos	son
personne	NOMcom	personne
et	CONcoo	et
toute	DETind	tout
son	DETpos	son
armée	NOMcom	armée
contre	PRE	contre
gens	NOMcom	gens
de	PRE	de
si	ADVgen	si
petit	ADJqua	petit
estat	NOMcom	état
au	PRE.DETdef	a
regard	NOMcom	regard
de	PRE	de
luy	PROper	lui
.	PONfrt	.

Disant	VERppa	dire
oultre	ADVgen	outre
,	PONfbl	,
que	CONsub	que
aultres	DETind	autre
fois	NOMcom	fois
luy	PROper	lui
avoit	VERcjg	avoir
trop	ADVgen	trop
chier	ADJqua	chier
cousté	VERppe	couter
en	PRE	en
aulcunes	DETind	aucun
batailles	NOMcom	bataille
qui	PROrel	que
avoient	VERcjg	avoir
esté	VERppe	être
faites	VERppe	faire
contre	PRE	contre
eulx	PROper	eux
par	PRE	par
ses	DETpos	son
gens	NOMcom	gens
durant	VERppa	durer
son	DETpos	son
règne	NOMcom	règne
,	PONfbl	,
et	CONcoo	et
que	CONsub	que
mieulx	ADVgen	mieux
valoit	VERcjg	valoir
de	PRE	de
leur	PROper	leur
laissier	VERinf	laisser
faire	VERinf	faire
leur	DETpos	leur
envaye	NOMcom	envaie
pour	PRE	pour
ceste	DETdem	cest
fois	NOMcom	fois
,	PONfbl	,
et	CONcoo	et
garder	VERinf	garder
les	DETdef	le
passages	NOMcom	passage
de	PRE	de
ladicte	DETcom	ladit
rivière	NOMcom	riviere
,	PONfbl	,
car	CONcoo	car
bonnement	ADVgen	bonnement
ne	ADVneg	ne
pourroient	VERcjg	pouvoir
lesdiz	DETcom	ledit
Anglois	NOMcom	anglois
faire	VERinf	faire
long	ADJqua	long
séjour	NOMcom	séjour
à	PRE	à
si	ADVgen	si
grant	ADJqua	grant
gent	NOMcom	gent
,	PONfbl	,
pour	PRE	pour
ce	PROdem	ce
qu'	CONsub	que
ilz	PROper	il
n'	ADVneg	ne
avoient	VERcjg	avoir
vivres	NOMcom	vivre
,	PONfbl	,
si	CONsub	si
non	ADVgen	non
à	PRE	à
grand	ADJqua	grand
dangier	NOMcom	dangier
.	PONfrt	.

Si	ADVgen	si
fut	VERcjg	être
ceste	DETdem	cest
conclusion	NOMcom	conclusion
tenue	VERppe	tenir
.	PONfrt	.

Si	ADVgen	si
furent	VERcjg	estre
pluiseurs	DETind	plusieurs
capitaines	NOMcom	capitaine
envoyés	VERppe	envoyer
par	PRE	par
ordonnance	NOMcom	ordonnance
avec	PRE	avec
leurs	DETpos	leur
gens	NOMcom	gens
au	PRE.DETdef	a
bout	NOMcom	bout
de	PRE	de
la	DETdef	le
rivière	NOMcom	riviere
d'	PRE	de
Oise	NOMpro	Oise
,	PONfbl	,
depuis	ADVgen	depuis
Pontoise	NOMpro	Pontoise
jusques	PRE	jusque
à	PRE	à
Biaumont	NOMpro	Biaumont
,	PONfbl	,
et	CONcoo	et
encore	ADVgen	encore
oultre	ADVgen	outre
.	PONfrt	.

Et	CONcoo	et
le	DETdef	le
Roy	NOMcom	roi
et	CONcoo	et
ceulx	PROdem	celui
des	PRE.DETdef	de.le
bastilles	NOMcom	bâtille
demourèrent	VERcjg	demeurer
en	PRE	en
leurs	DETpos	leur
logis	NOMcom	logi
.	PONfrt	.

Et	CONcoo	et
adonc	ADVgen	adonc
,	PONfbl	,
les	DETdef	le
Anglois	NOMcom	anglois
,	PONfbl	,
véant	VERppa	voir
que	CONsub	que
point	ADVneg	point
ne	ADVneg	ne
seroient	VERcjg	estre
combatus	VERppe	combattre
,	PONfbl	,
prinrent	VERcjg	prendre
conseil	NOMcom	conseil
et	CONcoo	et
conclurent	VERcjg	conclure
l'	DETdef	le
un	PROind	un
avec	PRE	avec
l'	DETdef	le
autre	PROind	autre
de	PRE	de
passer	VERinf	passer
la	DETdef	le
rivière	NOMcom	riviere
d'	PRE	de
Oise	NOMpro	Oise
se	CONsub	se
ilz	PROper	il
povoient	VERcjg	pouvoir
,	PONfbl	,
pour	PRE	pour
aler	VERinf	aler
en	PRE	en
l'	DETdef	le
lsle	NOMcom	leule
de	PRE	de
France	NOMpro	France
,	PONfbl	,
et	CONcoo	et
meismement	ADVgen	mêmement
au	PRE.DETdef	a
logis	NOMcom	logi
du	PRE.DETdef	de.le
Roy	NOMcom	roi
.	PONfrt	.

Si	ADVgen	si
se	PROper	soi
deslogièrent	VERcjg	déloger
dont	PROrel	dont
ilz	PROper	il
estoient	VERcjg	être
logiés	VERppe	logier
,	PONfbl	,
au	PRE.DETdef	a
quatriesme	ADJord	quatre-me
jour	NOMcom	jour
,	PONfbl	,
et	CONcoo	et
tous	PROind	tous
ensamble	ADVgen	ensemble
s'	PROper	soi
en	PROadv	en
alèrent	VERcjg	aller
logier	VERinf	logier
à	PRE	à
Chanville	NOMpro	Chanville
HaultVergier	NOMpro	Hautergier
.	PONfrt	.

Et	CONcoo	et
pour	PRE	pour
ce	PROdem	ce
qu'	CONsub	que
ilz	PROper	il
estoient	VERcjg	être
assés	ADVgen	assez
advertis	VERppe	advertir
qu'	CONsub	que
on	PROind	on
gardoit	VERcjg	garder
les	DETdef	le
passaiges	NOMcom	passage
contre	PRE	contre
eulx	PROper	eux
,	PONfbl	,
veyrent	VERcjg	voir
bien	ADVgen	bien
qu'	CONsub	que
ils	PROper	il
ne	ADVneg	ne
povoient	VERcjg	pouvoir
mieulx	ADVgen	mieux
faire	VERinf	faire
,	PONfbl	,
ne	CONcoo	ne
achever	VERinf	achever
leur	DETpos	leur
entreprinse	NOMcom	entreprise
,	PONfbl	,
que	CONcoo	que
par	PRE	par
nuit	NOMcom	nuit
.	PONfrt	.

Et	CONcoo	et
avoient	VERcjg	avoir
petit	ADJqua	petit
bateaulx	NOMcom	bateau
de	PRE	de
cuir	NOMcom	cuir
et	CONcoo	et
de	PRE	de
bois	NOMcom	bois
,	PONfbl	,
cordes	NOMcom	corde
et	CONcoo	et
aultres	DETind	autre
habillement	NOMcom	habilement
,	PONfbl	,
tous	PROind	tous
propices	ADJqua	propiz
à	PRE	à
faire	VERinf	faire
pons	NOMcom	pon
,	PONfbl	,
qu'	PROrel	que
ils	PROper	il
avoient	VERcjg	avoir
chargiés	VERppe	charger
sur	PRE	sur
leurs	DETpos	leur
charios	NOMcom	charrios
.	PONfrt	.

Si	ADVgen	si
ordonnèrent	VERcjg	ordonner
que	CONsub	que
la	DETdef	le
grigneur	ADJqua	grindeur
partie	NOMcom	partie
de	PRE	de
leurs	DETpos	leur
gens	NOMcom	gens
feroient	VERcjg	faire
samblant	VERppa	sembler
de	PRE	de
vouloir	VERinf	vouloir
passer	VERinf	passer
par	PRE	par
force	NOMcom	force
d'	PRE	de
assault	NOMcom	assaut
au	PRE.DETdef	a
port	NOMcom	port
de	PRE	de
Beaumont	NOMpro	Beaumont
,	PONfbl	,
en	PRE	en
y	PROadv	y
faisant	VERppa	faire
ung	DETndf	un
très	ADVgen	très
grand	ADJqua	grand
cri	NOMcom	cri
et	CONcoo	et
haulte	ADJqua	haut
noise	NOMcom	noise
,	PONfbl	,
adfin	ADVgen	adin
que	CONsub	que
toutes	DETind	tous
gens	NOMcom	gens
de	PRE	de
leur	DETpos	leur
adverse	ADJqua	adverse
partie	NOMcom	partie
laissassent	VERcjg	laisser
leurs	DETpos	leur
gardes	NOMcom	garde
pour	PRE	pour
y	PROadv	y
venir	VERinf	venir
,	PONfbl	,
et	CONcoo	et
les	DETdef	le
aultres	PROind	autre
,	PONfbl	,
à	PRE	à
tout	DETind	tout
leurs	DETpos	leur
habillemens	NOMcom	habillement
,	PONfbl	,
yroient	VERcjg	aller
tout	ADVgen	tout
quoyement	ADVgen	coiement
espyer	VERinf	espier
sur	PRE	sur
la	DETdef	le
rivière	NOMcom	riviere
quand	CONsub	quand
ils	PROper	il
verroient	VERcjg	voir
qu'	CONsub	que
il	PROper	il
seroit	VERcjg	estre
heure	NOMcom	heure
de	PRE	de
besongnier	VERinf	besognier
.	PONfrt	.

Laquelle	DETrel	lequel
chose	NOMcom	chose
ils	PROper	il
trouvèrent	VERcjg	trouver
selonc	PRE	selon
leur	DETpos	leur
intencion	NOMcom	intention
.	PONfrt	.

C'	PROdem	ce
est	VERcjg	estre
assavoir	VERinf	assavoir
,	PONfbl	,
adrecèrent	VERcjg	adrecier
contre	PRE	contre
l'	DETdef	le
abéye	NOMcom	abbaye
de	PRE	de
Royaumont	NOMpro	Royaumont
,	PONfbl	,
où	PROrel	où
lors	ADVgen	lors
n'	ADVneg	ne
y	PROadv	y
avoit	VERcjg	avoir
point	ADVneg	point
de	PRE	de
guet	NOMcom	gait
.	PONfrt	.

Car	CONcoo	car
desjà	ADVgen	desjà
toutes	DETind	tous
gens	NOMcom	gens
de	PRE	de
guerre	NOMcom	guerre
estoient	VERcjg	être
alés	VERppe	aller
devers	PRE	devers
ledit	DETcom	ledit
lieu	NOMcom	lieu
de	PRE	de
Beaumont	NOMpro	Beaumont
,	PONfbl	,
où	PROrel	où
le	DETdef	le
dessusdit	ADJqua	dessus-dit
cry	NOMcom	cri
et	CONcoo	et
le	DETdef	le
bruit	NOMcom	bruit
estoit	VERcjg	estre
encommencié	VERppe	encommencer
,	PONfbl	,
si	ADVgen	si
comme	CONsub	comme
entre	PRE	entre
eulx	PROper	eux
Anglois	NOMcom	anglois
avoient	VERcjg	avoir
proposé	VERppe	proposer
et	CONcoo	et
devisé	VERppe	deviser
.	PONfrt	.

Et	CONcoo	et
faisoient	VERcjg	faire
grand	ADJqua	grand
semblant	NOMcom	semblant
de	PRE	de
vouloir	VERinf	vouloir
yluecq	ADVgen	illuec
passer	VERinf	passer
la	DETdef	le
rivière	NOMcom	riviere
;	PONfbl	;
ce	PROdem	ce
qui	PROrel	que
estoit	VERcjg	estre
mal	ADVgen	mal
possible	ADJqua	possible
,	PONfbl	,
pour	PRE	pour
tant	ADVgen	tant
qu'	CONsub	que
on	PROind	on
leur	PROper	leur
volsist	VERcjg	voloir
deffendre	VERinf	défendre
.	PONfrt	.

Et	CONcoo	et
adonc	ADVgen	adonc
,	PONfbl	,
les	DETdef	le
dessusdiz	VERppe	dessoudre
Anglois	NOMcom	anglois
boutèrent	VERcjg	bouter
ung	DETndf	un
batelet	NOMcom	batelet
en	PRE	en
l'	DETdef	le
eaue	NOMcom	eau
,	PONfbl	,
et	CONcoo	et
passèrent	VERcjg	passer
bien	ADVgen	bien
doubtablement	ADVgen	doutablement
oultre	ADVgen	outre
,	PONfbl	,
trois	PROcar	trois
ou	CONcoo	o
quatre	PROcar	catre
,	PONfbl	,
pour	PRE	pour
la	DETdef	le
première	ADJord	premier
fois	NOMcom	fois
.	PONfrt	.

Lesquelz	PROrel	lequel
atachèrent	VERcjg	attachier
une	DETndf	un
forte	ADJqua	fort
corde	NOMcom	corde
d'	PRE	de
un	DETndf	un
bort	NOMcom	bort
à	PRE	à
l'	DETdef	le
autre	PROind	autre
,	PONfbl	,
à	PRE	à
tout	ADVgen	tout
petis	ADJqua	petit
penchons	NOMcom	pencon
qu'	PROrel	que
ilz	PROper	il
avoient	VERcjg	avoir
loyé	VERppe	lier
par	PRE	par
le	DETdef	le
milieu	NOMcom	milieu
,	PONfbl	,
par	PRE	par
le	DETdef	le
moyen	NOMcom	moyen
de	PRE	de
laquelle	PROrel	lequel
ilz	PROper	il
passèrent	VERcjg	passer
tantost	ADVgen	tantôt
,	PONfbl	,
de	PRE	de
quarante	PROcar	quarante
à	PRE	à
cinquante	PROcar	cincante
.	PONfrt	.

Lesquelx	PROrel	lequel
se	PROper	soi
fortifièrent	VERcjg	fortifier
de	PRE	de
penchons	NOMcom	pencon
aguisiés	VERppe	aguiser
à	PRE	à
deux	DETcar	deux
boutz	NOMcom	bout
,	PONfbl	,
ainsy	ADVgen	ainsi
qu'	CONsub	que
ilz	PROper	il
ont	VERcjg	avoir
accoustumé	VERppe	accoutumer
de	PRE	de
faire	VERinf	faire
.	PONfrt	.

Or	ADVgen	or
considérés	VERcjg	considérer
le	DETdef	le
péril	NOMcom	paril
où	PROrel	où
les	DETdef	le
premiers	ADJord	premier
passans	VERppa	passer
se	PROper	soi
mettoient	VERcjg	mettre
.	PONfrt	.

Car	CONcoo	car
pour	PRE	pour
vray	ADJqua	vrai
,	PONfbl	,
s'	CONsub	se
il	PROimp	il
y	PROadv	y
eust	VERcjg	avoir
eu	VERppe	avoir
seulement	ADVgen	seulement
dix	DETcar	dix
combatans	NOMcom	combattant
de	PRE	de
la	DETdef	le
partie	NOMcom	partie
des	PRE.DETdef	de.le
François	NOMpro	Français
,	PONfbl	,
ils	PROper	il
eussent	VERcjg	avoir
bien	ADVgen	bien
gardé	VERppe	garder
ledit	DETcom	ledit
passage	NOMcom	passage
contre	PRE	contre
ledit	DETcom	ledit
duc	NOMcom	duc
d'	PRE	de
Yorch	NOMpro	Iorc
.	PONfrt	.

Si	ADVgen	si
est	VERcjg	estre
moult	ADVgen	moult
bel	ADJqua	bel
exemple	NOMcom	exemple
pour	PRE	pour
ceulx	PROdem	celui
qui	PROrel	que
ont	VERcjg	avoir
telle	DETind	tel
besongne	NOMcom	besogne
à	PRE	à
conduire	VERinf	conduire
de	PRE	de
y	PROadv	y
commettre	VERinf	commettre
gens	NOMcom	gens
qui	PROrel	que
soient	VERcjg	estre
seurs	ADJqua	sûr
et	CONcoo	et
doubtent	VERcjg	douter
à	PRE	à
perdre	VERinf	perdre
leur	DETpos	leur
honneur	NOMcom	honneur
,	PONfbl	,
pour	PRE	pour
ce	PROdem	ce
que	CONsub	que
par	PRE	par
malvaise	ADJqua	mauvais
diligence	NOMcom	dilijance
adviennent	VERcjg	advenir
souvent	ADVgen	souvent
de	PRE	de
grandes	ADJqua	grand
mésaventures	NOMcom	mésaventure
.	PONfrt	.

Et	CONcoo	et
tost	ADVgen	tost
après	ADVgen	après
,	PONfbl	,
aulcuns	PROind	aucun
des	PRE.DETdef	de.le
gens	NOMcom	gens
Floquet	NOMpro	Floquet
,	PONfbl	,
qui	PROrel	que
avoient	VERcjg	avoir
la	DETdef	le
charge	NOMcom	charge
de	PRE	de
cest	DETdem	cest
costé	NOMcom	costé
,	PONfbl	,
en	PRE	en
retournant	VERppa	retourner
de	PRE	de
envers	PRE	envers
Beaumont	NOMpro	Beaumont
où	PROrel	où
ilz	PROper	il
estoient	VERcjg	être
alés	VERppe	aller
au	PRE.DETdef	a
cry	NOMcom	cri
dessusdit	VERppe	dessusdire
,	PONfbl	,
apperceurent	VERcjg	apercevoir
les	DETdef	le
diz	VERppe	dire
Anglois	NOMcom	anglois
qui	PROrel	que
passoient	VERcjg	passer
.	PONfrt	.

Si	ADVgen	si
y	PROadv	y
alèrent	VERcjg	aller
tantost	ADVgen	tantôt
et	CONcoo	et
cryèrent	VERcjg	croyer
à	PRE	à
l'	DETdef	le
arme	NOMcom	âme
tout	ADVgen	tout
au	PRE.DETdef	a
long	NOMcom	loin
de	PRE	de
ladicte	DETcom	ladit
rivière	NOMcom	riviere
jusques	PRE	jusque
audit	PRE.DETcom	à.ledit
lieu	NOMcom	lieu
de	PRE	de
Beaumont	NOMpro	Beaumont
,	PONfbl	,
où	PROrel	où
estoient	VERcjg	être
grand	ADJqua	grand
partie	NOMcom	partie
des	PRE.DETdef	de.le
capitaines	NOMcom	capitaine
,	PONfbl	,
qui	PROrel	que
montèrent	VERcjg	monter
tantost	ADVgen	tantôt
à	PRE	à
cheval	NOMcom	cheval
.	PONfrt	.

Et	CONcoo	et
alèrent	VERcjg	aller
les	DETdef	le
aulcuns	PROind	aucun
audit	PRE.DETcom	à.ledit
passage	NOMcom	passage
sur	PRE	sur
intencion	NOMcom	intention
de	PRE	de
les	PROper	il
rebouter	VERinf	reboter
.	PONfrt	.

Mais	CONcoo	mais
ce	PROdem	ce
fut	VERcjg	être
peine	NOMcom	peine
perdue	VERppe	perdre
.	PONfrt	.

Car	CONcoo	car
ilz	PROper	il
estoient	VERcjg	être
jà	ADVgen	jà
en	PRE	en
trop	ADVgen	trop
grand	ADJqua	grand
nombre	NOMcom	nombre
pour	PRE	pour
y	PROadv	y
résister	VERinf	résister
,	PONfbl	,
jà	ADVgen	jà
soit	VERcjg	estre
qu'	CONsub	que
il	PROimp	il
y	PROadv	y
eut	VERcjg	avoir
escarmuche	NOMcom	escharmuche
entre	PRE	entre
ycelles	DETdem	cil
deus	ADJcar	deux
parties	NOMcom	partie
.	PONfrt	.

A	PRE	a
laquelle	DETrel	lequel
escarmuche	NOMcom	escharmuche
fut	VERcjg	être
mort	VERppe	mourir
ung	DETndf	un
très	ADVgen	très
vaillant	ADJqua	vaillant
homme	NOMcom	homme
