Seignor	NOMcom	seignor
Se	CONsub	se
robe	NOMcom	robe
acheteir	VERinf	acheter
lor	PROper	il
couvient	VERcjg	convenir
.	PONfrt	.

Riche	ADJqua	riche
sont	VERcjg	estre
,	PONfbl	,
mais	CONcoo	mais
ne	ADVneg	ne
sai	VERcjg	savoir
dont	PROrel	dont
vient	VERcjg	venir
Lor	DETpos	lor
granz	ADJqua	grant
richesce	NOMcom	richece
.	PONfrt	.

Chacuns	PROind	chacun
n'	ADVneg	ne
a	VERcjg	avoir
rien	PROind	rien
quant	CONsub	cant
il	PROper	il
se	PROper	soi
dresce	VERcjg	drecier
,	PONfbl	,
Au	PRE.DETdef	a
paier	VERinf	payer
sont	VERcjg	estre
plain	ADJqua	plein
de	PRE	de
peresce	NOMcom	perece
.	PONfrt	.

Lor	PROper	il
faut	VERcjg	falir
la	DETdef	le
feste	NOMcom	fête
,	PONfbl	,
Lors	ADVgen	lors
remaignent	VERcjg	remanoir
chansons	NOMcom	chanson
de	PRE	de
geste	NOMcom	geste
,	PONfbl	,
Si	ADVgen	si
s'	PROper	soi
en	PROadv	en
vont	VERcjg	aler
nu	ADJqua	nu
comme	CONsub	comme
une	DETndf	un
beste	NOMcom	beste
Quant	CONsub	quand
il	PROper	il
s'	PROper	soi
esmuevent	VERcjg	esmovoir
.	PONfrt	.

A	PRE	a
l'	DETdef	le
endemain	NOMcom	endemain
povre	ADJqua	povre
se	PROper	soi
truevent	VERcjg	trover
;	PONfbl	;
Li	DETdef	le
dui	ADJcar	deus
dei	NOMcom	doigt
povrement	ADVgen	pouvrement
se	PROper	soi
pruevent	VERcjg	prover
.	PONfrt	.

Or	ADVgen	or
faut	VERcjg	falir
quaresmes	NOMcom	carême
,	PONfbl	,
Qui	PROrel	que
lor	PROper	il
a	VERcjg	avoir
estei	VERppe	être
durs	ADJqua	dur
et	CONcoo	et
pesmes	ADJqua	pesme
:	PONfbl	:
De	PRE	de
poisson	NOMcom	poisson
autant	ADVgen	autant
com	CONsub	come
de	PRE	de
cresme	NOMcom	chrême
I	PROadv	i
ont	VERcjg	avoir
eü	VERppe	avoir
.	PONfrt	.

Tout	ADVgen	tout
ont	VERcjg	avoir
joei	VERppe	jöer
,	PONfbl	,
tot	PROind	tot
ont	VERcjg	avoir
beü	VERppe	boivre
.	PONfrt	.

Li	DETdef	le
uns	PROind	un
at	VERcjg	avoir
l'	DETdef	le
autre	PROind	autre
deceü	VERppe	decevoir
,	PONfbl	,
Dit	VERcjg	dire
Rutebués	NOMpro	Rotebués
Por	PRE	por
lor	DETpos	lor
tabar	VERinf	taber
qui	PROrel	que
n'	ADVneg	ne
est	VERcjg	estre
pas	ADVneg	pas
nués	VERppe	nuef
,	PONfbl	,
Qui	PROrel	que
tot	PROind	tot
est	VERcjg	estre
venduz	VERppe	vendre
en	PRE	en
.II	PROcar	deux
.	PONfrt	.

wes	NOMcom	ues
.	PONfrt	.

C'	PROrel	que
il	PROper	il
ont	VERcjg	avoir
que	CONsub	que
metre	VERinf	metre
,	PONfbl	,
Lors	ADVgen	lors
les	PROper	il
verriez	VERcjg	vëoir
entremetre	VERinf	entremetre
De	PRE	de
deiz	NOMcom	doigt
panrre	VERinf	prendre
et	CONcoo	et
dedeizjus	ADVgen	dedejus
metre	VERinf	metre
.	PONfrt	.

Et	CONcoo	et
avris	NOMcom	avris
entre	VERcjg	entrer
,	PONfbl	,
Et	CONcoo	et
il	PROper	il
n'	ADVneg	ne
ont	VERcjg	avoir
riens	PROind	rien
defors	PRE	defors
le	DETdef	le
ventre	NOMcom	ventre
.	PONfrt	.

Lors	ADVgen	lors
sunt	VERcjg	être
il	PROper	il
vite	NOMcom	vite
et	CONcoo	et
prunte	NOMcom	pronte
et	CONcoo	et
entre	NOMcom	entre
,	PONfbl	,
Eiz	ADVgen	ez
vos	PROper	vos
la	DETdef	le
joie	NOMcom	joie
!	PONfrt	!

N'	ADVneg	ne
i	PROadv	i
a	VERcjg	avoir
si	ADVgen	si
nu	ADJqua	nu
qui	PROrel	que
ne	ADVneg	ne
s'	PROper	soi
esjoie	VERcjg	esjöir
,	PONfbl	,
Plus	ADVgen	plus
sunt	VERcjg	être
seigneur	NOMcom	seigneur
que	CONsub	que
raz	NOMcom	raz
en	PRE	en
moie	PROpos	mon
Tout	DETind	tout
cel	PROdem	cil
estei	VERcjg	ester
.	PONfrt	.

Trop	ADVgen	trop
ont	VERcjg	avoir
en	PRE	en
grant	ADJqua	grant
froidure	NOMcom	froidure
estei	VERppe	être
;	PONfbl	;
Or	ADVgen	or
lor	PROper	il
at	VERcjg	avoir
Dieux	NOMpro	Dieu
un	DETndf	un
tenz	NOMcom	temps
prestei	VERppe	prêter
Ou	PROrel	où
il	PROper	il
fait	VERcjg	faire
chaut	ADJqua	chaut
,	PONfbl	,
Et	CONcoo	et
d'	PRE	de
autre	DETind	autre
choze	NOMcom	cose
ne	ADVneg	ne
lor	PROper	il
chaut	VERcjg	chaloir
:	PONfbl	:
Tuit	PROind	tot
apris	VERppe	aprendre
sunt	VERcjg	être
d'	PRE	de
aleir	VERinf	aller
deschauz	NOMcom	deschauz
.	PONfrt	.

Ribaut	NOMcom	ribaut
,	PONfbl	,
or	ADVgen	or
estes	VERcjg	estre
vos	PROper	vos
a	PRE	a
point	NOMcom	point
:	PONfbl	:
Li	DETdef	le
aubre	NOMcom	arbre
despoillent	VERcjg	despoudre
lor	DETpos	lor
branches	NOMcom	branche
Et	CONcoo	et
vos	PROper	vos
n'	ADVneg	ne
aveiz	VERcjg	avoir
de	PRE	de
robe	NOMcom	robe
point	ADVneg	point
,	PONfbl	,
Si	ADVgen	si
en	PROadv	en
aureiz	VERcjg	ouïr
froit	NOMcom	froit
a	PRE	a
voz	DETpos	vostre
hanches	NOMcom	hanche
.	PONfrt	.

Queil	PROint	quel
vos	PROper	vos
fussent	VERcjg	estre
or	ADVgen	or
li	DETdef	le
porpoint	NOMcom	porpoind
Et	CONcoo	et
li	PROper	il
seurquot	ADVgen	surcot
forrei	VERppe	forrer
a	PRE	a
manches	NOMcom	manche
!	PONfrt	!

Vos	PROper	vos
aleiz	VERcjg	aller
,	PONfbl	,
en	PRE	en
etei	NOMcom	eté
si	ADVgen	si
joint	VERcjg	joindre
,	PONfbl	,
Et	CONcoo	et
en	PRE	en
yver	NOMcom	iver
aleiz	VERcjg	aller
si	ADVgen	si
cranche	NOMcom	cranche
!	PONfrt	!

Vostre	DETpos	vostre
soleir	VERinf	soler
n'	ADVneg	ne
ont	VERcjg	avoir
mestier	NOMcom	mestier
d'	PRE	de
oint	NOMcom	oint
:	PONfbl	:
Vos	PROper	vos
faites	VERcjg	faire
de	PRE	de
vos	DETpos	votre
talons	NOMcom	talon
planches	NOMcom	planche
.	PONfrt	.

Les	DETdef	le
noires	ADJqua	noir
mouches	NOMcom	mouche
vos	PROper	vos
ont	VERcjg	avoir
point	VERppe	peindre
,	PONfbl	,
Or	ADVgen	or
vos	PROper	vos
repoinderont	VERcjg	repoindre
les	DETdef	le
blanches	ADJqua	blanc
.	PONfrt	.

Puis	ADVgen	puis
qu'	CONsub	que
autours	NOMcom	autour
et	CONcoo	et
autoriteiz	NOMcom	autorité
S'	PROper	soi
acordent	VERcjg	acorder
que	CONsub	que
c'	PROdem	ce
est	VERcjg	estre
veriteiz	NOMcom	vérité
Qui	PROrel	que
est	VERcjg	estre
oiseus	ADJqua	oisos
de	PRE	de
legier	ADJqua	legier
pesche	NOMcom	pesche
,	PONfbl	,
Et	CONcoo	et
cil	PROdem	cel
s'	DETpos	son
ame	NOMcom	ame
honist	VERcjg	honir
et	CONcoo	et
tresche	VERcjg	treschier
Qui	PROrel	que
sans	PRE	sans
ouvreir	VERinf	ouvrer
sa	DETpos	son
vie	NOMcom	vie
fine	VERcjg	finer
,	PONfbl	,
Car	CONcoo	car
teiz	DETind	tel
vie	NOMcom	vie
n'	ADVneg	ne
est	VERcjg	estre
mie	ADVneg	mie
fine	ADJqua	fin
,	PONfbl	,
Por	PRE	por
ce	PROdem	ce
me	PROper	je
wel	VERcjg	vouloir
a	PRE	a
oevre	NOMcom	uevre
metre	VERinf	metre
Si	ADVgen	si
com	CONsub	come
je	PROper	je
m'	PROper	je
en	PROadv	en
sai	VERcjg	savoir
entremetre	VERinf	entremetre
,	PONfbl	,
C'	PROdem	ce
est	VERcjg	estre
a	PRE	a
rimer	VERinf	rimer
une	DETndf	un
matire	NOMcom	matiere
.	PONfrt	.

En	PRE	en
leu	NOMcom	lieu
d'	PRE	de
ouvreir	VERinf	ouvrer
a	PRE	a
ce	PROdem	ce
m'	PROper	je
atyre	VERcjg	atirer
,	PONfbl	,
Car	CONcoo	car
autre	DETind	autre
ouvrage	NOMcom	ouvrage
ne	ADVneg	ne
sai	VERcjg	savoir
faire	VERinf	faire
.	PONfrt	.

Or	ADVgen	or
entendeiz	VERcjg	entendre
a	PRE	a
mon	DETpos	mon
afaire	NOMcom	afaire
,	PONfbl	,
Si	ADVgen	si
orreiz	VERcjg	ouïr
de	PRE	de
.II	PROcar	deux
.	PONfrt	.

Ordres	NOMcom	ordre
saintes	ADJqua	saint
Que	PROrel	que
Dieux	NOMpro	Dieu
a	VERcjg	avoir
eslues	VERppe	eslire
en	PRE	en
maintes	PROind	maint
,	PONfbl	,
Qu'	CONsub	que
auz	PRE.DETdef	à.le
vices	NOMcom	vice
se	PROper	soi
sunt	VERcjg	être
combatu	VERppe	combattre
Si	ADVgen	si
que	CONsub	que
vice	NOMcom	vice
sunt	VERcjg	être
abatu	VERppe	abatre
Et	CONcoo	et
les	DETdef	le
vertuz	NOMcom	vertu
sunt	VERcjg	être
essaucies	VERppe	exhaucier
.	PONfrt	.

S'	ADVgen	si
orroiz	VERcjg	öir
conment	ADVsub	comment
elx	PROper	eux
sunt	VERcjg	être
haucies	VERppe	haucire
Et	CONcoo	et
coument	ADVsub	comment
vice	NOMcom	vice
sunt	VERcjg	être
vaincu	VERppe	veintre
.	PONfrt	.

Humiliteiz	NOMcom	humilité
par	PRE	par
son	DETpos	son
escu	NOMcom	escu
At	VERcjg	avoir
Orgueil	NOMcom	orgueil
a	PRE	a
la	DETdef	le
terre	NOMcom	terre
mis	VERppe	metre
,	PONfbl	,
Qui	PROrel	que
tant	ADVgen	tant
estoit	VERcjg	estre
ces	DETdem	ce
anemis	NOMcom	ennemi
.	PONfrt	.

Largesce	NOMcom	largece
i	PROadv	i
at	VERcjg	avoir
mis	VERppe	metre
Avarice	NOMcom	avarice
,	PONfbl	,
Et	CONcoo	et
Debonairetei	NOMpro	Debonaireté
.I	PROcar	un
.	PONfrt	.

vice	NOMcom	vice
C'	PROrel	que
om	PROind	on
apele	VERcjg	apeler
Ire	NOMcom	ire
la	DETdef	le
vilainne	ADJqua	vilain
.	PONfrt	.

Et	CONcoo	et
Envie	NOMcom	envie
,	PONfbl	,
qui	PROrel	que
partout	ADVgen	partout
rainne	VERcjg	rener
,	PONfbl	,
Rest	VERcjg	restre
vaincue	VERppe	veintre
par	PRE	par
Charitei	NOMpro	Charitois
.	PONfrt	.

(	PONpga	(
De	PRE	de
ce	PROdem	ce
dirai	VERcjg	dire
la	DETdef	le
veritei	NOMcom	verité
:	PONfbl	:
C'	PROdem	ce
est	VERcjg	estre
or	ADVgen	or
ce	PROdem	ce
que	PROrel	que
pou	ADVgen	peu
de	PRE	de
gent	NOMcom	gent
cuide	VERcjg	cuidier
.	PONfrt	.
)	PONpdr	)

Proesce	NOMcom	pröece
ra	VERcjg	ravoir
vaincue	VERppe	veintre
Accide	NOMpro	Accide
,	PONfbl	,
Et	CONcoo	et
Abstinance	NOMpro	Abstinance
Gloutenie	NOMpro	Gloutenie
,	PONfbl	,
Qui	PROrel	que
mainte	DETind	maint
gent	NOMcom	gent
avoit	VERcjg	avoir
honie	VERppe	honir
Et	CONcoo	et
mainte	DETind	maint
richesce	NOMcom	richece
gastei	VERppe	gâter
.	PONfrt	.

S'	ADVgen	si
orroiz	VERcjg	öir
coument	ADVsub	comment
dame	NOMcom	dame
Chasteiz	NOMcom	chasté
,	PONfbl	,
Qui	PROrel	que
tant	ADVgen	tant
est	VERcjg	estre
fine	ADJqua	fin
et	CONcoo	et
nete	ADJqua	net
et	CONcoo	et
pure	ADJqua	pur
,	PONfbl	,
At	VERcjg	avoir
vaincue	VERppe	veintre
dame	NOMcom	dame
Luxure	NOMpro	Luxeure
.	PONfrt	.

N'	ADVneg	ne
at	VERcjg	avoir
pas	ADVneg	pas
bien	ADVgen	bien
.LX	DETcar	quarante
.	PONfrt	.

et	CONcoo	et
.X	DETcar	dix
.	PONfrt	.

ans	NOMcom	an
,	PONfbl	,
Se	CONsub	se
bone	ADJqua	bon
gent	NOMcom	gent
sunt	VERcjg	être
voir	ADJqua	voir
dizans	VERppa	dire
,	PONfbl	,
Que	CONsub	que
ces	DETdem	ce
.II	PROcar	deux
.	PONfrt	.

saintes	ADJqua	saint
Ordres	NOMcom	ordre
vindrent	VERcjg	venir
,	PONfbl	,
Qui	PROrel	que
les	DETdef	le
faiz	NOMcom	fait
aux	PRE.DETdef	à.le
apostres	NOMcom	apôtre
tindrent	VERcjg	tenir
Por	PRE	por
preschier	VERinf	prëechier
et	CONcoo	et
por	PRE	por
laboreir	VERinf	labourer
,	PONfbl	,
Pour	PRE	pour
Dieu	NOMpro	Dieu
servir	VERinf	servir
et	CONcoo	et
aoreir	VERinf	aorer
.	PONfrt	.

Meneur	NOMcom	meneur
et	CONcoo	et
Freire	NOMpro	Frère
Prescheeur	NOMcom	précheur
,	PONfbl	,
Qui	PROrel	que
des	PRE.DETdef	de.le
armes	NOMcom	arme
sunt	VERcjg	être
pescheeur	NOMcom	pescheur
,	PONfbl	,
Vindrent	VERcjg	venir
par	PRE	par
volentei	NOMcom	volonté
devine	ADJqua	divin
.	PONfrt	.

Je	PROper	je
di	VERcjg	dire
por	PRE	por
voir	ADJqua	voir
,	PONfbl	,
non	ADVneg	non
pas	ADVneg	pas
devine	ADJqua	divin
,	PONfbl	,
C'	CONcoo	que
il	PROper	il
ne	ADVneg	ne
fussent	VERcjg	estre
ancor	ADVgen	encore
venu	VERppe	venir
,	PONfbl	,
Maint	DETind	maint
grant	ADJqua	grant
mal	NOMcom	mal
fussent	VERcjg	estre
avenu	VERppe	avenir
,	PONfbl	,
Qui	PROrel	que
sunt	VERcjg	être
remeis	VERppe	remanoir
et	CONcoo	et
qui	PROrel	que
remeignent	VERcjg	remanoir
Por	PRE	por
les	DETdef	le
granz	ADJqua	grant
biens	NOMcom	bien
que	PROrel	que
il	PROper	il
enseignent	VERcjg	enseigner
.	PONfrt	.

Por	PRE	por
preeschier	VERinf	prêcher
Humilitei	NOMcom	humilité
,	PONfbl	,
Qui	PROrel	que
est	VERcjg	estre
voie	NOMcom	voie
de	PRE	de
veritei	NOMcom	verité
,	PONfbl	,
Por	PRE	por
l'	PROper	il
essaucier	VERinf	essaucier
et	CONcoo	et
por	PRE	por
l'	PROper	il
ensivre	VERinf	ensuivre
Si	ADVgen	si
com	CONsub	come
il	PROper	il
truevent	VERcjg	trover
en	PRE	en
lor	DETpos	lor
livre	NOMcom	livre
,	PONfbl	,
Vindrent	VERcjg	venir
ces	DETdem	ce
saintes	ADJqua	saint
gens	NOMcom	gens
en	PRE	en
terre	NOMcom	terre
.	PONfrt	.

Dex	NOMpro	dieu
les	PROper	il
envoia	VERcjg	envoyer
por	PRE	por
nos	PROper	nos
querre	VERinf	querre
.	PONfrt	.

Quant	CONsub	quand
il	PROper	il
vindrent	VERcjg	venir
premierement	ADVgen	premièrement
,	PONfbl	,
Si	ADVgen	si
vindrent	VERcjg	venir
asseiz	ADVgen	assez
humblement	ADVgen	humblement
.	PONfrt	.

Du	PRE.DETdef	de.le
pain	NOMcom	pain
quistrent	VERcjg	quérir
,	PONfbl	,
teiz	PROind	tel
fu	VERcjg	estre
la	DETdef	le
riegle	NOMcom	riegle
,	PONfbl	,
Pour	PRE	pour
osteir	VERinf	ôter
les	DETdef	le
pechiez	NOMcom	pechié
dou	PRE.DETdef	de.le
siecle	NOMcom	siècle
.	PONfrt	.

C'	CONsub	que
il	PROper	il
vindrent	VERcjg	venir
chiez	PRE	chiez
povre	ADJqua	povre
provoire	NOMcom	provoire
,	PONfbl	,
Teiz	DETind	tel
bienz	NOMcom	bien
com	CONsub	come
il	PROper	il
ot	VERcjg	avoir
,	PONfbl	,
c'	PROdem	ce
est	VERcjg	estre
la	DETdef	le
voire	NOMcom	voire
,	PONfbl	,
Pristrent	VERcjg	prendre
en	PRE	en
bone	ADJqua	bon
pacience	NOMcom	patience
En	PRE	en
non	NOMcom	nom
de	PRE	de
sainte	ADJqua	saint
penitence	NOMcom	pénitence
.	PONfrt	.

Humiliteiz	NOMcom	humilité
estoit	VERcjg	estre
petite	ADJqua	petit
Qu'	CONsub	que
il	PROper	il
avoient	VERcjg	avoir
por	PRE	por
eux	PROper	eux
eslite	VERppe	eslire
.	PONfrt	.

Or	ADVgen	or
est	VERcjg	estre
Humiliteiz	NOMcom	humilité
greigneur	ADJqua	graindre
,	PONfbl	,
Que	CONsub	que
li	DETdef	le
Frere	NOMcom	frère
sont	VERcjg	estre
or	ADVgen	or
seigneur	NOMcom	seigneur
Des	PRE.DETdef	de
rois	NOMcom	roi
,	PONfbl	,
des	PRE.DETdef	de.le
prelaz	NOMcom	prelat
et	CONcoo	et
des	PRE.DETdef	de.le
contes	NOMcom	conte
.	PONfrt	.

Par	PRE	par
foi	NOMcom	foi
,	PONfbl	,
si	ADVgen	si
seroit	VERcjg	estre
or	ADVgen	or
granz	ADJqua	grant
honte	NOMcom	honte
C'	CONsub	que
il	PROper	il
n'	ADVneg	ne
avoient	VERcjg	avoir
autre	DETind	autre
viande	NOMcom	viande
Que	CONsub	que
l'	DETdef	le
Escriture	NOMcom	écriture
ne	ADVneg	ne
coumande	VERcjg	commander
,	PONfbl	,
Et	CONcoo	et
ele	PROper	il
n'	ADVneg	ne
i	PROadv	i
mest	VERcjg	mettre
riens	PROind	rien
ne	ADVneg	ne
oste	NOMcom	oste
Que	CONsub	que
ce	PROdem	ce
c'	PROrel	que
om	PROind	on
trueve	VERcjg	trover
enchiés	PRE	enchiés
son	DETpos	son
oste	NOMcom	oste
.	PONfrt	.

Humiliteiz	NOMcom	humilité
est	VERcjg	estre
tant	ADVgen	tant
creüe	VERppe	croistre
Qu'	CONsub	que
Orgueulz	NOMcom	orgueil
corne	VERcjg	corner
la	PROper	il
recreüe	VERcjg	recroire
.	PONfrt	.

Orgueulz	NOMcom	orgueil
s'	PROper	soi
en	PROadv	en
va	VERcjg	aler
,	PONfbl	,
Dieux	NOMpro	Dieu
le	PROper	il
cravant	VERcjg	cravanter
!	PONfrt	!

Et	CONcoo	et
Humiliteiz	NOMcom	humilité
vient	VERcjg	venir
avant	ADVgen	avant
.	PONfrt	.

Et	CONcoo	et
or	ADVgen	or
est	VERcjg	estre
bien	ADVgen	bien
droiz	ADJqua	droit
et	CONcoo	et
raisons	NOMcom	raison
Que	CONsub	que
si	ADVgen	si
grant	ADJqua	grant
dame	NOMcom	dame
ait	VERcjg	avoir
granz	ADJqua	grant
maisons	NOMcom	maison
Et	CONcoo	et
biaux	ADJqua	bel
palais	NOMcom	palais
et	CONcoo	et
beles	ADJqua	bel
sales	NOMcom	sale
,	PONfbl	,
Maugrei	VERcjg	maugrer
toutes	DETind	tous
les	DETdef	le
langues	NOMcom	langue
males	ADJqua	mal
Et	CONcoo	et
la	DETdef	le
Rutebuef	NOMpro	Rotebuef
douz	ADJqua	doux
premiers	ADJqua	premier
,	PONfbl	,
Qui	PROrel	que
d'	PRE	de
eulz	PROper	eux
blameir	VERinf	blamer
fu	VERcjg	estre
coustumiers	ADJqua	coutumier
.	PONfrt	.

Ne	ADVneg	ne
vaut	VERcjg	valoir
il	PROper	il
mieux	ADVgen	mieux
c'	CONsub	que
Umiliteiz	NOMcom	humilité
Et	CONcoo	et
la	DETdef	le
sainte	ADJqua	saint
Deviniteiz	NOMcom	devinité
Soit	VERcjg	estre
levee	VERppe	lever
en	PRE	en
roial	ADJqua	royal
palais	NOMcom	palais
,	PONfbl	,
C'	PROrel	que
om	PROind	on
fist	VERcjg	faire
d'	PRE	de
aumoennes	NOMcom	aumaine
et	CONcoo	et
de	PRE	de
lais	NOMcom	lai
Et	CONcoo	et
de	PRE	de
l'	PROper	il
avoir	VERinf	avoir
au	PRE.DETdef	a
meilleur	ADJqua	meilleur
roi	NOMcom	roi
C'	PROrel	que
onques	ADVgen	onque
ancor	ADVgen	encore
haïst	VERcjg	häir
desroi	NOMcom	desroi
,	PONfbl	,
Quecec'om	ETR	Quecesse
secorust	VERcjg	secourir
la	DETdef	le
terre	NOMcom	terre
Ou	PROrel	où
li	DETdef	le
foul	ADJqua	fou
vont	VERcjg	aler
folie	NOMcom	folie
querre	VERinf	querre
,	PONfbl	,
Coustantinnoble	NOMpro	Coustantinople
,	PONfbl	,
Romenie	NOMpro	Romanie
?	PONfrt	?

Se	CONsub	se
sainte	ADJqua	saint
Esglise	NOMcom	esglise
escommenie	VERcjg	escommener
,	PONfbl	,
Li	DETdef	le
Frere	NOMcom	frère
pueent	VERcjg	pöoir
bien	ADVgen	bien
asoudre	VERinf	assoudre
,	PONfbl	,
C'	CONcoo	que
escommeniez	VERppe	escommener
at	VERcjg	avoir
que	PROrel	que
soudre	VERinf	savoir
.	PONfrt	.

Por	PRE	por
mieulz	ADVgen	mieux
Humilitei	NOMcom	humilité
deffendre	VERinf	défendre
,	PONfbl	,
S'	CONsub	se
Orguelz	NOMcom	orgueil
se	PROper	soi
voloit	VERcjg	voloir
a	PRE	a
li	PROper	il
prendre	VERinf	prendre
,	PONfbl	,
Ont	VERcjg	avoir
fondei	VERppe	fondre
.II	PROcar	deux
.	PONfrt	.

palais	NOMcom	palais
li	PROper	il
Freire	NOMcom	frère
,	PONfbl	,
Que	PROrel	que
,	PONfbl	,
foi	NOMcom	foi
que	PROrel	que
doi	VERcjg	devoir
l'	DETdef	le
arme	NOMcom	âme
mon	DETpos	mon
peire	NOMcom	père
,	PONfbl	,
C'	CONcoo	que
ele	PROper	il
avoit	VERcjg	avoir
leanz	ADVgen	laienz
a	PRE	a
mangier	VERinf	mangier
,	PONfbl	,
Ne	CONcoo	ne
sire	NOMcom	seignor
Orguel	NOMcom	orgueil
ne	CONcoo	ne
son	DETpos	son
dangier	NOMcom	dangier
Ne	ADVneg	ne
priseroit	VERcjg	prisier
vaillant	VERppa	valoir
.I	PROcar	un
.	PONfrt	.

oef	NOMcom	uef
Desa	PRE	des
.VIII	PROcar	huit
.	PONfrt	.

mois	NOMcom	mois
,	PONfbl	,
non	ADVneg	non
desa	ADVgen	desa
nuef	NOMcom	nuef
,	PONfbl	,
Ainz	ADVgen	ains
atendroit	VERcjg	atendre
bien	ADVgen	bien
des	PRE	des
le	DETdef	le
Liege	NOMpro	Liège
C'	CONsub	que
om	PROind	on
li	PROper	il
venist	VERcjg	venir
leveir	VERinf	lever
le	DETdef	le
siege	NOMcom	siège
.	PONfrt	.

Or	ADVgen	or
dient	VERcjg	dire
aucun	DETind	aucun
mesdizant	VERppa	mesdire
Qui	PROrel	que
par	PRE	par
le	DETdef	le
paÿs	NOMcom	paix
vont	VERcjg	aler
dizant	VERppa	dire
Que	CONsub	que
,	PONfbl	,
se	CONsub	se
Dieux	NOMpro	Dieu
avoit	VERcjg	avoir
le	DETdef	le
roi	NOMcom	roi
pris	VERppe	prendre
,	PONfbl	,
Par	PRE	par
quoi	PROrel	quoi
il	PROper	il
ont	VERcjg	avoir
honeur	NOMcom	honneur
et	CONcoo	et
pris	NOMcom	pris
,	PONfbl	,
Mout	ADVgen	mout
seroit	VERcjg	estre
la	DETdef	le
choze	NOMcom	cose
changie	VERppe	changier
Et	CONcoo	et
lor	DETpos	lor
seignorie	NOMcom	seigneurie
estrangie	VERppe	estrangier
,	PONfbl	,
Et	CONcoo	et
teiz	PROind	tel
lor	PROper	il
fait	VERcjg	faire
or	ADVgen	or
bele	ADJqua	bel
chiere	NOMcom	chiere
Qui	PROrel	que
pou	ADVgen	peu
auroit	VERcjg	avoir
lor	DETpos	lor
amor	NOMcom	amor
chiere	ADJqua	chier
,	PONfbl	,
Et	CONcoo	et
teiz	PROind	tel
lor	PROper	il
fait	VERcjg	faire
cemblant	NOMcom	cemblant
d'	PRE	de
amour	NOMcom	amour
Que	CONsub	que
ne	ADVneg	ne
le	PROper	il
fait	VERcjg	faire
fors	ADVgen	fors
par	PRE	par
cremour	NOMcom	cremeur
.	PONfrt	.

Et	CONcoo	et
je	PROper	je
respont	VERcjg	respondre
a	PRE	a
lor	DETpos	lor
paroles	NOMcom	parole
Et	CONcoo	et
di	VERcjg	dire
qu'	CONsub	que
elx	PROper	eux
sont	VERcjg	estre
vainnes	ADJqua	vain
et	CONcoo	et
voles	ADJqua	vol
.	PONfrt	.

Se	CONsub	se
li	DETdef	le
rois	NOMcom	roi
fait	VERcjg	faire
en	PRE	en
eux	PROper	eux
s'	PROper	soi
aumoenne	VERcjg	aumener
Et	CONcoo	et
il	PROper	il
de	PRE	de
ces	DETdem	ce
biens	NOMcom	bien
lor	PROper	il
aumoenne	VERcjg	aumener
,	PONfbl	,
Et	CONcoo	et
il	PROper	il
en	PROadv	en
prennent	VERcjg	prendre
,	PONfbl	,
il	PROper	il
font	VERcjg	faire
bien	ADVgen	bien
,	PONfbl	,
Car	CONcoo	car
il	PROper	il
ne	ADVneg	ne
sevent	VERcjg	savoir
pas	ADVneg	pas
combien	ADVsub	combien
Ne	CONcoo	ne
com	CONsub	come
longues	ADJqua	lonc
ce	PROdem	ce
puet	VERcjg	pöoir
dureir	VERinf	durer
.	PONfrt	.

Li	DETdef	le
sages	ADJqua	sage
hom	NOMcom	homme
se	PROper	soi
doit	VERcjg	devoir
mureir	VERinf	mourir
Et	CONcoo	et
garnir	VERinf	garnir
por	PRE	por
crienme	NOMcom	crieme
d'	PRE	de
assaut	NOMcom	assaut
.	PONfrt	.

Por	PRE	por
ce	PROdem	ce
vos	PROper	vos
di	VERcjg	dire
,	PONfbl	,
se	CONsub	se
Diex	NOMpro	Dieu
me	PROper	je
saut	VERcjg	salir
,	PONfbl	,
Qu'	CONsub	que
il	PROper	il
n'	ADVneg	ne
en	PROadv	en
font	VERcjg	faire
de	PRE	de
riens	PROind	rien
a	PRE	a
blameir	VERinf	blamer
.	PONfrt	.

Ce	DETdem	ce
hom	NOMcom	homme
lor	PROper	il
fait	VERcjg	faire
cemblant	NOMcom	cemblant
d'	PRE	de
ameir	VERinf	aimer
,	PONfbl	,
Il	PROper	il
en	PROadv	en
seivent	VERcjg	savoir
aucune	DETind	aucun
choze	NOMcom	cose
.	PONfrt	.

Por	PRE	por
ce	PROdem	ce
ont	VERcjg	avoir
si	ADVgen	si
bien	ADVgen	bien
lor	DETpos	lor
cort	NOMcom	cort
cloze	VERppe	clore
Et	CONcoo	et
por	PRE	por
ce	PROdem	ce
font	VERcjg	faire
il	PROper	il
ce	PROdem	ce
qu'	PROrel	que
il	PROper	il
font	VERcjg	faire
.	PONfrt	.

L'	DETdef	le
om	PROind	on
dit	VERcjg	dire
:“Mauvais	ADJqua	<unk>
fondemens	NOMcom	fondement
font	VERcjg	faire
”	PONpdr	”
:	PONfbl	:
Por	PRE	por
ce	PROdem	ce
font	VERcjg	faire
il	PROper	il
lor	DETpos	lor
fondemens	NOMcom	fondement
En	PRE	en
terre	NOMcom	terre
si	ADVgen	si
parfondement	ADVgen	parfondement
,	PONfbl	,
Car	CONcoo	car
,	PONfbl	,
c'	CONsub	que
il	PROper	il
